2	2	8.138305	-11.421578	6.572394	8.931466	1.922434	3.635354	1.627630	8.931466
4	2	6.328789	-13.151361	7.801038	7.358061	0.110040	1.783744	4.685469	7.358061
5	2	6.856771	-14.673249	7.316786	6.689925	0.722193	2.576533	2.500171	6.689925
9	2	4.511118	6.644348	3.634096	3.357542	8.267167	-6.680489	6.787262	3.357542
10	2	2.407773	8.076055	2.041746	5.946975	7.094236	-8.517780	7.645859	5.946975
15	2	1.304002	5.455082	1.850462	5.716362	6.459836	-7.806882	8.228982	5.716362
16	2	4.976809	-8.210957	8.875454	6.705213	-0.109413	4.575886	3.226252	6.705213
19	2	0.259309	6.648745	-1.017282	5.877554	6.596385	-5.781892	4.872471	5.877554
25	2	6.671211	-5.613386	4.214786	3.998424	2.685758	3.157652	0.528372	3.998424
26	2	6.843877	-4.055966	3.459537	3.847442	1.576441	4.623773	-0.254313	3.847442
29	2	4.423633	3.247883	3.692216	6.552464	6.573043	-2.439050	7.075096	6.552464
30	2	-2.674935	4.581995	1.012902	5.947677	3.840783	-4.885853	5.508464	5.947677
31	2	1.205057	7.134742	2.914540	3.115000	6.105323	-11.023690	7.876901	3.115000
33	2	7.018591	-3.735469	4.496586	7.035149	3.372623	4.482699	-0.942216	7.035149
34	2	1.534069	5.663053	-2.650942	8.361717	7.971321	-3.934990	-1.993086	8.361717
35	2	-1.336608	7.488307	4.063092	5.380173	4.482665	-3.489899	8.847759	5.380173
38	2	0.658355	1.887966	-2.769727	7.345895	6.993352	-9.829902	2.550010	7.345895
41	2	6.140189	-8.085351	4.824300	7.204662	1.145617	5.250299	-0.725229	7.204662
42	2	7.530954	-11.686837	6.617418	6.852562	3.434464	5.693954	1.965945	6.852562
44	2	0.969901	7.691230	-1.509222	7.101017	6.776694	-4.483333	4.466981	7.101017
45	2	1.494297	4.861671	1.369053	6.439912	6.554167	-2.730005	5.670957	6.439912
48	2	6.358851	-7.449586	6.954581	6.366212	1.920409	4.583617	5.055505	6.366212
51	2	6.557805	-6.675732	6.293132	3.726688	2.658857	7.312473	0.521178	3.726688
52	2	6.233861	-8.699407	6.315028	3.354769	0.728512	8.074711	0.503419	3.354769
54	2	1.403674	5.390262	-0.604086	5.868467	6.857258	-6.374140	5.947691	5.868467
55	2	3.927670	5.749218	-1.556095	7.509560	8.596637	-10.429181	5.016067	7.509560
57	2	5.296843	-9.468792	6.294496	5.521410	1.387198	3.342955	-0.144119	5.521410
58	2	0.910971	6.491447	0.330846	7.207389	6.475856	-8.479342	6.486443	7.207389
59	2	5.691547	-4.291022	6.136450	4.820822	-0.338782	8.553000	1.025967	4.820822
61	2	3.995928	5.108268	-3.796033	6.683312	6.771089	-6.163750	1.116828	6.683312
63	2	4.147681	-11.205681	5.093866	3.898473	-0.106300	1.269359	0.163779	3.898473
66	2	6.990004	-9.880682	8.141220	6.001286	2.204167	6.208395	1.515889	6.001286
68	2	7.111601	-8.893422	2.151659	6.660872	3.432519	1.922054	-1.049464	6.660872
71	2	4.421814	-10.449904	5.928741	6.985748	-2.139403	3.603903	1.205341	6.985748
72	2	8.031475	-6.977533	5.656387	7.312611	1.398727	4.795614	0.317105	7.312611
75	2	1.816184	5.053079	2.559362	6.482681	7.266446	-4.022662	7.124515	6.482681
77	2	5.511917	-9.728489	2.858221	6.932136	-0.288772	2.299967	-3.126800	6.932136
79	2	7.151064	-13.184839	8.462383	7.559980	2.043698	1.686385	3.412061	7.559980
80	2	2.095196	5.645872	1.947393	6.850092	5.694111	-6.940366	6.098758	6.850092
81	2	6.964984	-12.813246	7.011491	4.615547	0.850154	1.124690	5.529888	4.615547
83	2	7.152656	-10.338217	4.108423	7.690470	3.730022	1.916999	-1.944412	7.690470
88	2	1.342915	3.067857	2.188604	6.599679	6.379410	-9.312598	6.078514	6.599679
89	2	8.507419	-11.240691	7.804914	2.944903	2.690162	4.941346	3.267035	2.944903
90	2	4.586919	5.573722	0.453712	5.277306	7.007243	-8.584581	6.411579	5.277306
91	2	-0.658674	2.562958	0.825598	6.576630	5.614804	-8.847212	6.470594	6.576630
92	2	7.129802	-6.041716	8.751876	5.542201	0.834109	6.451678	3.309695	5.542201
95	2	7.304249	-12.223625	6.337246	6.861387	1.905796	4.467150	2.132980	6.861387
96	2	4.768494	-8.673893	6.406345	4.986716	-1.449550	4.443616	0.483007	4.986716
97	2	7.399378	-5.089680	7.222445	6.386488	5.718783	4.687260	1.153703	6.386488
99	2	6.625127	-9.880957	6.002297	7.417837	1.478318	1.203588	-0.086567	7.417837
106	2	6.241872	-9.125979	5.644290	6.424074	0.958386	5.377521	0.998349	6.424074
107	2	6.986920	-10.872344	8.815021	7.091116	2.177491	3.629314	2.690423	7.091116
108	2	4.043682	-5.550086	7.331242	5.215878	0.368354	6.167908	1.480525	5.215878
109	2	2.911864	5.665591	-0.426377	5.522269	6.299820	-4.672333	4.041665	5.522269
110	2	5.249416	-8.178017	7.214076	6.136666	-0.649231	3.937204	1.035852	6.136666
114	2	-0.463078	-3.634568	3.891802	8.149071	-4.708215	1.914964	1.779001	8.149071
115	2	0.615529	9.408282	1.657081	4.675454	6.831435	-5.581312	7.264545	4.675454
122	2	1.159307	6.784565	1.275832	6.392551	6.405556	-5.143751	6.921179	6.392551
123	2	6.162330	-10.472290	6.422442	6.913825	4.011143	1.066809	0.503705	6.913825
126	2	4.103167	-8.178505	6.240491	7.642064	-1.011191	3.847352	-0.343241	7.642064
128	2	0.732229	6.588259	2.696169	5.936112	7.028219	-5.830160	8.508664	5.936112
129	2	8.852591	-13.466280	5.476889	6.781582	3.693406	0.836665	0.827220	6.781582
130	2	2.222538	6.698915	1.171642	6.296727	6.986587	-7.868323	6.759627	6.296727
131	2	4.260867	1.792522	0.278809	6.432919	8.880391	-13.218941	6.413823	6.432919
132	2	6.654085	-10.524598	7.881516	7.918824	3.832944	2.772087	1.247071	7.918824
133	2	6.117241	-5.475185	8.018877	6.748644	-0.324676	6.087972	3.732869	6.748644
137	2	8.190590	-7.292343	4.821996	6.885170	3.361680	5.659771	-0.536928	6.885170
139	2	3.272510	1.767326	2.083228	8.215532	6.046840	-11.438196	6.654059	8.215532
140	2	3.467534	5.501452	2.104436	7.064590	6.580400	-4.206464	6.720694	7.064590
143	2	8.540140	-10.821371	6.532422	6.993620	2.165900	4.165800	2.381849	6.993620
144	2	6.282732	-8.572205	5.798042	6.583788	0.166232	3.713793	0.356889	6.583788
146	2	7.186711	-9.454272	7.243089	6.224396	2.095211	4.050029	0.712153	6.224396
147	2	7.826551	-11.155049	6.411481	6.690620	1.757391	6.300540	0.568168	6.690620
148	2	8.056188	-3.855900	6.343855	7.267550	2.948950	3.935748	1.437898	7.267550
151	2	0.405496	5.136595	-0.919700	4.970270	6.252014	-6.363952	5.236089	4.970270
152	2	7.125142	-7.110438	5.630799	6.282776	1.369941	6.627250	1.579098	6.282776
154	2	0.343676	2.849550	0.704485	6.782738	5.553830	-12.590636	6.888873	6.782738
157	2	-1.581724	4.989255	-1.456911	7.074797	4.118403	-11.280422	3.890150	7.074797
160	2	6.846712	-10.169556	6.764915	4.749576	1.407344	7.059206	0.200450	4.749576
166	2	8.726766	-8.393312	7.292980	4.296154	2.685897	7.922524	3.330583	4.296154
169	2	7.801591	-8.809661	8.032639	6.457132	6.309889	1.182728	3.505192	6.457132
173	2	-0.567572	6.614021	1.510749	5.647656	5.755984	-8.939547	7.701243	5.647656
174	2	6.900555	-6.144152	5.594632	7.615644	1.223163	2.353613	-0.716550	7.615644
177	2	5.281990	-5.114037	8.973452	7.322081	-0.852212	2.680971	5.560841	7.322081
178	2	7.836219	-6.684831	4.785694	6.037957	1.535211	4.036606	-1.448263	6.037957
183	2	6.751178	-10.010487	6.008440	7.230759	2.579622	4.397399	0.074798	7.230759
184	2	-1.020890	2.758748	0.592519	7.231489	5.168193	-12.739950	5.772144	7.231489
185	2	7.170163	-10.438193	4.707153	6.480779	1.401056	6.595092	0.181424	6.480779
187	2	0.653438	5.811550	1.779465	6.899075	5.537695	-4.149662	7.793566	6.899075
188	2	7.168144	-11.829763	5.211336	6.853561	2.523882	0.739007	2.479404	6.853561
189	2	2.515943	4.762431	0.133630	8.067140	8.079990	-2.426744	6.338691	8.067140
190	2	1.798736	3.745508	2.588445	3.107140	7.993206	-4.637532	5.691989	3.107140
191	2	6.368937	-7.301015	6.440344	9.027651	0.063821	1.822259	0.713884	9.027651
195	2	6.080505	-12.228729	8.141221	7.676025	1.083667	2.221818	2.705293	7.676025
196	2	0.883980	5.050632	1.148525	7.620939	6.967569	-5.581994	7.376963	7.620939
199	2	7.633361	-10.436833	9.208584	6.739606	3.898845	3.115699	4.262574	6.739606
200	2	-0.027850	2.982802	2.398122	7.336315	5.564840	-11.251834	8.303041	7.336315
201	2	6.096041	-2.214506	2.719950	6.429156	0.255351	2.740157	-3.705859	6.429156
203	2	-1.226942	3.085164	5.326190	7.972277	5.345507	-3.580153	6.602363	7.972277
204	2	1.493526	3.147470	2.055460	6.329562	6.531921	-6.639445	6.529460	6.329562
205	2	6.727549	-8.169102	6.822134	5.439568	2.572148	5.635073	1.727722	5.439568
207	2	-1.112910	4.980877	2.641027	4.836228	4.632583	-4.778794	7.115848	4.836228
