1	2	98	5.327693	6.217292	-8.197958	6.989461	-2.053708
1	2	2	5.327693	-0.025265	4.646310	1.669068	2.519066
2	3	58	-0.459565	0.243347	6.600121	-2.642666	6.276917
2	3	24	-0.459565	6.637972	-5.711557	6.419591	0.025509
2	3	18	-0.459565	6.637972	-0.909260	3.872830	4.672278
3	4	40	6.868236	-3.700807	6.847785	0.304057	5.363005
3	4	11	4.607783	3.800333	0.357716	0.815177	5.362900
3	4	20	4.607783	3.965646	-5.400488	8.528468	-0.484119
3	4	29	4.607783	0.565676	6.824916	0.304057	5.363005
4	2	39	5.682242	6.448680	-4.227962	6.005407	0.998495
4	2	61	5.682242	0.330143	6.392952	-4.129964	6.935076
5	1	100	-1.693563	6.607477	-2.264577	5.014111	-0.223928
6	2	32	6.319350	-1.453291	8.074655	2.187069	5.802734
6	2	68	6.319350	5.005238	-3.822646	7.932272	-0.338168
7	2	61	9.114216	-2.934816	3.613435	5.485334	0.104970
7	2	39	9.114216	-2.935346	7.363348	-0.298115	6.310037
8	4	8	0.478798	0.625825	6.459426	-2.271080	5.671947
8	4	58	5.279585	6.436044	-1.400501	5.218431	-0.672430
8	4	22	0.478798	6.649558	-1.472496	5.220238	-0.672430
8	4	12	5.279585	0.412141	6.460336	-2.271080	5.671947
9	1	100	-0.225865	8.059289	-0.853206	5.489305	-0.609762
10	2	74	6.660095	0.099155	6.615460	-4.073419	7.330266
10	2	26	2.307740	5.597016	2.337801	-1.340241	7.309995
11	4	66	1.193452	5.991884	-5.133133	6.999527	0.569709
11	4	26	1.193452	0.563843	7.370577	0.082372	6.457299
11	4	2	5.671655	-1.035061	7.430989	0.082370	6.457300
11	4	6	5.671655	4.392993	-5.061194	6.999527	0.569709
12	1	100	7.313230	-2.164890	2.676937	2.080476	1.866642
13	2	40	6.235723	4.986598	-1.706632	2.962439	9.053004
13	2	60	6.235723	-1.489401	7.709558	-2.311159	9.146199
14	2	54	-1.454727	-1.386124	6.778256	-2.069348	7.344753
14	2	46	-1.454727	0.191273	2.795954	6.820899	0.850120
15	2	88	6.887725	-4.704248	5.551768	-4.932204	7.464440
15	2	12	6.887725	0.566156	1.512154	6.092909	1.786561
16	1	100	0.830483	9.222321	-4.528362	6.487989	1.200544
17	4	32	7.093790	3.487141	-1.987944	5.970606	-0.821024
17	4	45	0.767389	6.253512	-2.595958	6.000058	-0.851033
17	4	13	7.093790	-2.383424	6.785139	1.065069	4.175807
17	4	10	0.767390	0.383133	6.780215	1.068691	4.175335
18	2	97	6.635494	3.251420	-3.274317	5.115229	1.006459
18	2	3	6.635494	0.027027	4.234992	-1.105280	7.059381
19	1	100	8.568389	-3.320506	5.569073	0.311013	5.729170
20	4	34	3.460415	7.120142	-2.468045	6.676007	3.943022
20	4	20	7.766558	-4.151731	7.181237	0.857909	7.000043
20	4	21	7.766558	0.876585	0.823699	6.653714	3.961236
20	4	25	3.460415	2.032765	6.743986	0.863776	6.999192
21	2	59	5.414576	4.113182	-4.393150	4.605476	4.037868
21	2	41	-0.941505	5.319527	-5.205576	4.605476	4.037868
22	2	59	9.942741	-7.526304	4.923410	-1.015462	9.559713
22	2	41	9.942741	-2.377496	1.044368	4.761012	5.971083
23	1	100	1.091935	6.840095	-3.149771	7.438236	-0.934074
24	1	100	-3.148519	7.122875	-3.928442	5.483683	-2.194115
25	2	28	2.302262	6.176914	-1.770537	8.339645	-0.875560
25	2	72	2.302262	1.808996	8.658471	1.632544	4.393628
26	3	69	0.480920	6.078512	0.399851	-0.384929	7.616321
26	3	23	0.480920	2.015786	5.313862	-5.358790	7.616327
26	3	8	6.916525	-1.933587	5.464381	-5.359651	7.616327
27	3	12	1.453583	1.858269	9.482477	1.942669	7.739406
27	3	35	1.453583	8.042154	-2.365481	6.721498	1.878287
27	3	53	7.114667	-3.611232	9.508653	1.942111	7.739408
28	2	65	8.920010	-2.314793	5.905160	-1.596752	6.965486
28	2	35	8.920010	2.008543	0.909357	5.535759	2.563777
29	2	61	0.767022	0.781204	4.913286	-2.342364	5.986848
29	2	39	0.767022	0.782241	2.375712	4.981318	1.611014
30	1	100	7.268749	0.567457	-2.047541	7.835899	-1.279877
31	2	47	8.232501	5.368514	-3.319259	6.860472	2.878377
31	2	53	2.079652	5.975405	-3.519570	6.860490	2.878377
32	1	100	6.749075	0.025503	7.317481	-1.123981	7.536280
33	2	68	8.449186	-1.954196	7.530510	-4.547771	7.225501
33	2	32	8.449186	0.517240	3.506443	5.182071	2.371914
34	1	100	-0.758397	2.344887	6.733681	-4.710399	7.681863
35	4	36	-0.675871	7.335342	-3.019095	5.701793	0.315696
35	4	26	5.544472	6.336734	-3.001149	5.701790	0.315696
35	4	24	-0.675873	1.180841	6.939513	-1.150739	6.738354
35	4	14	5.544472	0.182234	6.992036	-1.159490	6.738354
36	1	100	3.247807	5.830552	-2.048515	-1.382312	7.379180
37	1	100	1.717881	-1.384575	6.282423	-7.748492	6.452084
38	2	49	-0.651547	3.983780	2.993066	0.679496	4.668032
38	2	51	-0.651547	-0.959670	7.800009	0.637620	4.668340
39	2	96	8.615924	0.734321	2.551917	7.379899	1.174664
39	2	4	8.615924	0.734263	4.783584	1.031998	7.137309
40	2	33	-1.924102	5.949763	0.779767	-0.883363	6.322851
40	2	67	-1.924102	7.235533	-2.597629	3.544593	1.231773
41	1	100	-0.988867	6.105905	-9.595108	7.135798	-0.081875
42	1	100	4.442118	-0.682967	7.317020	-0.729221	7.620418
43	3	40	7.414395	6.413060	0.999819	3.293990	1.818590
43	3	36	7.414395	0.865765	6.294622	-8.172423	7.676878
43	3	24	7.414395	6.412016	1.476202	-3.244914	7.636564
44	2	39	7.371184	3.859515	-1.567315	8.651593	1.735947
44	2	61	7.371184	-0.633754	7.402023	0.697210	7.166851
45	4	54	5.741555	-6.031078	5.895018	-6.569448	6.890214
45	4	32	2.260216	0.002150	5.894117	-6.568121	6.890214
45	4	12	2.260216	5.616694	1.680263	2.792363	0.933184
45	4	2	2.260216	5.578646	2.053428	-2.717957	6.887646
46	3	35	-1.030903	2.606425	4.991331	-5.094196	6.369364
46	3	44	-1.030903	6.973108	0.077908	0.968692	6.328547
46	3	21	-1.030903	7.204666	-1.461047	4.212393	4.569674
47	3	68	1.114076	5.404226	0.570487	2.741041	7.637278
47	3	13	6.140423	4.420655	0.574800	2.741034	7.637280
47	3	19	6.140423	0.565088	3.719774	1.061864	8.032412
48	2	39	5.259283	4.845978	2.702377	-5.603080	4.742929
48	2	61	5.259283	-1.770394	8.219247	-9.334578	4.747856
49	2	82	8.008267	-2.538465	7.531930	-4.700230	5.010558
49	2	18	8.008267	2.774720	2.117308	6.578486	-1.364662
50	3	49	2.605607	5.948199	-6.739710	6.843891	2.059177
50	3	50	7.205979	1.195483	-0.939604	6.843810	2.059177
50	3	1	7.205979	-1.744817	4.599518	1.621750	8.228327
51	4	30	6.689310	1.596475	-2.277391	5.616724	2.314268
51	4	13	0.727921	4.003484	-3.175447	5.616725	2.314268
51	4	43	6.689310	-3.267129	6.604978	-0.556345	5.386545
51	4	14	0.727921	-0.859586	6.602049	-0.556345	5.386545
52	3	63	6.954358	1.695684	-5.134470	5.907054	1.511056
52	3	7	6.954358	1.692442	0.845209	1.028837	5.816085
52	3	30	1.407005	6.799895	-9.031835	5.907054	1.511056
53	1	100	4.941294	8.513336	-0.291809	0.280731	6.572102
54	1	100	6.612340	-0.836647	7.079088	-5.023230	8.400170
55	2	33	8.159693	3.990528	-2.111749	7.945602	2.668291
55	2	67	8.159693	1.731648	5.948501	-4.257207	8.080586
56	4	35	1.832579	6.477525	1.780724	2.516069	6.457112
56	4	45	1.832579	6.588636	-4.714535	6.796497	0.345201
56	4	10	6.353098	1.784019	-3.279548	6.796496	0.345201
56	4	10	6.353098	-3.283531	7.160978	-4.012512	6.463641
57	3	18	-0.180706	7.870028	-0.754271	6.411595	3.180215
57	3	31	-0.180706	1.554201	6.963489	-2.723624	7.729164
57	3	51	-0.180706	7.866808	1.585857	3.222550	7.298214
58	2	51	8.227660	4.552941	-3.147708	6.552767	0.288634
58	2	49	1.736620	6.297107	-3.148560	6.552767	0.288634
