7	3	2.276665	7.499148	0.797615	2.799374	0.915556	7.272764	-2.242821	5.576506	5.898925	0.915556	7.275121	-7.557308	5.576506	5.899646	6.812018
10	3	5.847131	-3.414118	8.219030	5.236166	6.979204	-0.507048	10.227596	2.674688	-0.278223	0.986548	1.204891	4.266217	3.008491	1.117724	6.979204
23	3	6.494334	-9.637686	5.539394	6.502958	8.053066	-0.076834	7.921133	1.278922	0.830130	1.774425	6.494231	-3.835693	5.539394	6.502958	1.774425
45	3	7.533363	-7.477697	7.459803	5.680644	2.405024	7.533363	-12.028257	7.459803	5.680644	7.468745	5.909721	6.084848	1.400016	4.124261	2.405024
53	3	6.279169	-2.814868	5.970746	5.594744	3.150326	6.310061	-7.000370	5.970746	5.595200	8.261514	4.414002	7.609271	2.944828	-0.580923	3.150326
56	3	1.312237	9.271834	-1.521671	-0.998423	0.488711	1.420865	4.156968	-1.509374	-0.007574	5.651262	6.757378	-2.920507	4.914742	5.083896	5.651262
61	3	5.811562	-10.914384	7.555301	8.078968	8.892711	5.789398	-5.414283	7.555301	8.078968	2.758664	0.859040	9.392821	2.233296	2.348346	2.758664
67	3	7.552564	-9.803031	6.412568	6.852095	8.716679	7.552564	-6.238662	6.412568	6.852094	2.184621	4.069099	6.375516	2.390644	0.390385	2.184621
68	3	7.714158	-3.796038	6.816536	6.478209	-0.319233	6.068693	3.533646	1.896461	3.292699	-0.319233	3.475462	7.466300	1.764346	1.055447	-0.319233
72	3	5.592251	-11.351028	5.371514	8.956174	7.587807	5.592251	-5.090523	5.366362	8.956174	1.781322	-0.266467	8.564412	0.529619	2.947326	1.781322
73	3	0.320564	10.135191	1.393790	-1.325970	1.836384	0.580896	5.535784	1.511616	-1.293985	6.998237	6.315323	-2.856770	7.417379	5.239312	6.998237
75	3	2.749029	2.718972	3.680259	3.883026	1.097153	4.559420	-1.655523	5.347430	5.958627	7.588742	1.525903	7.399585	0.188000	1.260175	1.097153
88	3	5.808031	-8.904113	8.094534	5.593610	7.469362	1.597622	7.379506	1.886159	0.451691	1.593042	5.808031	-5.440311	8.094534	5.593610	1.593042
90	3	0.894924	12.146565	0.806149	1.061222	1.661483	0.894968	7.358769	0.806876	1.061241	6.655770	6.815521	-5.345125	5.776618	7.261567	6.655770
91	3	3.501796	3.580379	-1.925238	0.765378	7.649238	-0.690994	9.886334	-1.969153	0.524614	2.014183	4.925418	-0.388849	4.541884	6.493419	7.649238
92	3	4.997213	-3.072443	8.169784	5.597945	1.300354	-0.463762	6.751545	2.121101	0.389643	1.300354	-0.265895	2.540955	7.920403	0.517891	1.300354
100	3	8.809335	-9.787041	8.044725	8.770166	7.935876	8.809252	-4.114380	8.044725	8.768491	1.552195	6.262511	4.295183	2.246792	2.938457	1.552195
104	3	-0.872507	10.957782	-1.938899	0.969467	2.027279	-0.862823	5.355427	-1.929770	1.249581	7.154809	5.275106	-4.280979	4.008619	6.401817	7.154809
106	3	1.510152	-5.907598	7.000917	5.997570	7.262187	-3.528163	7.969339	2.755882	2.969448	0.639489	1.399195	-1.251727	7.000443	5.995015	0.639489
116	3	0.136983	6.547802	6.874567	-0.410922	-1.897065	5.959949	2.578518	8.125330	3.625859	-1.897065	6.548027	0.488756	8.215352	5.696746	-1.897065
130	3	1.400781	0.526447	0.390174	5.920514	-0.533906	2.429286	-6.909982	6.080885	6.138308	6.077764	-2.755808	6.879905	0.390085	0.617970	-0.533906
179	3	9.594909	-2.305610	6.605918	9.741921	1.609573	9.594909	-4.979857	6.606005	9.745758	6.826090	3.078204	7.170522	5.604843	3.387528	1.609573
180	3	6.713293	-4.961172	7.321781	7.376777	0.366699	4.666558	4.116140	4.191413	5.906199	0.366699	6.713362	-8.398396	7.344509	7.381186	6.808037
193	3	5.329753	-6.761920	6.710634	7.423514	2.080967	-0.766608	8.763862	1.585243	3.678052	2.080967	5.329753	-12.665282	6.710634	7.436088	6.588734
194	3	1.914794	3.828891	3.214335	6.123204	2.825700	6.004628	-0.369453	5.070054	7.252156	6.177572	6.003512	1.138179	4.974918	7.197583	2.825700
197	3	1.580947	9.797613	-1.312783	0.635746	1.525068	1.581753	6.381601	-0.878692	0.635765	7.337239	7.411044	-1.480492	4.035288	7.238384	7.337239
220	3	-0.636851	11.810167	0.781086	-1.135078	0.942448	5.526056	-2.568904	6.592624	3.518041	7.472325	-0.636655	5.571764	0.824013	-1.134406	7.472325
225	3	0.519107	7.166801	0.876609	3.376866	3.064232	5.876430	-4.439537	7.371986	6.054837	3.064232	5.876476	-7.276915	7.371986	6.060518	7.993537
244	3	2.024132	10.424617	-1.003048	5.437811	2.194582	2.024132	9.313860	-1.002917	5.437957	6.072947	7.888951	-0.104699	5.418597	8.525456	6.072947
257	3	6.556188	-4.879463	7.929096	8.437581	-1.079848	0.345430	8.551685	1.874793	1.822011	-1.079848	6.145428	1.817747	3.103961	8.381399	-1.079848
266	3	6.446279	-7.607848	7.025799	5.923096	-0.337768	0.611032	4.899221	0.879695	3.046838	-0.337768	6.446279	-9.250286	7.025799	5.923096	5.727308
271	3	3.242115	8.728541	-2.569255	-4.230752	1.679001	9.313649	-1.934059	3.260380	2.237989	6.946102	3.242117	4.683929	-1.245638	-4.158205	6.946102
272	3	5.966590	-5.346729	6.383923	7.312725	7.489608	0.991307	6.856120	2.422728	2.698485	7.489608	5.966513	0.150423	6.131460	2.716035	7.489608
280	3	1.069822	7.943116	0.504321	0.912820	-1.796736	6.281710	-0.948945	6.870111	1.287952	-1.796736	6.281714	-5.272766	6.870112	7.143793	-1.796736
286	3	3.980043	7.187142	1.932514	2.169653	2.337613	4.993430	3.741652	2.188199	2.171053	6.945243	6.407635	-1.765258	7.728011	7.694703	6.945243
287	3	6.088489	-11.286789	6.688084	5.973934	8.072007	6.088489	-4.827181	6.687993	5.973930	2.094925	0.713076	6.170944	1.720262	0.099543	2.094925
298	3	6.718189	-7.834377	7.778164	7.424594	4.728768	3.281549	5.894176	4.575514	4.302429	-0.804462	6.671182	-4.494952	7.778066	7.424594	-0.804462
324	3	3.530092	9.704388	0.562340	-4.342391	2.615639	3.546984	6.449003	0.567268	-4.342385	7.231327	6.915122	0.588119	6.917846	1.517066	7.231327
325	3	-0.251063	6.122122	0.249562	-2.095468	8.442646	2.234818	2.230381	6.171423	2.853367	8.442646	6.207829	-3.492727	6.343761	3.000674	8.442646
327	3	6.854960	-6.006494	7.500270	6.835141	7.316552	6.854939	-0.257566	7.257199	6.823427	1.453352	3.172402	5.293471	4.327602	3.526377	1.453352
338	3	0.457757	7.427209	2.147054	1.613277	1.951871	6.242887	-11.358248	6.569068	7.554628	7.226761	6.242887	-5.127514	6.442664	7.550183	1.951871
346	3	7.486629	2.073741	0.026963	5.534909	2.352469	8.536256	-4.744614	4.650093	8.488563	8.982706	5.215948	9.472290	-0.172490	2.871287	2.352469
356	3	1.063653	6.938722	3.225480	2.018148	0.881919	6.357657	-2.213954	7.482876	3.351516	0.881919	6.363055	-8.227397	7.488247	3.351516	7.179444
362	3	1.703335	9.683049	2.420056	0.523805	-2.544140	6.348891	-4.087148	5.804943	6.399679	-2.544140	5.434507	2.544071	5.698415	2.503618	-2.544140
363	3	8.068258	-2.067861	6.710912	6.499424	1.052011	4.014158	8.280097	0.667267	-0.075154	1.052011	8.115322	-7.324000	6.710912	6.501910	6.583339
366	3	2.019728	9.386777	-0.161781	-0.214199	-2.620709	6.638584	0.294487	5.822264	0.020839	-2.620709	6.708783	-5.276514	5.825392	6.018998	-2.620709
372	3	4.701536	-5.504729	7.831851	6.901341	7.185208	0.818476	7.518483	2.785566	0.361201	1.194633	4.701526	-0.521140	7.436793	6.901339	1.194633
373	3	3.057585	-0.961804	5.621826	6.528452	1.478921	3.323796	-4.659533	5.760797	6.529058	7.587449	-2.137693	7.906556	0.802881	2.704750	1.478921
377	3	2.604167	10.091264	-1.618289	2.275927	1.961113	2.632771	5.614205	-0.420389	2.284670	7.453303	8.384784	-2.859694	4.702554	6.836331	7.453303
379	3	-0.539463	8.495584	0.617118	0.542709	1.645106	-0.539419	3.243128	1.309349	1.421955	8.063471	4.867954	-4.425065	5.959085	7.062203	8.063471
391	3	6.082560	-7.074573	8.599028	4.720400	8.650538	3.328842	5.963424	3.740475	1.920757	8.650538	5.963587	-0.418567	3.744797	4.720350	8.650538
401	3	3.289799	8.402924	1.826387	-5.204823	3.344867	5.990199	1.015361	6.274550	0.675894	6.116294	3.289804	7.689583	1.829282	-5.187057	6.116294
407	3	6.732400	-6.001682	2.834141	6.894084	7.085858	3.043244	6.727869	-3.064512	3.142858	1.597404	6.732352	-1.686708	2.834074	6.887499	1.597404
410	3	7.349443	-4.704439	7.072910	6.506838	1.553938	7.349443	-11.255139	7.072910	6.506838	7.787565	0.937201	8.996352	2.028172	0.130153	1.553938
415	3	-0.164703	2.268854	6.456862	4.291801	6.243541	-1.211983	8.289458	3.433067	1.297870	0.646859	-1.197540	4.519542	5.391619	2.728415	0.646859
424	3	2.584004	6.779353	1.053702	1.652490	6.883191	2.721211	-0.816457	7.490144	8.068430	6.883191	6.295820	-6.325539	7.495086	8.068751	6.883191
436	3	3.149462	3.270082	4.069130	1.630156	7.999591	0.315332	8.235111	3.173855	0.919650	2.691318	5.440993	-2.877316	5.385616	6.112319	7.999591
470	3	1.961707	8.897441	-1.376487	1.785420	-0.690122	1.974451	4.268554	2.723176	1.873112	4.844597	8.140815	-4.977910	4.996515	7.057739	4.844597
477	3	3.823815	8.507775	3.204755	-0.465930	7.020993	8.479028	0.722268	3.236181	5.817969	7.020993	8.479383	-4.734091	6.752308	5.823061	7.020993
480	3	7.523432	-7.104090	7.290188	8.387252	6.192764	7.522115	-6.103464	7.290188	8.387249	0.650271	4.071994	6.586335	2.191038	3.533474	0.650271
491	3	6.594883	-4.898131	5.347290	4.698305	8.136929	0.287797	9.819591	0.743227	-1.666006	3.649543	6.588893	0.815759	5.274893	4.533253	3.649543
500	3	2.853735	7.410888	0.687777	1.393387	1.743297	5.501386	1.438875	6.764503	5.338518	1.743297	5.830645	-1.000526	6.777286	5.842978	7.000557
502	3	6.360061	2.731825	2.809182	0.093321	-0.200625	7.428135	-2.237193	6.327165	6.418144	-0.200625	1.378022	9.052671	1.610727	-0.222836	-0.200625
516	3	3.733639	4.341542	-0.090122	3.840399	7.221072	6.588052	-0.717219	5.129795	7.722197	7.221072	3.683969	9.840401	-0.642976	1.598413	1.636036
523	3	6.531371	-6.690087	6.990499	8.416576	2.271866	6.531371	-11.284024	6.990499	8.416576	8.269244	1.985330	5.142953	1.825803	3.923285	2.271866
527	3	8.026523	-9.027539	7.818622	6.899095	0.971517	8.027762	-14.002909	7.818622	6.899095	7.171256	2.162271	8.715826	1.562261	2.641732	0.971517
532	3	0.665318	10.341340	-0.340706	-0.597610	1.803071	0.665373	6.794418	-0.333847	-0.593824	6.694481	5.170583	-1.923598	6.116932	4.610556	6.694481
535	3	0.181291	12.152998	1.042068	0.011358	0.787734	2.290590	5.737178	1.042866	0.011754	7.230830	5.623957	-2.096240	6.840003	6.116102	7.230830
536	3	6.268538	-3.685011	7.769961	7.781926	6.566298	1.771694	5.411090	2.298047	6.173438	0.667597	5.935298	-2.033866	7.769961	7.775279	0.667597
540	3	6.813152	-8.337257	8.106753	6.679804	6.971036	0.922366	8.763332	2.933371	2.363881	1.421362	6.813152	-1.891307	8.015672	6.678592	1.421362
541	3	0.176970	8.852123	1.406533	1.286116	0.696982	6.468575	-7.496881	6.778515	5.249438	7.118153	6.461415	-1.682496	6.774042	5.231457	0.696982
545	3	7.944708	-7.834083	6.453490	8.241939	5.556694	3.203033	9.365107	0.261240	3.435026	5.556694	3.371526	4.076251	1.222583	6.697383	5.556694
