20	14	1.165014	7.684930	7.791456	2.771436	6.221742	6.520136	5.892956	1.944109	6.753962	-0.265516	1.165014	7.035894	7.791456	6.753962	-0.265516	1.165014	9.775186	1.944109	2.771436	6.221742	6.520136	2.260702	7.791456	6.753962	6.221742	1.165014	5.493896	7.791456	6.753962	6.221742	1.165014	9.226929	7.791456	2.771436	-0.265516	1.165014	7.584151	1.944109	6.753962	6.221742	6.520136	3.802700	7.791456	6.753962	-0.265516	6.520136	4.451736	7.791456	2.771436	6.221742	1.165014	9.126150	1.944109	6.753962	-0.265516	6.520136	8.083991	1.944109	2.771436	-0.265516	6.520136	5.993735	7.791456	2.771436	-0.265516	1.165014	11.317184	1.944109	2.771436	-0.265516
57	14	6.936008	0.420328	2.153333	6.686960	1.286583	2.557479	-3.778783	8.456790	6.686960	1.286583	2.557479	7.943630	2.153333	0.211661	1.286583	6.936008	5.667874	2.153333	0.211661	1.286583	2.557479	1.468763	8.456790	0.211661	1.286583	2.557479	2.696084	2.153333	6.686960	1.286583	6.936008	-6.054540	8.456790	6.686960	1.286583	2.557479	-3.890097	8.456790	0.211661	7.149414	6.936008	0.309014	2.153333	0.211661	7.149414	2.557479	2.584770	2.153333	0.211661	7.149414	6.936008	-0.806993	8.456790	0.211661	1.286583	2.557479	-2.662777	2.153333	6.686960	7.149414	6.936008	-4.938533	2.153333	6.686960	7.149414	2.557479	-9.137644	8.456790	6.686960	7.149414
122	14	-0.182756	9.209550	1.626238	1.941765	2.816176	-0.182756	1.299432	7.389636	7.772892	2.816176	5.876326	-0.468401	7.389636	7.772892	2.816176	-0.182756	3.210052	1.626238	7.772892	2.816176	5.876326	5.531098	7.389636	1.941765	2.816176	-0.182756	-1.521321	7.389636	7.772892	6.560556	5.876326	1.442219	1.626238	7.772892	2.816176	5.876326	-3.289154	7.389636	7.772892	6.560556	5.876326	-1.378535	1.626238	7.772892	6.560556	5.876326	4.620964	1.626238	1.941765	6.560556	5.876326	2.710345	7.389636	1.941765	6.560556	-0.182756	7.298931	7.389636	1.941765	2.816176	-0.182756	0.389299	1.626238	7.772892	6.560556	-0.182756	4.478178	7.389636	1.941765	6.560556
123	14	5.814557	6.773882	6.106059	0.821550	-0.828881	5.814557	5.647007	6.106059	0.821550	4.456977	5.814557	8.343340	-0.435974	0.821550	-0.828881	-0.164166	10.232037	-0.435974	0.821550	-0.828881	-0.164166	8.662579	6.106059	0.821550	-0.828881	-0.164166	4.075275	6.106059	6.778202	4.456977	-0.164166	5.202149	6.106059	6.778202	-0.828881	5.814557	3.756036	-0.435974	6.778202	4.456977	-0.164166	9.105162	-0.435974	0.821550	4.456977	5.814557	4.882911	-0.435974	6.778202	-0.828881	5.814557	7.216465	-0.435974	0.821550	4.456977	5.814557	3.313452	6.106059	6.778202	-0.828881	-0.164166	6.771608	-0.435974	6.778202	-0.828881	-0.164166	7.535704	6.106059	0.821550	4.456977
334	14	1.373596	6.074498	0.601682	7.464426	2.743199	7.433824	0.457899	7.149147	7.464426	2.743199	7.433824	6.284337	0.601682	1.473531	8.008709	1.373596	2.767966	7.149147	7.464426	2.743199	7.433824	1.894811	0.601682	7.464426	8.008709	1.373596	4.204879	0.601682	7.464426	8.008709	1.373596	8.594405	0.601682	1.473531	8.008709	1.373596	0.898347	7.149147	7.464426	8.008709	7.433824	4.847424	7.149147	1.473531	2.743199	1.373596	5.287872	7.149147	1.473531	8.008709	7.433824	-1.411721	7.149147	7.464426	8.008709	7.433824	3.764431	0.601682	7.464426	2.743199	7.433824	8.153956	0.601682	1.473531	2.743199	1.373596	10.464024	0.601682	1.473531	2.743199
402	14	6.033771	-1.433858	5.980525	-1.792150	0.377955	-0.380036	8.260486	-0.102072	-1.792150	0.377955	6.033771	2.005416	-0.102072	-1.792150	0.377955	6.033771	1.988365	-0.102072	3.673833	0.377955	-0.380036	4.821212	5.980525	-1.792150	0.377955	-0.380036	8.243435	-0.102072	3.673833	0.377955	-0.380036	5.853910	-0.102072	3.673833	6.366724	-0.380036	4.804161	5.980525	3.673833	0.377955	6.033771	-1.450909	5.980525	3.673833	0.377955	-0.380036	5.870961	-0.102072	-1.792150	6.366724	6.033771	-0.401160	-0.102072	3.673833	6.366724	-0.380036	2.414636	5.980525	3.673833	6.366724	-0.380036	2.431687	5.980525	-1.792150	6.366724	6.033771	-3.823383	5.980525	-1.792150	6.366724
475	14	1.707061	10.100624	-0.398929	0.619685	0.903563	7.604508	4.661443	-0.398929	0.619685	0.903563	7.604508	2.806057	-0.398929	0.619685	6.577161	7.604508	-1.155948	5.820462	0.619685	0.903563	1.707061	8.245238	-0.398929	0.619685	6.577161	1.707061	-2.811016	5.820462	7.086624	6.577161	7.604508	-3.011334	5.820462	0.619685	6.577161	1.707061	2.427846	5.820462	0.619685	6.577161	7.604508	-2.432806	-0.398929	7.086624	6.577161	7.604508	-0.577420	-0.398929	7.086624	0.903563	1.707061	4.283232	5.820462	0.619685	0.903563	7.604508	-6.394811	5.820462	7.086624	0.903563	1.707061	4.861761	-0.398929	7.086624	0.903563	7.604508	-8.250197	5.820462	7.086624	6.577161
583	14	9.375051	-0.449711	1.263741	1.928870	1.393285	9.375051	-2.511464	1.263741	6.968171	1.393285	3.372811	5.285237	1.263741	1.928870	1.393285	3.372811	0.107083	1.263741	1.928870	7.480062	9.375051	-9.084866	7.637056	6.968171	1.393285	9.375051	-7.023112	7.637056	1.928870	1.393285	9.375051	-14.263020	7.637056	6.968171	7.480062	9.375051	-5.627865	1.263741	1.928870	7.480062	9.375051	-7.689618	1.263741	6.968171	7.480062	3.372811	-1.288164	7.637056	1.928870	1.393285	9.375051	-12.201266	7.637056	1.928870	7.480062	3.372811	3.223483	1.263741	6.968171	1.393285	3.372811	-3.349918	7.637056	6.968171	1.393285	3.372811	-1.954671	1.263741	6.968171	7.480062
621	14	1.160564	10.740057	6.457528	0.690267	1.786399	7.229914	3.868382	6.457528	0.690267	7.234314	7.229914	-2.225183	6.457528	6.668799	7.234314	1.160564	4.646492	6.457528	6.668799	1.786399	1.160564	4.308283	-0.024051	6.668799	7.234314	7.229914	5.570565	-0.024051	0.690267	7.234314	7.229914	5.908773	6.457528	0.690267	1.786399	1.160564	12.442239	-0.024051	0.690267	1.786399	1.160564	10.401849	-0.024051	0.690267	7.234314	7.229914	-0.184793	6.457528	6.668799	1.786399	7.229914	7.610955	-0.024051	0.690267	1.786399	1.160564	6.348674	-0.024051	6.668799	1.786399	1.160564	8.699667	6.457528	0.690267	7.234314	7.229914	1.517390	-0.024051	6.668799	1.786399
999	14	1.648928	2.318385	7.373603	7.009044	1.479207	1.648928	-2.827252	7.373603	7.009044	7.171997	7.065311	-3.154719	7.373603	7.009044	1.479207	1.648928	7.328482	1.201515	7.009044	1.479207	1.648928	2.912835	1.201515	2.077949	7.171997	7.065311	-3.290258	1.201515	7.009044	7.171997	1.648928	2.182846	1.201515	7.009044	7.171997	7.065311	1.855379	1.201515	7.009044	1.479207	1.648928	-2.097263	7.373603	2.077949	7.171997	1.648928	8.058471	1.201515	2.077949	1.479207	7.065311	-8.300356	7.373603	7.009044	7.171997	1.648928	3.048374	7.373603	2.077949	1.479207	7.065311	-7.570367	7.373603	2.077949	7.171997	7.065311	2.585368	1.201515	2.077949	1.479207
