31	10	-2.592373	4.098083	7.875976	3.436950	0.179964	3.104230	0.752586	7.875976	8.909538	0.179964	3.104230	4.079399	7.875976	3.436950	0.179964	-2.592373	5.399272	1.825155	8.909538	0.179964	3.104230	5.380588	1.825155	8.909538	0.179964	3.104230	8.707401	1.825155	3.436950	0.179964	3.104230	-2.702394	7.875976	8.909538	6.381348	3.104230	1.925608	1.825155	8.909538	6.381348	-2.592373	8.726085	1.825155	3.436950	0.179964	-2.592373	0.771270	7.875976	8.909538	0.179964
232	10	2.257709	-3.079010	7.131286	8.297812	1.746123	2.257709	7.631339	1.107406	3.264925	1.746123	2.257709	1.859207	1.107406	8.297812	1.746123	8.176539	-3.622422	1.107406	8.297812	7.941737	8.176539	4.841450	1.107406	3.264925	1.746123	8.176539	-5.868898	7.131286	8.297812	1.746123	2.257709	-0.832533	1.107406	8.297812	7.941737	8.176539	2.149710	1.107406	3.264925	7.941737	2.257709	-5.770750	7.131286	8.297812	7.941737	8.176539	-8.560638	7.131286	8.297812	7.941737
262	10	7.255734	-1.917608	3.216795	6.210332	0.574070	2.147640	3.734529	3.216795	6.210332	0.574070	7.255734	0.339277	3.216795	0.628354	0.574070	2.147640	5.991414	3.216795	0.628354	0.574070	7.255734	-4.313485	6.761292	0.628354	6.389741	2.147640	2.789496	3.216795	0.628354	6.389741	2.147640	0.532612	3.216795	6.210332	6.389741	7.255734	-2.862641	3.216795	0.628354	6.389741	2.147640	1.338652	6.761292	0.628354	6.389741	7.255734	-5.119525	3.216795	6.210332	6.389741
277	10	0.150408	5.079842	6.121709	6.407581	0.480994	6.239710	5.284880	0.904816	6.407581	0.480994	0.150408	6.568688	0.904816	6.407581	0.480994	6.239710	7.925603	0.904816	-0.185213	0.480994	0.150408	7.720565	6.121709	-0.185213	0.480994	0.150408	1.052636	0.904816	6.407581	6.605208	0.150408	9.209410	0.904816	-0.185213	0.480994	0.150408	-0.436210	6.121709	6.407581	6.605208	6.239710	6.436757	6.121709	-0.185213	0.480994	6.239710	3.796034	6.121709	6.407581	0.480994
422	10	6.964549	-3.611090	7.287125	0.727112	2.060088	1.324154	6.352993	1.597287	0.727112	6.543131	1.324154	7.523963	1.597287	0.727112	2.060088	6.964549	-8.618145	7.287125	5.550796	6.543131	1.324154	0.930524	7.287125	0.727112	6.543131	1.324154	2.101493	7.287125	0.727112	2.060088	1.324154	2.516908	1.597287	5.550796	6.543131	1.324154	3.687877	1.597287	5.550796	2.060088	1.324154	-2.905562	7.287125	5.550796	6.543131	1.324154	-1.734593	7.287125	5.550796	2.060088
552	10	1.258291	-1.680853	8.295127	0.635511	7.435146	7.782467	-6.800662	8.295127	0.635511	7.435146	1.258291	3.487236	8.295127	0.635511	1.361974	1.258291	-2.275649	8.295127	6.988920	1.361974	1.258291	9.158788	2.893228	0.635511	1.361974	7.782467	-1.632572	8.295127	0.635511	1.361974	1.258291	3.990698	2.893228	0.635511	7.435146	7.782467	-7.395457	8.295127	6.988920	1.361974	7.782467	-12.563547	8.295127	6.988920	7.435146	1.258291	-7.443738	8.295127	6.988920	7.435146
576	10	6.568780	-2.179192	-0.372839	7.287337	6.428871	6.568780	3.445470	-0.372839	2.077956	0.239372	6.568780	-0.058178	-0.372839	7.287337	0.239372	0.128982	5.597534	-0.372839	7.287337	0.239372	0.128982	6.980170	-0.372839	2.077956	6.428871	0.128982	3.476521	-0.372839	7.287337	6.428871	0.128982	9.101183	-0.372839	2.077956	0.239372	6.568780	0.374522	6.067109	2.077956	6.428871	6.568780	2.495536	6.067109	2.077956	0.239372	6.568780	1.324457	-0.372839	2.077956	6.428871
605	10	8.489513	5.745560	2.068005	1.774159	7.085799	8.489513	4.870419	6.333023	1.774159	1.565409	8.489513	3.961814	2.068005	6.448894	7.085799	8.489513	2.701478	6.333023	6.448894	7.085799	8.489513	6.130755	2.068005	1.774159	1.565409	8.489513	4.347009	2.068005	6.448894	1.565409	2.804970	10.571419	2.068005	1.774159	7.085799	8.489513	4.485224	6.333023	1.774159	7.085799	2.804970	8.787673	2.068005	6.448894	7.085799	2.804970	9.172867	2.068005	6.448894	1.565409
685	10	-1.151792	-2.525956	4.504675	6.801531	7.565643	-1.151792	5.455781	-2.102088	6.801531	1.062232	5.262821	2.743298	-2.102088	6.801531	1.062232	-1.151792	3.114306	4.504675	6.801531	1.062232	-1.151792	2.131295	4.504675	0.548360	7.565643	5.262821	-2.896964	-2.102088	6.801531	7.565643	-1.151792	4.472770	-2.102088	0.548360	7.565643	5.262821	-0.581188	4.504675	0.548360	7.565643	-1.151792	7.771557	4.504675	0.548360	1.062232	-1.151792	-0.184481	-2.102088	6.801531	7.565643
722	10	3.348813	8.044493	1.334719	6.282033	0.573683	8.305657	2.107371	7.093667	6.282033	0.573683	8.305657	7.098465	1.334719	1.087422	0.573683	8.305657	3.311048	7.093667	1.087422	0.573683	3.348813	2.855809	7.093667	6.282033	6.584480	8.305657	0.706105	7.093667	6.282033	6.584480	3.348813	4.257076	7.093667	6.282033	0.573683	3.348813	4.059486	7.093667	1.087422	6.584480	3.348813	7.846904	1.334719	1.087422	6.584480	8.305657	4.493522	1.334719	6.282033	6.584480
