1	5	-6.375259	10.070252	-6.459862	-5.306957	-4.855165	5.757676	-7.961951	-0.642651	5.854460	5.505673	-0.742815	-7.622796	5.081443	5.854460	0.997422	-0.742954	-2.663903	-0.642698	5.854249	0.997421	5.757676	-10.731018	5.081443	5.854460	0.997422
2	5	1.956604	4.526221	6.544642	-6.832652	-3.221931	7.050250	-8.486824	7.725591	-1.866829	6.351746	1.940451	10.080951	0.923125	-6.995221	-3.221915	-3.906946	5.229354	6.544642	-6.931625	-3.221746	-3.910828	10.759931	0.923125	-6.995268	-3.221844
4	5	-0.567420	-2.621566	2.176321	7.160309	-2.630478	-5.583235	9.821864	-4.251775	-3.095551	-8.754575	-0.471792	-7.690474	7.579186	7.230533	-2.630477	-0.503020	-4.182205	2.204862	7.207764	3.679778	-0.566544	-2.634906	7.554502	2.276265	3.679777
6	5	-4.489215	8.751434	-4.153314	-7.805886	-3.714554	-2.308823	-0.942782	2.068974	-4.229802	6.671138	1.474976	-5.852833	7.086001	-4.228580	6.906967	7.044852	-6.570640	7.086001	-4.228580	0.289782	7.035638	-6.067814	2.099188	-4.228580	6.908200
7	5	-7.648299	9.481492	-7.538579	2.047730	-6.166333	4.772533	-4.312951	-1.768341	7.383523	-0.514538	4.772693	-7.118905	3.937921	7.402640	-0.367508	4.772693	-8.580821	-1.768333	7.404688	5.385196	-7.647141	10.036330	-7.538571	-3.196099	-6.188296
10	5	-2.547983	8.522237	-8.222129	-1.766079	-5.876305	6.947764	-10.685970	-2.796416	5.517855	6.648827	1.223124	-7.693157	-2.796416	5.517624	6.648827	6.947764	-16.313618	3.727724	5.517856	6.648827	1.223124	-13.320804	3.727724	5.517856	6.648827
15	5	-3.012002	10.447632	-4.315580	-6.271345	-7.289756	6.704212	-10.935631	4.801252	6.231293	-2.174859	6.704202	-5.455019	4.731285	-0.216713	2.989888	6.703238	-3.830198	4.590288	-0.219779	-2.174860	6.704212	-12.131448	4.802174	6.231293	2.989888
23	5	-5.362398	10.137991	-4.548044	-5.599253	-6.596037	7.321085	-11.019617	6.871754	0.483828	6.169979	7.321085	-4.552311	6.871754	0.483827	-0.079647	7.321085	-11.465665	6.871754	6.409328	6.169979	7.321085	-5.128988	6.871754	6.409328	-0.079604
29	5	-3.161622	11.263232	-3.955052	-3.149520	-0.722001	7.399895	-11.068429	6.509752	0.428910	7.127346	7.399911	-14.327355	6.509752	5.212103	7.127346	1.230534	-7.738852	6.509752	5.212103	7.127346	0.645645	-3.316252	6.509750	0.428908	7.127293
33	5	-5.355082	10.373834	-8.643863	-3.263307	-6.032645	6.830351	-0.208287	3.558255	6.677906	-0.724400	6.979780	-10.984059	3.661333	6.700717	5.312971	6.979780	-10.849587	-2.867577	6.700717	5.312971	6.805152	-0.089332	-3.018090	6.666405	-0.736402
38	5	-2.230297	9.151389	-4.125886	-2.217717	-2.720277	6.828090	-10.271821	0.493446	8.739394	5.788254	6.798043	-1.452330	0.317241	8.738476	-0.087137	6.828090	-15.103416	5.394871	8.739394	5.788783	6.828089	-9.699049	5.394232	8.739394	0.176780
43	5	-2.733783	9.658926	-3.612430	-3.764066	-3.650488	3.121139	8.567941	-3.565446	-3.764066	-3.650488	7.592333	-14.931756	8.062342	1.012849	7.262378	3.122819	3.394920	4.494835	-3.764064	-3.650481	7.592333	-19.298360	8.062405	5.859122	7.262378
53	5	7.529641	-6.169919	5.521230	8.410255	-2.764767	4.682473	5.992829	-5.679613	-2.954469	-3.984184	4.682877	5.291211	-5.470237	3.128799	-3.983865	7.528662	-2.828282	-0.028272	7.578402	-2.764943	-0.521287	10.490839	-5.824162	2.896443	-3.984280
64	5	1.686675	9.636856	-4.246292	-4.497298	-3.783677	7.677674	-8.108762	7.696099	6.366476	1.998141	7.677676	-10.998166	7.697900	6.366476	7.110947	-4.642035	9.904435	-4.286276	-4.497298	-3.783677	7.676805	-3.738159	1.463549	6.366476	7.110947
68	5	-1.380376	6.718860	-6.344107	-3.950876	-2.618248	8.804995	-2.069386	-0.310453	-0.304087	0.779913	8.805123	-8.375673	-0.286850	-0.302148	6.739601	8.805123	-11.682546	6.093029	5.652437	0.781076	8.805123	-8.638561	6.093029	-0.302148	0.781076
69	5	-0.693105	9.631309	-2.265942	-9.250675	2.449994	7.499434	-11.166621	6.832747	-2.585421	8.952788	-0.693105	10.513971	-2.265942	-9.291404	-1.832715	-0.693105	9.179049	2.954212	-9.218738	2.450016	-0.693105	10.061722	2.954211	-9.273488	-1.832709
