5	3	3.415217	7.883740	-0.166862	8.853870	-6.608198	8.754389	-11.624627	8.656152	2.403758	5.076672	3.423501	3.507721	5.843524	8.660506	-6.187268
7	3	5.965011	-7.753650	7.826004	1.807319	1.086584	5.966905	-11.172574	7.826023	1.807139	7.219272	3.507509	3.971462	-2.629473	7.365285	-1.482445
9	3	6.780257	-5.348720	0.244726	-0.632322	6.004868	1.287119	6.978396	-5.425821	4.818424	-2.393406	6.780431	-10.295981	6.808657	-0.633354	6.018156
12	3	8.071790	-11.050970	6.206979	4.853464	4.851547	2.529660	5.331004	-2.673607	7.775043	-2.984204	8.071790	-8.689071	6.206979	4.853464	0.734172
13	3	7.959909	-5.846280	6.759765	-0.997736	0.047374	7.959909	-11.986589	6.759765	-0.997736	6.581379	1.374060	2.520635	-1.708341	5.444329	-1.937926
26	3	1.531874	8.665411	-3.503892	3.057476	-0.692281	7.305403	-7.533933	7.251389	-0.057680	6.220482	7.305403	-4.881689	1.795683	-0.057673	6.220482
29	3	5.605299	-4.007299	8.306358	1.855478	6.967856	1.063982	3.659604	2.162132	7.776129	-2.558775	1.063977	3.744275	-4.069092	7.776385	-2.632940
34	3	1.630243	9.347620	-3.424300	6.146982	-4.082461	4.965036	-5.278636	6.860654	-0.223445	0.091307	4.965036	-11.027577	6.860867	-0.225186	6.681008
36	3	3.247534	10.839707	-6.714319	4.175534	-5.015093	8.666440	-2.581830	5.449800	1.011361	-3.656481	8.674529	-8.260565	5.450035	0.361218	4.935030
37	3	0.508151	7.308413	1.794857	5.380527	-6.337080	3.758836	2.792030	6.449965	5.348514	-5.960214	5.434277	-2.866498	9.158948	0.021368	4.941030
42	3	1.628619	4.895905	-6.181765	4.693367	-0.456952	8.164644	-4.541251	0.026856	-1.693935	9.464190	8.164650	-6.555195	5.747603	-1.724682	9.464581
43	3	0.400747	8.161352	-4.963927	6.623109	-5.084065	6.900532	-6.529316	6.572180	4.760186	6.619645	6.900156	-1.415719	6.200754	4.761122	0.244836
44	3	1.031824	2.458759	-2.067722	5.307621	6.168811	-0.527789	6.411501	-2.089288	5.307782	-2.026134	6.044624	-6.914909	6.894904	-1.099379	8.119959
46	3	1.020127	3.075449	-1.351364	6.500390	-11.935044	6.305549	-4.167603	7.133168	-0.084823	-5.438190	6.025369	-0.811692	6.764490	3.615238	-6.379838
48	3	7.756266	-12.017024	6.115267	-0.670651	6.913053	2.519394	9.856447	-1.865165	5.539412	-3.475937	7.756266	-7.128458	6.115267	-0.658734	1.181106
