31	4	5.232731	-9.212020	1.088015	8.422839	-0.008221	0.441938	-9.156859	1.088015	8.422839	6.410784	0.441915	-7.614719	6.336725	8.422839	6.410784	5.232710	-7.669885	6.336725	8.422839	-0.008203
55	4	-0.096538	-7.138440	-1.191697	8.817606	8.189671	6.113829	-9.612793	-1.191697	8.817606	3.183306	-0.096704	-2.177988	5.128565	8.817605	8.189671	6.113828	-4.652352	5.128565	8.817606	3.183307
63	4	6.459392	-6.065750	-2.712436	8.414692	-0.156438	0.018830	0.014061	-2.823343	8.138025	5.552147	-0.259257	0.975865	1.981776	7.915477	5.552147	6.384242	-2.352341	3.636961	8.360133	-0.156251
78	4	-0.014170	-2.786000	-1.378385	8.184547	6.870170	5.506420	-5.040183	4.975485	8.199655	1.147108	5.506420	-8.404532	-1.376803	8.200347	1.147108	-0.253118	0.711875	4.788221	6.949105	6.870171
104	4	5.169879	-3.886251	-0.071559	7.458092	1.571999	-2.871290	3.319040	-4.919865	4.630300	6.474074	1.495483	0.293104	-0.453450	7.453564	6.430180	5.169870	-0.737198	5.391797	7.458029	1.572010
194	4	4.913714	-8.379850	0.785856	6.978085	-0.096465	-4.673739	3.572273	3.320494	0.863767	5.457500	0.327281	-3.308670	0.785831	6.978084	5.441306	4.913698	-2.554859	6.611566	6.978080	-0.096451
321	4	6.131342	-2.160926	5.947968	6.946754	3.065925	6.131343	-6.398121	1.386090	6.946762	3.065924	1.718140	1.688964	0.912812	4.304543	5.685287	2.374538	-1.827314	1.386087	6.946729	5.457386
346	4	1.418954	-3.056261	0.956611	7.476378	6.579532	-3.250960	2.693540	-5.299343	3.086914	6.716103	3.466944	-4.976731	0.956611	7.476378	3.826561	1.185236	0.943339	6.009688	7.394232	6.630541
416	4	-1.584386	2.331379	3.169918	0.541239	6.279416	3.983582	1.699215	3.469599	1.348655	1.989832	5.707266	-1.310723	-1.063158	2.483936	0.353486	1.000895	0.987369	-2.068073	1.959682	6.269599
420	4	8.173046	-3.644806	0.303379	7.813143	1.980597	-1.232891	2.614627	-4.687428	1.876514	6.095670	1.820279	0.114715	-0.140530	7.804629	5.793228	8.173012	-3.255888	6.298696	7.813143	1.980621
501	4	5.948981	-8.053272	-1.867973	7.750036	0.135761	-0.445153	-4.429668	-1.867973	7.750034	6.130536	5.948981	-4.768026	3.949556	7.750035	0.135761	-0.445349	-1.144143	3.949503	7.747733	6.130536
554	4	-3.240636	2.270859	3.480394	0.955574	6.822740	6.590442	-5.264595	0.844360	6.226193	3.114788	6.583354	-0.510794	6.253795	6.209923	3.114791	2.217738	-3.995781	0.844359	6.226193	6.768864
583	4	-1.035755	6.063008	-3.608253	3.605842	3.151092	-1.033527	0.479120	0.245664	8.136426	3.150890	-6.985060	6.063010	-3.608253	3.605842	6.924101	-6.982832	0.479122	0.245662	8.136425	6.924101
