1	1	69.301372	27.060466	29.034085	98.694325	6.260880	0.713222	0.983099	0.969571	0.518882	0.716734	3.304186	3.000000	0.320813	11.304218	4.000000	0.013250	17.962708	3.000000	0.011260	7.513363	5.000000	0.024184	27.442233	5.000000	0.024621	36.475716	5.000000	0.093540	13.426467	2.000000	0.015134
2	2	69.301372	27.060466	29.034085	98.694325	6.260880	0.713222	0.983099	0.969571	0.518882	0.716734	3.304186	3.000000	0.024184	11.304218	5.000000	0.024621	17.962708	5.000000	0.093540	7.513363	5.000000	0.015134	27.442233	2.000000	0.025938	36.475716	5.000000	0.100524	13.426467	6.000000	0.014167
3	1	27.385290	78.819421	19.756357	95.058142	98.789182	0.823576	0.311602	0.962522	0.336668	0.451491	13.339550	4.000000	0.017480	44.678466	5.000000	0.012208	23.652298	1.000000	0.127020	6.337966	2.000000	0.020841	53.982209	6.000000	0.014773	33.407555	3.000000	0.010868	0.948891	2.000000	0.023082
4	2	8.408688	89.570797	95.020668	99.736963	78.571299	0.820588	0.193854	0.540881	0.564039	0.257855	9.077087	2.000000	0.024184	1.417514	2.000000	0.024621	15.225997	5.000000	0.093540	4.217715	3.000000	0.015134	47.298336	5.000000	0.025938	6.374455	5.000000	0.100524	6.046207	5.000000	0.014167
5	1	18.686051	4.432137	55.023637	80.076324	15.213295	0.149628	0.682331	0.757790	0.346494	0.320884	10.794639	5.000000	0.015436	51.223300	5.000000	0.028989	19.906097	1.000000	0.032745	5.895351	1.000000	0.738612	48.055276	5.000000	0.028777	48.800729	5.000000	0.182653	12.128804	5.000000	0.030085
6	1	54.403658	95.072873	45.880445	4.492615	88.339246	0.647513	0.468490	0.676954	0.780102	0.744278	4.165211	4.000000	0.027892	54.516174	2.000000	0.011609	7.565685	2.000000	0.012472	1.091734	1.000000	0.011317	55.742257	4.000000	0.039702	26.969533	1.000000	0.023922	3.666119	6.000000	0.026174
7	1	11.987411	81.689828	27.049104	34.728500	80.084447	0.766742	0.396380	0.285431	0.313738	0.725517	13.831057	4.000000	0.011497	37.875875	5.000000	0.010551	31.350751	3.000000	0.020133	13.428491	4.000000	0.017173	49.450909	5.000000	0.012460	24.792947	3.000000	0.062294	3.699418	4.000000	0.543511
8	1	37.101690	17.066170	27.365436	74.942058	75.007051	0.873656	0.638501	0.620642	0.879583	0.436116	2.374699	2.000000	0.071260	25.663710	4.000000	0.028731	17.371792	3.000000	0.038093	10.542498	3.000000	0.033709	2.795401	2.000000	0.022474	13.695866	2.000000	0.059991	12.526766	1.000000	0.018787
9	2	43.061662	86.350855	69.807556	39.220739	86.811444	0.185675	0.437183	0.981620	0.651267	0.499272	9.801439	3.000000	0.011100	58.622147	6.000000	0.010672	33.760003	6.000000	0.043485	8.165743	3.000000	0.010802	26.795354	1.000000	0.012543	30.706987	5.000000	0.025429	0.243332	3.000000	0.134280
10	3	74.531731	79.144945	90.353608	63.832981	82.896775	0.343519	0.561821	0.547734	0.544070	0.104748	3.166824	2.000000	0.018644	49.181718	5.000000	0.078187	45.507865	1.000000	0.020078	7.051834	2.000000	0.019618	16.520446	4.000000	0.156545	46.402384	5.000000	0.027639	1.010127	3.000000	0.021281
11	1	61.561401	69.137522	5.392962	31.918795	47.605813	0.921195	0.789691	0.846877	0.104292	0.951693	1.152093	3.000000	0.073794	49.941015	5.000000	0.010389	4.078206	1.000000	0.027714	9.739086	2.000000	0.016675	39.826582	3.000000	0.012089	45.314832	6.000000	0.012432	5.445452	1.000000	0.025017
12	3	71.350327	7.877181	64.991020	59.924667	38.905072	0.415381	0.172917	0.695537	0.442761	0.479419	3.757568	6.000000	0.011988	20.767899	6.000000	0.018009	34.575444	5.000000	0.011253	10.038198	6.000000	0.010639	20.756700	1.000000	0.014352	8.314021	6.000000	0.011808	2.137362	1.000000	0.010273
