116	22	4.220713	-0.551192	-3.540802	5.589525	-4.256047	3.819258	5.095883	-4.106986	1.326013	-6.432758	4.242773	-0.555730	-3.417816	5.411233	-4.302026	4.174445	-0.391117	-4.098836	6.157283	-4.173907	4.237334	-0.555122	-3.445159	5.452292	-4.290491	4.301314	-0.555769	-3.194113	5.048989	-4.430396	4.176641	-0.425362	-4.039625	6.116601	-4.176784	4.201968	-0.537482	-3.682887	5.773273	-4.219318	4.209433	-0.544971	-3.620330	5.695497	-4.233599	4.196714	-0.529317	-3.733698	5.832668	-4.209617	4.258344	-0.556538	-3.347431	5.302096	-4.335562	-2.192289	-6.043316	3.377126	5.236030	-2.997815	4.178097	-0.442493	-4.005759	6.091315	-4.178822	4.212782	-0.547302	-3.595105	5.662725	-4.240167	4.171295	-0.300225	-4.218390	6.225890	-4.170607	4.230985	-0.554074	-3.479306	5.502455	-4.277177	4.188020	-0.505975	-3.836247	5.941934	-4.194391	4.447880	-0.547602	-2.870687	4.462434	-4.750608	4.191300	-0.516751	-3.794196	5.898859	-4.199996	4.216214	-0.549224	-3.570748	5.630333	-4.246986	4.571492	-0.537986	-2.695787	4.124647	-4.998410	4.638802	0.884111	-3.519432	5.010170	-4.671522
450	22	5.826288	-3.677684	-0.314660	0.524748	-0.769005	-2.863348	4.628566	3.477489	-3.639242	-5.563320	5.882127	-3.837552	-0.402202	0.449413	-0.595596	-4.361463	0.946294	-0.155253	-3.012355	4.523288	5.410611	-5.026387	-0.151487	1.478337	-1.969952	5.762388	-3.636606	-0.227952	0.664075	-0.978869	6.074579	-6.962451	-1.007518	1.323987	-0.300391	6.001698	-4.715827	-0.605538	0.555451	-0.308594	6.031575	-7.048770	-1.072672	1.468406	-0.384211	5.794091	-6.827770	-1.051483	1.783654	-0.755669	5.788748	-3.637158	-0.261652	0.602459	-0.891750	5.451735	-6.092815	-0.602452	1.854591	-1.553124	6.094074	-6.512304	-0.874692	1.071804	-0.223752	5.495049	-4.469280	-0.078259	1.268259	-1.793511	5.696510	-3.719971	-0.157551	0.825990	-1.194947	5.955606	-4.272032	-0.525334	0.465663	-0.402141	6.058174	-5.533249	-0.720619	0.763032	-0.228726	6.009393	-7.051072	-1.089041	1.518018	-0.421621	5.593721	-4.028248	-0.089032	1.063365	-1.516348	5.965988	-7.028589	-1.104251	1.594668	-0.490426	5.447079	-4.747277	-0.102865	1.374874	-1.906987	5.659235	-3.810908	-0.126736	0.915702	-1.314296
461	22	0.151520	1.034424	0.885662	-0.901843	-3.423219	1.075801	-1.041170	0.768929	1.566979	-4.698110	2.016161	0.330770	0.691728	-1.514387	-5.922383	-0.129006	-0.278302	1.090059	1.930232	-4.442535	-3.439221	1.507788	0.293014	4.504456	-3.226442	-3.768585	0.612721	0.508864	3.742244	-2.289511	0.895714	0.472081	0.763920	-2.783900	-2.921565	-3.003771	0.200835	0.606058	3.440799	-2.065935	-1.277679	0.846461	-0.145862	4.355271	-3.338147	-3.824873	1.125619	0.400912	4.168173	-2.806399	-2.238851	1.904099	-0.011531	5.152286	-3.455655	1.577574	0.285622	0.726239	-2.278543	-5.138817	-1.931744	-0.283602	0.700827	3.281291	-2.199954	2.672060	-1.039572	0.551508	0.740831	-5.063749	-0.281586	1.028167	1.180659	0.839903	-3.936054	2.435906	0.305660	0.648049	-0.790612	-5.727761	-3.876502	0.748782	0.481423	3.855671	-2.408609	-3.897015	0.970527	0.435861	4.039583	-2.633069	-2.585355	1.898921	0.083993	5.016267	-3.458948	-3.686190	1.295564	0.357660	4.312149	-3.001411	2.742600	0.079310	0.601270	-0.190185	-5.469953	-3.456087	0.410320	0.553175	3.579509	-2.148597
667	22	2.856187	1.434828	-7.544644	-2.218186	1.722327	-1.254780	-2.197420	0.196668	8.694131	-0.400412	-3.145597	-0.357563	-4.325219	4.102624	3.854752	0.174796	-1.473951	-0.063520	5.811415	-2.515726	-1.392830	-2.519599	0.794119	8.084483	-0.739326	-0.566673	-2.039304	-1.591173	9.328030	-0.209458	-1.262596	-4.185059	1.871170	6.072389	-2.948588	-1.654654	-3.591601	1.670069	6.894932	-1.720868	-0.716025	-1.981114	-1.298780	9.353431	-0.162697	-1.163334	-2.076814	-0.138165	9.015198	-0.266282	-1.149505	-2.063418	-0.183529	9.053747	-0.251764	-1.191940	-2.108181	-0.040200	8.926536	-0.300766	-1.637297	-3.491884	1.622892	6.988499	-1.624543	-0.492681	-2.076659	-1.701898	9.306383	-0.243553	-1.014019	-1.979451	-0.577613	9.289308	-0.165896	-0.156883	-2.255980	-1.708515	8.996898	-0.549208	-1.053662	-3.923556	1.794503	5.975361	-3.170841	-1.660799	-3.631545	1.687836	6.857778	-1.760499	0.006362	-2.244449	-1.314738	8.473484	-0.889333	-0.859724	-1.956449	-0.967068	9.355919	-0.144433	-1.535550	-3.030391	1.336425	7.449234	-1.206491	-1.338976	-2.371469	0.556125	8.329360	-0.589450
764	22	-2.673348	6.289418	-4.781873	-2.547218	2.737748	-3.073418	3.139561	2.952492	-1.203035	-3.007387	-2.736044	2.228613	4.180313	1.215125	-2.836656	-0.629728	2.888674	2.419887	-4.594545	-4.908542	-2.708044	3.278510	2.657973	-1.602848	-3.065915	-2.124002	2.031185	4.094825	1.641821	-2.788899	0.614118	5.575405	-1.714389	-3.231960	-2.332864	0.897255	2.076972	2.140985	-3.306876	-6.315547	-0.652214	1.559482	3.561911	1.072436	-2.503039	1.198568	1.604734	2.258581	-2.679817	-5.253494	-0.322259	1.424840	3.367972	0.642409	-2.451795	0.383510	1.063154	2.904995	-0.524137	-3.007146	-1.071165	1.705122	3.755007	1.501190	-2.649291	-3.360988	2.539542	4.041479	0.374514	-2.906011	-3.301674	2.987927	3.292111	-0.835736	-2.975599	0.324423	2.420321	2.190703	-3.837989	-6.872324	0.008122	1.266890	3.146028	0.134341	-2.592458	-0.216869	2.689045	2.314634	-4.300547	-6.112111	1.023438	1.041212	2.486616	-1.922135	-4.254966	-3.403147	2.877224	3.524484	-0.556844	-2.958290	-1.599298	1.871082	3.948570	1.772822	-2.752120	-3.437169	2.816419	3.641395	-0.396961	-2.949460
824	22	4.019998	-2.087453	0.972803	1.204977	-8.128543	2.344062	-1.592455	2.831531	-0.564229	-7.798475	3.770143	-1.932762	1.211093	0.416942	-8.109818	-1.105182	0.115889	2.143965	3.603673	-7.734763	3.096471	-1.812873	1.884137	-0.553974	-8.016443	2.062573	-1.499639	3.220358	-0.382399	-7.659418	3.879305	-1.984560	1.116412	0.721976	-8.118911	1.923816	-1.457485	3.415502	-0.221204	-7.570399	4.118657	-2.132545	0.799577	1.670821	-8.138248	3.609626	-1.891385	1.353419	0.049783	-8.093558	3.268655	-1.842862	1.693296	-0.434538	-8.047049	0.654159	1.604168	-1.097420	4.606076	-8.961394	1.160258	-1.031177	4.112105	1.560039	-6.855085	2.642342	-0.094204	-1.849797	4.504381	-9.696928	2.182840	-1.538233	3.052643	-0.478973	-7.724575	-0.158758	1.386558	-0.036067	4.576290	-9.302243	3.996975	-1.870937	-0.137357	3.138054	-8.547862	3.412138	-1.255002	-0.995596	3.981698	-9.332979	2.702405	-1.711275	2.360426	-0.637374	-7.922957	1.663934	-1.372252	3.771139	0.280641	-7.348802	-1.140352	0.207736	1.936458	3.722663	-7.851252	4.166601	-2.034123	0.294741	2.559969	-8.245381
