1	5	46.971775	258.660544	52.409213	45.197650	22.766982	0.512143	0.796032	0.749226	0.587358	0.547616	1.732279	4.000000	0.036688	0.636776	1.000000	0.010014	2.253834	6.000000	0.017899	0.261145	5.000000	0.021641	0.367338	2.000000	0.012633	0.552585	4.000000	0.018682	1.647125	6.000000	0.033794	0.279510	6.000000	0.013008	0.644370	2.000000	0.067867	2.002601	6.000000	0.026343	0.867593	2.000000	0.010918	0.141965	6.000000	0.010989	0.859925	2.000000	0.014710	2.614485	1.000000	0.201850	0.026733	4.000000	0.013186	0.494170	6.000000	0.011363	8.027260	1.000000	0.017848	0.155955	3.000000	0.036039	4.831431	1.000000	0.010524	0.289995	5.000000	0.013457
2	3	42.812915	183.140722	81.405837	470.199178	37.346339	0.932875	0.447901	0.678034	0.800062	0.451417	3.380556	3.000000	0.010861	0.380516	3.000000	0.019426	5.796421	4.000000	0.024034	0.256285	6.000000	0.010180	0.324796	1.000000	0.010151	0.757789	3.000000	0.216414	2.082617	2.000000	0.014934	0.233867	6.000000	0.010978	0.413974	3.000000	0.012122	4.627841	4.000000	0.014466	4.276765	4.000000	0.044931	0.113401	4.000000	0.024037	0.348968	6.000000	0.016120	0.996486	4.000000	0.032809	0.842993	5.000000	0.010845	0.733523	6.000000	0.017883	5.335477	2.000000	0.010289	1.026104	5.000000	0.013750	9.512688	3.000000	0.010455	0.296440	2.000000	0.019428
3	2	92.735745	210.093782	84.601571	619.126478	96.119273	0.920909	0.403666	0.658506	0.486711	0.329232	9.337466	4.000000	0.123648	0.375352	5.000000	0.016773	6.094707	1.000000	0.045122	0.898867	4.000000	0.010333	0.717202	2.000000	0.014906	0.943884	2.000000	0.110956	8.789068	2.000000	0.015817	1.104775	4.000000	0.457189	1.025903	1.000000	0.090026	7.773019	4.000000	0.030734	4.207097	3.000000	0.032409	0.053320	5.000000	0.012346	0.539581	5.000000	0.013205	2.583522	2.000000	0.058434	0.227974	6.000000	0.013618	0.164481	4.000000	0.025512	5.425881	6.000000	0.027993	0.045275	2.000000	0.021701	7.681273	5.000000	0.085939	0.029523	6.000000	0.013075
4	19	99.477914	666.861771	10.636837	719.016745	27.604337	0.278756	0.717240	0.169680	0.821059	0.193406	7.760843	6.000000	0.011303	0.731300	3.000000	0.020710	8.585750	5.000000	0.022041	0.736957	2.000000	0.010193	0.627556	3.000000	0.053571	0.983471	4.000000	0.010252	4.660948	5.000000	0.014982	0.518324	5.000000	0.044593	0.651750	4.000000	0.031812	7.914928	5.000000	0.010903	4.200750	1.000000	0.186470	0.775015	2.000000	0.010303	0.775042	4.000000	0.023715	9.525272	3.000000	0.135860	0.521374	5.000000	0.032423	0.155387	4.000000	0.018195	3.683008	6.000000	0.183685	0.342501	2.000000	0.064208	9.277700	1.000000	0.183960	0.458149	1.000000	0.016496
5	1	24.960046	356.433229	82.234525	481.426985	97.756460	0.805890	0.600665	0.501027	0.431133	0.578395	1.936565	2.000000	0.053614	0.018360	6.000000	0.014120	6.550833	1.000000	0.020080	0.240641	4.000000	0.011407	0.992924	3.000000	0.704000	0.926633	5.000000	0.036853	0.113794	1.000000	0.012376	0.313018	4.000000	0.010776	0.357979	3.000000	0.012175	8.207622	5.000000	0.019311	2.037376	3.000000	0.011952	1.120060	6.000000	0.013825	1.023323	2.000000	0.017704	5.272330	3.000000	0.010048	0.090664	1.000000	0.011102	1.062806	1.000000	0.010156	4.650986	1.000000	0.028557	0.591570	2.000000	0.010871	9.063335	3.000000	0.011810	0.505753	2.000000	0.026752
6	2	81.437637	76.179358	74.748486	374.297653	56.717804	0.130410	0.685581	0.483187	0.955929	0.992374	6.983474	4.000000	0.011468	0.937120	1.000000	0.011343	4.371517	6.000000	0.015105	0.737849	4.000000	0.045717	0.852542	5.000000	0.010172	0.988880	2.000000	0.021379	5.898161	1.000000	0.017479	0.453442	6.000000	0.059446	0.274608	3.000000	0.013180	5.024501	3.000000	0.023118	3.680527	2.000000	0.015947	0.880412	5.000000	0.018432	0.476081	1.000000	0.012095	8.916780	5.000000	0.061499	0.257261	5.000000	0.034937	0.077480	2.000000	0.062665	7.177015	3.000000	0.050023	0.180407	4.000000	0.014721	7.184418	4.000000	0.213130	0.959120	6.000000	0.086907
7	1	6.779438	648.534917	85.289694	511.641642	36.110193	0.682248	0.340110	0.814131	0.521747	0.355455	8.289143	4.000000	0.087132	0.444256	4.000000	0.032142	5.810709	1.000000	0.017942	0.810434	2.000000	0.023492	0.654269	2.000000	0.016480	0.313021	1.000000	0.026119	6.213216	5.000000	0.024124	0.171188	3.000000	0.019904	0.957412	1.000000	0.010773	5.390927	2.000000	0.045523	4.856258	4.000000	0.013640	0.245278	1.000000	0.010136	1.035581	2.000000	0.017740	0.327376	1.000000	0.013028	0.338530	6.000000	0.329553	0.689418	5.000000	0.016829	6.847040	2.000000	0.018041	0.343266	1.000000	0.016000	6.486313	4.000000	0.066575	0.840209	2.000000	0.014272
8	1	64.648910	968.523897	49.095648	170.435516	2.870865	0.833999	0.388147	0.332308	0.566793	0.490852	3.445774	5.000000	0.011165	0.630710	4.000000	0.206049	3.503850	1.000000	0.015685	0.716427	3.000000	0.017284	0.845279	4.000000	0.011904	1.012793	6.000000	0.011110	3.969107	6.000000	0.091062	0.732002	1.000000	0.014400	0.326825	6.000000	0.010016	7.810477	1.000000	0.041790	5.194630	1.000000	0.015828	0.025002	1.000000	0.014298	0.907121	4.000000	0.054854	1.575916	1.000000	0.011501	0.744239	3.000000	0.043622	0.681534	6.000000	0.011251	0.184059	5.000000	0.013235	0.618037	4.000000	0.127421	0.763781	2.000000	0.041095	0.012057	3.000000	0.044870
9	4	47.788623	847.397308	37.835334	743.200157	45.392304	0.616793	0.754978	0.922649	0.296580	0.475430	2.705641	3.000000	0.258553	0.618423	5.000000	0.042844	5.942889	6.000000	0.010419	0.510356	5.000000	0.018488	0.859432	4.000000	0.019591	0.378820	3.000000	0.010918	2.151592	3.000000	0.010036	0.626134	6.000000	0.016387	0.212536	6.000000	0.048968	1.452174	3.000000	0.017276	8.255397	6.000000	0.032292	0.548470	2.000000	0.025491	0.705671	1.000000	0.012886	5.913322	6.000000	0.012700	0.283701	2.000000	0.015128	0.824761	4.000000	0.034793	6.929080	6.000000	0.017926	0.540264	5.000000	0.016603	3.713004	1.000000	0.049539	0.219897	5.000000	0.011544
10	4	17.596152	840.906287	68.503462	642.804646	76.225622	0.182719	0.222866	0.173294	0.168343	0.133855	3.191334	3.000000	0.039747	0.795505	5.000000	0.034875	2.102143	3.000000	0.064779	0.221029	1.000000	0.027345	0.764403	2.000000	0.034178	0.768606	6.000000	0.040260	3.644222	1.000000	0.048141	0.867375	4.000000	0.016612	0.144047	6.000000	0.013066	7.888904	4.000000	0.010546	3.962450	3.000000	0.029119	1.022473	6.000000	0.012024	0.566702	6.000000	0.024660	8.609660	2.000000	0.042149	0.350158	1.000000	0.018164	0.349925	6.000000	0.014373	2.959031	6.000000	0.031400	0.907448	4.000000	0.033521	5.473611	5.000000	0.011407	0.634670	3.000000	0.019943
