34	27	2.171009	5.783101	-11.378078	2.419425	-5.164013	0.693578	2.564921	-5.547375	5.616397	-6.856557	-2.086370	3.531579	-3.108366	8.233091	-4.445229	1.136657	2.014728	-4.631627	5.928361	-6.732223	0.959207	2.657064	-6.141397	5.276615	-7.296797	1.529585	1.976226	-4.985402	5.663931	-7.040050	0.662083	2.194563	-4.352220	6.145105	-6.256640	1.880004	2.328265	-5.960774	5.111746	-7.404782	0.556319	2.367564	-4.661937	6.015059	-6.330735	0.619482	2.503668	-5.221534	5.767159	-6.649809	0.886584	2.644499	-6.040315	5.348908	-7.209911	1.112566	2.660755	-6.257188	5.161566	-7.420618	1.800057	2.009951	-5.284966	5.459718	-7.182488	0.582833	2.455381	-4.995086	5.868126	-6.514104	0.839259	2.631916	-5.953374	5.403253	-7.141385	0.804650	2.620238	-5.877529	5.447053	-7.084589	0.560771	2.402124	-4.780179	5.962964	-6.392674	0.577571	2.286218	-4.455099	6.105670	-6.242982	1.419988	2.594490	-6.260128	5.050417	-7.504307	0.767366	2.131373	-4.368548	6.124465	-6.347868	1.234953	2.644886	-6.284457	5.100538	-7.474735	0.557821	2.343756	-4.590757	6.046399	-6.296300	0.573791	2.438423	-4.922520	5.900200	-6.472144	1.954215	2.107552	-5.582062	5.288842	-7.276666	1.965463	2.197686	-5.760605	5.200253	-7.332744	0.889927	2.080644	-4.438766	6.071531	-6.476528	1.911637	2.061760	-5.466203	5.351677	-7.241770
122	27	0.591742	5.295852	-3.418355	-1.938518	0.776200	2.419178	2.437776	-4.470955	-2.882226	2.765808	1.448669	3.017586	-3.385975	-2.916971	3.257674	0.098599	3.816108	-2.343407	-2.099652	3.267740	-0.058017	4.121346	-2.321262	-2.119018	2.853245	3.465227	2.000801	-4.399913	-0.498397	1.365593	2.802008	2.151219	-4.827835	-2.237975	2.484367	-0.034357	4.027525	-2.312131	-2.091464	2.995721	3.269243	1.799602	-4.798070	-0.958629	1.943879	2.943640	3.408213	-4.546735	-2.112602	0.662958	0.466372	5.212583	-3.214474	-2.017923	0.962073	3.397792	2.557190	-4.353194	-1.059053	1.004894	0.094919	4.726554	-2.621089	-2.247140	1.829375	0.975374	3.260655	-2.929764	-2.662657	3.411078	2.217505	2.573315	-4.243648	-3.019609	2.888293	0.023941	3.911103	-2.319387	-2.080500	3.155936	0.349229	3.609866	-2.466192	-2.242932	3.428608	1.858140	2.792720	-3.831466	-3.049900	3.077890	-0.000121	4.516909	-2.474342	-2.246778	2.191398	3.450900	2.308814	-4.339875	-0.718240	1.139159	0.354587	5.105247	-3.031856	-2.096475	1.166850	3.193617	3.033864	-4.448756	-1.766091	0.798219	0.920968	5.341796	-3.916464	-1.814576	0.464099	3.312600	2.796329	-4.393487	-1.431778	0.895120	-0.057441	4.300914	-2.369760	-2.187641	2.560292	3.078024	1.928499	-4.913341	-1.498252	2.210625	0.141992	4.810838	-2.693567	-2.229881	1.683828
728	27	-2.557589	-0.342838	2.024116	-0.604450	1.504749	1.893811	3.435530	-3.624220	-2.205333	0.644784	1.720231	5.102952	-3.657291	-1.855053	-0.210973	2.187998	4.663346	-2.987531	-1.987779	-0.480539	-2.061542	4.576114	-5.259597	-0.208125	2.561440	1.501607	4.882230	-4.073449	-1.893929	0.075999	2.805266	3.729324	-2.561655	-2.194615	-0.092764	1.135330	3.944818	-4.570586	-2.036689	0.599497	1.938037	5.018723	-3.285646	-1.892306	-0.439340	1.204318	3.792679	-4.437223	-2.067546	0.648436	2.152055	4.719851	-3.023537	-1.973628	-0.486922	1.149701	4.168352	-4.605114	-2.006600	0.504322	1.316891	4.568296	-4.389798	-1.950859	0.293375	1.225770	4.379835	-4.521899	-1.979425	0.398820	2.282105	4.515054	-2.901094	-2.023819	-0.451101	2.863980	3.620619	-2.543774	-2.215349	-0.013677	2.070399	4.844885	-3.112866	-1.941253	-0.488223	2.341099	4.423278	-2.851785	-2.045452	-0.425400	1.271758	4.478943	-4.457950	-1.965000	0.344885	1.453465	4.808222	-4.160609	-1.908114	0.134811	2.036060	4.894691	-3.154040	-1.927834	-0.482226	2.725391	3.854601	-2.598243	-2.169728	-0.171569	2.863196	3.377579	-2.641517	-2.258933	0.249978	1.573919	4.979855	-3.938002	-1.875125	-0.016070	2.594763	3.317580	-2.932880	-2.264992	0.458786	2.550859	4.109487	-2.699938	-2.116127	-0.304260	2.413781	4.312339	-2.795340	-2.071003	-0.388042
