247	25	-5.220273	0.980654	-0.270573	0.784622	1.809633	-4.223198	-2.669828	4.005910	-1.526341	0.366952	-9.501873	-0.746539	-4.789083	3.798078	2.883002	-1.984165	2.437690	4.239218	-0.269126	-4.298600	-5.463365	-1.437525	0.318369	0.322186	1.739992	-4.944514	-3.061039	3.568683	-1.401448	0.530103	-5.174044	2.385771	-0.756832	1.334171	0.851954	-2.230158	0.384016	3.902704	0.022231	-0.777660	-6.089290	5.399985	-0.892246	3.775859	-3.851097	-6.029968	-3.418651	1.699159	-0.601360	1.138948	-5.989556	-3.393773	2.370773	-0.950698	0.904183	-3.098413	-1.704941	4.446563	-1.687585	0.048102	-4.636851	2.253844	0.823976	1.296402	-0.040908	-2.191921	0.237922	4.009492	-0.125451	-0.738232	-2.256403	-0.458348	4.360967	-0.842573	-0.452154	-2.172499	-0.070527	4.194878	-0.442277	-0.623339	-4.008442	-2.520753	4.114123	-1.561177	0.315936	-5.811234	-3.210200	1.010469	-0.175590	1.418394	-5.177300	1.658623	-0.511106	0.983759	1.556124	-5.188622	-3.158947	3.387707	-1.347136	0.588254	-2.306773	0.567560	3.748642	0.203964	-0.807165	-3.973587	1.862163	1.758956	1.130680	-0.323508	-4.494090	-2.835888	3.855714	-1.482577	0.428623	-3.805310	-2.365102	4.207378	-1.595452	0.264872	-5.424696	-3.239607	3.186430	-1.281634	0.650507
476	25	-6.965320	1.241965	-0.433113	1.620895	4.993279	-5.196927	5.846133	3.046896	-0.961481	-2.425737	-7.063380	2.472469	-1.900553	1.973267	3.545912	-6.456856	0.358949	-0.333114	1.912234	5.009120	-6.870871	2.172959	-1.962546	2.225827	3.677561	-4.184043	-1.415972	-1.456088	3.213698	4.630741	-6.675129	1.869442	-2.008719	2.411949	3.830688	0.748537	7.063083	-2.994412	0.230968	-6.039638	-4.379541	-0.258483	-2.222293	3.100549	4.721044	-9.020427	2.580002	-0.939590	0.381649	3.866788	-5.126077	0.371809	-2.194447	2.951520	4.573470	-4.861193	-1.681753	-0.920370	2.938966	4.651835	-8.616600	2.721124	-1.240201	0.371577	3.606372	-7.586240	2.787379	-1.677184	1.342899	3.460453	-5.830794	0.951934	-2.127455	2.785650	4.329525	-6.744907	3.530835	-1.382721	4.782878	-0.940755	-8.178030	2.206097	-0.654275	1.019514	4.510469	-5.485306	-1.537776	-0.528351	2.595631	4.771243	-7.673628	1.919477	-0.560064	1.271166	4.761465	-6.038763	1.140867	-2.103970	2.722955	4.232405	-8.684718	2.416805	-0.770969	0.725437	4.202131	-6.219291	-0.226403	-0.291419	2.079333	4.963386	-8.850530	2.482206	-0.825430	0.599960	4.076434	-6.224845	1.324333	-2.080811	2.656522	4.132724	-5.398744	0.590504	-2.170697	2.892955	4.492511
900	25	-2.536687	-5.614542	0.662621	7.432806	-4.824598	1.814482	-1.325920	0.999198	1.030985	-8.286801	2.811097	-1.259150	0.409890	1.348128	-8.791592	0.879829	-1.261431	1.871886	0.543405	-7.338806	2.488771	-1.294107	0.586701	1.249599	-8.642501	0.932995	3.639090	-1.167116	0.095058	-8.125446	0.481340	3.361195	-0.449474	-0.148271	-6.488867	1.524499	3.667667	-1.594290	0.369051	-8.892157	4.704959	1.953079	-1.314944	1.594944	-9.219850	-0.351975	0.776284	3.801317	-0.315617	-4.082812	4.860989	0.527933	-0.910913	1.984233	-9.357671	0.194213	0.143107	3.485068	-0.470100	-4.749166	0.662938	-1.126114	2.273040	0.258878	-6.644839	-5.473923	3.716917	3.526311	-0.806570	-6.552271	0.522543	-0.818263	2.711562	-0.097148	-5.815859	3.198588	3.075909	-1.621972	1.015096	-8.986167	4.905458	0.892592	-0.482591	-0.300598	-5.940381	4.880017	1.680902	-1.245565	1.693373	-9.258652	1.919719	3.583495	-1.692283	0.532075	-9.013317	0.314376	-0.115065	3.310865	-0.465393	-4.976042	2.985531	3.180879	-1.652755	0.936926	-8.983485	0.404026	-0.380124	3.111951	-0.386700	-5.218392	4.984505	1.294335	-1.143383	1.815542	-9.301835	-1.431943	1.570022	3.545753	-0.527146	-3.352494	0.038504	0.382960	3.628429	-0.423612	-4.516390
936	25	0.863832	4.097110	0.848628	-1.406428	-2.290040	1.359827	2.904136	-0.988143	-0.031044	-0.535773	1.257854	2.411611	1.352325	-0.187100	-0.981067	0.844052	4.502597	0.024543	-1.827277	-2.659514	0.991899	3.391289	1.811315	-0.790755	-1.791866	1.039403	4.604077	-1.363317	-1.543936	-2.147549	1.303367	2.433016	0.516581	-0.097496	-0.750464	3.877594	-0.204735	-2.043733	4.537004	-4.092256	1.287739	4.058967	-2.247411	-0.664719	-1.168470	0.937547	3.649908	1.512108	-1.004998	-1.967536	1.231535	4.245665	-2.093664	-0.818628	-1.368233	1.059007	3.103308	2.031488	-0.573449	-1.596498	0.841696	4.355173	0.369711	-1.663917	-2.508738	1.161541	4.413147	-1.850667	-1.044155	-1.621960	1.260659	4.156849	-2.180775	-0.736951	-1.265571	0.852918	4.194576	0.679331	-1.500428	-2.367958	1.198436	4.331611	-1.983138	-0.919469	-1.485980	0.954307	4.668169	-0.961941	-1.878007	-2.585759	1.314519	3.940621	-2.288387	-0.592992	-1.067317	0.840804	4.435141	0.193281	-1.750721	-2.587324	0.897791	3.867091	1.210907	-1.194919	-2.119280	1.111001	2.894821	2.077882	-0.436743	-1.450600	1.188127	2.608594	1.900758	-0.285094	-1.226506	1.360409	3.623319	-2.184435	-0.431233	-0.851331	1.373639	3.155706	-1.510205	-0.158830	-0.616481
