29	34	-6.541282	4.602432	-1.998546	6.294027	-6.500869	-2.579320	5.284513	-5.555351	-3.918127	1.571449	-5.864897	2.232884	0.339787	4.992530	-3.707492	-6.566643	5.411173	0.450383	2.215877	-6.334227	-6.824811	4.952011	-1.629236	5.959736	-6.725142	-6.728251	5.821512	0.078568	2.642820	-6.825926	-6.034149	2.729582	0.765336	3.453346	-3.563643	-6.012510	2.566838	0.723317	3.589027	-3.503351	-5.349558	3.155917	-1.196779	6.611752	-5.131511	-5.439753	3.025811	-0.891693	6.522542	-4.952305	-6.712290	5.792004	0.123144	2.574931	-6.784570	-5.883391	4.145727	-2.399605	6.538017	-6.146536	-5.947592	2.166256	0.582676	4.170804	-3.474737	-6.197539	3.796213	1.016508	2.764909	-4.437460	-6.867929	5.051015	-1.522391	5.831410	-6.781353	-6.240327	4.025806	1.005754	2.633490	-4.691750	-5.875512	2.207158	0.370493	4.907753	-3.671729	-6.647193	5.645406	0.280576	2.362024	-6.598286	-6.931469	5.405276	-1.132848	5.208929	-6.951207	-5.979927	2.332162	0.659265	3.841840	-3.458964	-6.851262	5.900258	-0.398312	3.533491	-7.045164	-6.301379	4.329799	0.943583	2.470490	-5.047666	-5.959059	2.211685	0.612142	4.045541	-3.461992	-5.290061	3.684241	-2.319850	6.651226	-5.710817	-6.929170	5.545368	-0.971658	4.877316	-7.001936	-6.925044	5.600114	-0.905982	4.731380	-7.018570	-5.286732	3.253899	-1.437978	6.646785	-5.252881	-6.897293	5.781211	-0.661320	4.152571	-7.056249	-6.930661	5.515805	-1.006354	4.952054	-6.992162	-6.824238	5.917415	-0.270924	3.262115	-7.016487	-6.795346	4.898397	-1.686806	6.022286	-6.693304	-5.888717	2.177163	0.409269	4.793910	-3.628154	-6.885161	5.826867	-0.583541	3.964800	-7.059097	-6.216381	3.899244	1.015886	2.705249	-4.549806
404	34	-0.848885	-1.259359	3.160273	-0.951534	-0.680837	0.822762	1.031134	-3.401584	6.936396	-4.219578	-3.027569	5.791007	-2.318434	2.992717	-0.926892	-0.813910	-1.240086	2.946674	-1.063879	-0.731675	-2.344348	5.106685	-3.589066	3.506550	-1.559471	-2.784844	0.539256	4.992963	2.359478	-1.755505	3.623892	-0.881283	-5.038204	0.127133	1.520884	0.118496	3.711080	-5.881489	2.122184	-0.664425	-0.551184	3.152416	-5.946064	3.160941	-0.628946	0.890527	4.107662	-3.936367	1.432893	-1.823781	-0.906191	-1.275403	3.531142	-0.671649	-0.603803	2.432700	3.918719	-1.687188	1.611627	-2.533071	0.024009	3.473451	-6.065586	2.328563	-0.445269	-4.754244	-0.122030	5.088799	3.949969	-5.478933	-0.762795	-1.205852	2.661438	-1.146216	-0.808761	-0.105285	3.159208	-6.125735	2.701348	-0.400549	-1.063302	-0.977029	4.404361	0.295530	-0.489889	-2.186968	2.484298	0.150706	4.342983	-0.265288	-2.109115	1.184083	-1.402310	4.408308	0.861612	-0.709150	-1.159471	2.399918	-1.139077	-0.891146	-3.041732	0.517687	4.823101	2.534377	-2.000756	0.398803	3.951378	-5.286543	1.856903	-1.209428	-1.415535	0.018854	5.081989	1.289264	-0.657918	3.280864	2.359426	0.163010	1.565425	-3.726693	-0.939516	-1.263930	3.747659	-0.466616	-0.564992	-3.084276	3.944384	0.086003	3.736750	-1.697998	-0.305908	-0.398505	1.398686	-0.111590	-1.400757	1.331569	1.056167	0.740465	1.123211	-2.919389	-2.443591	0.556028	5.146395	2.158452	-1.458686	-3.241565	0.510930	4.523164	2.786911	-2.209901	-0.882484	-1.272447	3.375894	-0.800712	-0.634436	-2.151542	0.539479	5.232506	1.980125	-1.222342	-1.105831	3.450375	-5.726829	3.526525	-0.940717	-3.776549	5.007594	-0.256210	3.438564	-2.554003
420	34	-7.068728	3.518985	-10.359365	3.118197	1.671128	0.017054	-2.229292	-6.884531	0.243228	5.701149	-7.279033	2.765981	-10.406201	2.523072	4.582664	-7.192420	3.306610	-10.368939	3.266864	1.622444	-6.679557	3.924451	-10.386398	1.208356	3.872112	-7.911931	0.791227	-9.979076	3.626123	4.295165	-7.390258	2.471014	-10.347584	2.697726	4.659950	-7.779137	0.936949	-10.062123	3.445337	4.566426	-6.611631	4.050742	-10.020226	1.002471	3.553939	-6.776592	3.952196	-10.113351	2.686788	1.867690	-6.980068	3.662144	-10.324015	3.006255	1.714857	-6.650319	3.977041	-10.272078	1.111000	3.767535	-8.093142	1.197732	-9.743358	4.170500	2.958151	-6.994303	3.370505	-10.545042	2.027784	4.360543	-8.072810	0.858572	-9.866287	3.871344	3.814344	-6.585189	4.142361	-9.438825	1.740416	2.466789	-7.488649	2.163783	-10.292947	2.855454	4.727203	-6.874842	3.819875	-10.242842	2.858022	1.781195	-6.687873	4.055344	-9.920371	2.464674	1.991561	-8.032499	1.457139	-9.722937	4.273370	2.391227	-7.347224	3.023916	-10.327009	3.454157	1.577047	-7.956723	0.783709	-9.953045	3.682089	4.196742	-6.850892	3.628133	-10.578896	1.709682	4.204423	-6.588021	4.101586	-9.740695	1.013609	3.294323	-6.722008	3.850238	-10.488396	1.347019	3.984991	-7.054008	3.256387	-10.518951	2.142527	4.413165	-6.801268	3.713905	-10.567812	1.580452	4.133693	-7.753448	2.196785	-9.988955	4.019499	1.598246	-8.108088	1.007669	-9.796893	4.031191	3.413879	-7.662376	1.422744	-10.170306	3.188911	4.777692	-8.105776	1.097439	-9.767760	4.103611	3.195352	-7.746146	1.028098	-10.088991	3.384733	4.638125	-6.609422	4.127451	-9.605702	2.069070	2.236592	-7.701802	1.215245	-10.131584	3.284820	4.728548
523	34	2.345057	3.872855	-2.092001	0.566481	-7.240012	-3.371288	4.509220	-3.175443	5.957991	-5.847436	1.856669	2.709543	0.795512	-2.462665	-7.896319	2.139400	4.268997	-2.188950	0.071434	-7.270236	2.211493	4.146072	-2.218961	0.249594	-7.254007	0.963701	3.714971	0.651154	-4.238528	-8.157761	-3.660785	4.129265	-0.737237	4.687729	-6.341232	1.403937	2.922937	0.996221	-3.497725	-8.096550	1.116096	3.352258	0.868824	-3.986251	-8.184728	0.843697	4.159558	0.314776	-4.476676	-8.035198	2.481389	3.450056	-1.376623	0.757650	-7.312424	2.487897	3.214917	-0.758880	0.325632	-7.414645	2.086597	4.350464	-2.143838	-0.064090	-7.283443	-3.316556	5.118777	-2.837174	5.454476	-5.943430	2.189457	2.827558	0.366804	-1.381128	-7.714315	1.248759	4.986720	-1.012827	-3.251980	-7.490581	0.868330	4.041790	0.409797	-4.419822	-8.075958	0.820483	4.618156	-0.114926	-4.614676	-7.823641	1.424887	4.940842	-1.255079	-2.458373	-7.442307	2.395170	3.747822	-1.939573	0.678493	-7.247576	1.254947	3.111410	0.965251	-3.759037	-8.155173	1.627787	4.831301	-1.533122	-1.576648	-7.395328	-3.639809	3.830167	-0.646915	4.957606	-6.322700	-3.379611	4.379407	-3.113234	6.061664	-5.842917	2.256461	4.061571	-2.209755	0.357879	-7.245977	1.992448	4.480073	-2.036163	-0.320444	-7.307770	1.800875	4.691333	-1.775316	-0.922006	-7.355463	2.451468	3.576908	-1.647038	0.774400	-7.276236	0.953575	4.905862	-0.538754	-4.358102	-7.631687	1.529565	4.891544	-1.397860	-1.992045	-7.417599	-3.413695	3.693831	-1.949918	6.566029	-5.937997	1.882427	4.609259	-1.889260	-0.651034	-7.335670	2.411666	3.036706	-0.228124	-0.350460	-7.529671	0.879193	4.809747	-0.361847	-4.537057	-7.705345
