164	16	0.322811	-2.456092	-4.840229	6.609216	-2.334132	-2.419723	-2.829749	2.132393	0.380791	0.321414	0.133142	-5.422510	-8.316405	1.385664	4.846626	4.369383	-8.285267	-1.983063	-2.214836	0.202061	-0.951574	-3.155383	-7.006990	3.579551	2.804680	-0.669779	-3.031269	-6.693568	3.342580	3.367607	-1.487973	-1.150809	-5.193155	3.057547	1.821100	-1.048536	-1.304518	-5.369529	2.747469	2.989049	-0.794900	-1.604038	-5.616096	2.714574	3.696070	-1.749707	-1.741644	-6.130789	3.698099	1.663085	-1.248687	-1.190793	-5.247749	2.868766	2.389065	-1.832073	-1.347345	-5.522469	3.449957	1.467889	-0.656062	-1.911896	-5.840614	2.825762	3.924264	-1.238985	-2.754286	-6.971894	3.713881	2.360039	-0.831911	-3.192233	-6.924826	3.497311	3.017087	-1.711327	-1.209238	-5.289977	3.264150	1.525803
193	16	0.561681	-3.623224	5.579329	0.511106	-8.454550	-1.972778	-5.862840	-1.237457	8.101856	0.096748	-2.093922	-6.323731	-1.100236	8.264166	0.059717	-2.107684	-6.305000	-1.131981	8.226022	0.100901	-2.087643	-6.321175	-1.092521	8.273526	0.047224	-2.037310	-6.243515	-1.065889	8.309122	-0.021101	-2.108924	-6.272498	-1.154000	8.199353	0.122760	-2.062656	-6.291247	-1.073846	8.297120	0.008412	-2.100430	-6.321927	-1.110932	8.251298	0.075153	-2.014031	-5.938330	-1.242644	8.090522	0.135068	-1.952410	-6.006653	-1.096568	8.287152	-0.065503	-2.105960	-6.312407	-1.124895	8.234542	0.092820	-2.108570	-6.298108	-1.137537	8.219324	0.106865	-2.108394	-6.263431	-1.158918	8.193343	0.127019	-1.953685	-5.838166	-1.227147	8.118536	0.070441	-2.097937	-6.323387	-1.106366	8.256779	0.068805
433	16	-3.879793	5.462902	-2.935645	-0.644194	2.725202	-4.636055	3.742429	1.230236	-4.325183	0.531298	2.040560	5.396524	-2.674087	-1.669552	-2.700028	-4.516796	3.229864	1.073511	-4.921722	0.772535	-5.596143	5.953229	-0.879660	-2.427707	0.968813	-5.630710	5.902346	-0.872253	-2.489486	0.980438	-5.467709	3.911971	-0.319087	-4.823716	1.296156	-5.707300	4.468446	-0.505854	-4.222667	1.230575	-4.503934	3.058354	0.956518	-5.152671	0.879012	-5.477989	6.106479	-0.896696	-2.243275	0.931527	-4.981854	3.074353	0.067215	-5.539227	1.323812	-4.831982	4.448215	1.126826	-3.718123	0.337780	-5.826420	4.901530	-0.636038	-3.714486	1.167025	-4.566521	3.483081	1.181686	-4.608898	0.641190	-5.035120	6.677665	-0.388422	-1.693832	0.494207	-5.811296	4.824874	-0.613862	-3.806250	1.178965
914	16	1.850355	7.776240	-2.387093	-1.467133	-3.199311	-2.797657	7.660637	1.401070	-1.833613	-6.664714	-2.722484	7.689719	1.144452	-1.686307	-6.684839	-2.908245	7.722856	1.428639	-1.589479	-6.641414	-2.751446	7.753061	1.019463	-1.396301	-6.674780	-2.824494	7.669897	1.434922	-1.799243	-6.657822	-2.922279	7.787133	1.201044	-1.300379	-6.642509	-2.931803	7.779668	1.248103	-1.339105	-6.640660	-2.887754	7.794952	1.110521	-1.249003	-6.648235	-2.850201	7.682338	1.452052	-1.751335	-6.651883	-2.736948	7.738675	1.036300	-1.460298	-6.678763	-2.928337	7.745319	1.380359	-1.495387	-6.639154	-2.895793	7.712295	1.443105	-1.632495	-6.643259	-2.916220	7.730599	1.414717	-1.557488	-6.640385	-2.721615	7.703264	1.106106	-1.623110	-6.684397	-2.936345	7.767574	1.305567	-1.396815	-6.639240
968	16	-1.985761	-3.383780	0.982575	2.814546	0.155022	2.956904	-1.055818	-3.278357	4.141522	-3.531896	0.965447	-0.235994	0.139977	0.743207	-0.383066	-1.012204	-3.482542	0.807533	2.474685	-0.156484	-2.131148	-3.348022	1.097093	1.087306	2.969173	-3.154318	-3.615099	1.331260	2.113659	2.619683	-4.095322	-2.491842	1.389405	2.403071	2.218796	0.791573	-1.194751	-0.209680	-0.462056	0.849514	-4.615949	-1.056425	1.316401	2.585075	1.192429	-4.744035	-1.431083	1.374330	2.506047	1.815739	0.240527	-1.480153	0.588491	1.511207	-0.428845	-0.486665	-2.858388	0.758092	2.116027	-0.271242	-0.838210	-2.763182	0.537698	-1.128451	2.533744	-1.586346	-3.157329	0.888218	-0.094661	2.921303	-0.060266	-2.139700	0.136289	-0.968466	1.854936	0.332516	-1.743634	-0.048746	-0.765983	1.410988
976	16	-2.274582	3.056344	2.400768	-3.243185	-4.161634	-0.824686	2.783517	-4.745980	-3.163020	0.489623	-3.078949	-1.392311	-0.645360	0.569956	3.350134	0.122532	2.547323	0.869454	-3.161093	-6.099864	-2.051078	3.276535	1.891464	-3.196680	-3.871419	-1.307051	3.406738	0.962051	-2.796825	-3.534369	-0.472202	3.116115	0.541796	-2.926862	-4.488700	-0.080651	2.803073	0.686370	-3.090865	-5.557523	-0.158875	1.780954	2.448177	-2.170078	-5.299506	-1.810598	2.645895	2.935627	-2.500335	-4.473950	0.253582	2.198951	1.173242	-3.157319	-6.346555	-2.131590	2.841976	2.722868	-2.938642	-4.347815	0.194224	1.802107	1.705343	-2.849501	-6.050498	-0.498556	1.971292	2.809505	-1.884336	-4.956609	-0.847485	2.164214	3.008771	-1.821125	-4.768572	-1.415422	2.449272	3.060017	-2.093811	-4.584619
