233	15	-2.858288	-3.466282	5.366649	1.440388	0.477036	1.039045	-4.474317	1.593411	0.469948	-4.765662	-3.023893	-3.561665	5.457771	2.253940	0.293252	-2.986456	-3.561868	5.536849	2.359290	0.220629	-2.715371	-3.412649	5.442737	1.002535	0.491527	4.166583	0.525778	-3.412803	2.482238	-4.985339	-2.774536	-3.433469	5.402332	1.169402	0.491455	-2.994281	-3.531288	5.376072	1.960877	0.396890	-2.759253	-3.498205	5.732987	2.241770	0.127762	-2.938765	-3.552496	5.592720	2.381715	0.179757	-2.574298	-3.373087	5.604240	0.827248	0.445677	-2.890590	-3.540125	5.637319	2.370927	0.154060	-2.552875	-3.369344	5.641535	0.863749	0.427154	-2.635996	-3.449366	5.797647	1.986626	0.154819	-2.802611	-3.513174	5.704491	2.298926	0.130386
252	15	3.344394	0.519621	-4.362489	-1.711438	4.689370	0.318364	6.428816	-4.696652	0.456846	-0.585892	-1.863426	0.386017	-8.783348	3.477420	3.528275	-4.162979	2.907152	-1.800738	5.369576	-4.305811	-0.768698	4.162887	-7.065437	3.920482	-3.880357	-1.100574	4.662234	-7.286821	3.992445	-3.354541	-1.284524	5.225212	-7.524286	3.994683	-2.593632	-4.182930	2.958387	-1.792036	5.243254	-4.358567	-0.166045	6.095084	-7.486882	2.804589	-1.848575	-0.980691	4.433611	-7.189516	3.979038	-3.634177	0.033675	1.343425	-6.382946	6.495753	-1.711201	-6.887025	-0.827117	-0.673926	8.890911	-0.650908	-1.061142	4.580643	-7.252446	3.988879	-3.458605	-0.632538	4.112435	-7.029504	3.823958	-3.862115	-0.503944	4.279723	-7.067933	3.641963	-3.623892
