63	36	3.443222	1.636141	1.777017	-1.922224	-4.972150	-1.976193	6.467626	1.057466	-1.557371	-3.657792	0.792503	1.490706	2.996352	0.385493	-4.511481	1.085987	1.230105	2.515700	1.926117	-5.779390	1.782964	1.399545	2.481085	0.827914	-5.895148	-2.023645	2.593337	0.195269	5.503225	-6.046998	4.679737	2.509813	-1.552054	0.427349	-2.513518	3.223476	1.580180	1.960512	-1.247395	-5.369618	-2.772475	2.727381	-0.602628	4.785767	-3.758260	-1.061966	3.908749	-1.298543	3.400291	-2.795874	4.560373	2.224735	-0.475783	-0.389971	-2.554019	-1.708934	2.556168	0.543667	5.293770	-6.721301	-1.875194	2.586124	0.357960	5.400112	-6.395175	1.849561	3.528425	-1.842895	2.372175	-3.136438	-2.727701	2.884443	-0.726861	4.487958	-3.528394	-2.591236	3.065452	-0.850231	4.233388	-3.327864	2.195813	1.440516	2.402822	0.267751	-6.045813	-2.680130	2.571761	-0.417826	5.342106	-4.231171	4.476911	2.640315	-1.885119	0.766047	-2.691023	-0.516561	4.056886	-1.397062	3.199974	-2.793591	2.952483	1.528109	2.129971	-0.687552	-5.740684	1.398278	1.332803	2.526946	1.419251	-5.737650	-2.219978	3.349031	-1.018296	3.917577	-3.077334	-2.712508	2.590864	-0.453571	5.228578	-4.122634	2.726768	3.274580	-2.017259	2.007000	-3.256702	3.977256	1.845642	1.052687	-1.793338	-3.777475	4.422656	2.119496	-0.033690	-0.726618	-2.777538	0.581571	3.872361	-1.593501	2.812817	-2.920353	2.716496	1.494042	2.240351	-0.356383	-5.945149	4.166969	1.950698	0.654032	-1.340962	-3.328544	3.181298	3.130979	-2.097760	1.776503	-3.255788	2.523206	3.335881	-1.977562	2.099526	-3.238191	3.373052	3.067258	-2.124516	1.666887	-3.230593	-2.493726	3.155072	-0.906158	4.125720	-3.241734	-2.749229	2.631839	-0.508432	5.055265	-3.972618	3.672672	1.711774	1.524336	-2.314643	-4.486665
283	36	-3.468663	-5.160708	3.217297	2.715222	0.134997	-2.705607	-6.863882	2.921967	4.260190	-0.416188	-2.578617	-0.311226	1.174347	1.237138	2.289586	-3.989628	-2.385782	3.217808	1.150505	0.632683	-0.118190	-5.286829	1.435665	3.327448	-2.001296	-3.369090	-5.778880	3.176347	3.072574	0.022905	-1.684387	-6.555537	2.662075	4.915116	-0.870410	-3.749198	-3.324978	3.253144	1.794033	0.420987	-1.963862	-6.694191	2.735382	4.793151	-0.739011	-0.251051	-5.324080	1.598496	3.528204	-1.940136	1.064768	-3.814166	-0.770019	2.543399	-2.331289	-3.317021	-6.031367	3.151798	3.239205	-0.030771	-1.465751	-6.420707	2.589916	4.967396	-0.986812	-4.286972	-2.183345	3.068166	0.400148	0.940454	-2.937551	-6.784109	2.994870	3.995415	-0.301132	-2.786321	-6.849890	2.945950	4.176803	-0.378102	-0.647075	-5.585071	2.013802	4.252114	-1.657768	-2.162140	-6.772317	2.782802	4.681024	-0.652331	0.628889	-2.825702	-2.682128	1.738976	1.501430	-1.322231	0.585551	-0.238977	0.723905	2.579245	-2.551712	-6.864042	2.879362	4.400515	-0.485285	-4.497199	-2.273757	2.684998	0.226663	1.335129	-3.039468	-6.695159	3.031569	3.847288	-0.242944	-0.920861	-5.917154	2.265243	4.713924	-1.387459	0.200173	-5.211873	0.999706	2.921215	-2.116982	-3.139472	-6.550357	3.071307	3.671650	-0.178025	-2.461244	-6.852272	2.855822	4.473937	-0.524553	-3.371087	-0.952390	1.628656	1.130516	2.092332	-0.543387	-5.485581	1.913463	4.048668	-1.749877	-0.375802	-5.375123	1.740094	3.736972	-1.870366	-4.489440	-2.173892	2.408997	0.471626	1.561130	-3.217157	-6.376790	3.105100	3.505679	-0.119780	-1.080565	-6.097030	2.389279	4.872468	-1.247266	-0.709165	-5.655256	2.072678	4.371785	-1.597456	-0.839544	-5.816502	2.193687	4.598700	-1.466502	-0.982233	-5.989613	2.315830	4.785325	-1.331011
