103	23	3.239841	3.746382	-3.951726	3.192629	-4.782230	0.262058	-0.253363	-5.622200	1.496124	5.907465	-4.908370	1.458645	-5.034260	6.526721	4.155776	2.763252	4.556390	-3.530700	2.446300	-2.948864	2.751881	4.441131	-3.381725	2.434952	-2.671199	2.603312	3.867277	-2.837348	2.628306	-2.202855	2.677506	4.094814	-3.028802	2.538396	-2.332277	2.301223	3.217596	-2.382101	2.849934	-1.941741	3.174327	3.486111	-3.932767	3.434854	-4.834548	1.979454	2.760519	-2.112134	2.942123	-1.802739	2.738528	4.353667	-3.283332	2.452104	-2.553058	2.408751	3.417120	-2.511553	2.793611	-2.012094	1.118822	2.656004	-2.575127	5.975095	-4.615201	0.346951	2.641483	-1.851452	4.062861	-2.801898	0.914314	-1.454635	-6.398984	2.804499	2.961208	0.839394	2.718522	-2.349430	5.505770	-4.414835	1.071805	2.277845	-1.766720	3.211781	-1.672766	3.211684	3.976995	-3.933013	3.039202	-4.668820	1.681871	2.587278	-3.020762	6.293720	-4.720694	2.370923	2.679305	-3.539152	5.666856	-4.817858	0.566444	2.755476	-2.114984	4.840277	-3.896142	0.526167	2.752706	-2.077114	4.726056	-3.772118	0.341641	2.582681	-1.800093	3.908606	-2.522604
110	23	-1.524024	-0.522033	3.025436	7.508181	-4.625487	0.501849	0.265566	-3.085576	6.520054	-0.141692	0.588939	0.068443	-2.935423	5.226236	0.285750	2.868219	6.663917	-4.167275	1.329180	-5.688849	-1.636824	-0.905567	-2.665625	5.554318	1.244155	-1.025808	-0.378497	-3.116483	7.352298	1.004659	-1.590358	-0.786155	-2.923402	6.359375	1.194940	0.399380	-0.047169	-2.762086	4.398183	0.736678	0.566984	0.060592	-2.885347	4.908027	0.414890	0.050720	1.187749	-2.998591	8.051065	-0.209749	0.588274	0.076347	-2.976436	5.525160	0.179502	-1.670957	-0.891858	-2.701005	5.659030	1.239789	-0.205608	0.944256	-3.011100	8.229408	0.181922	0.523750	0.039755	-2.839863	4.671868	0.533210	-1.654808	-0.899166	-2.682309	5.603764	1.242133	-1.118325	-0.474505	-3.103081	7.213983	1.047868	-1.680762	-0.886064	-2.715607	5.702206	1.237886	0.178809	1.120287	-3.035745	7.818019	-0.342387	-0.806028	-0.869167	-2.470532	4.700170	1.270474	-1.693270	-0.874387	-2.744509	5.788027	1.233883	-1.171698	-0.938620	-2.498968	4.977244	1.265458	-1.690850	-0.847504	-2.807830	5.979982	1.223574	-0.301933	0.783591	-3.033432	8.204058	0.328937
670	23	4.614303	-0.068336	-6.818487	2.550000	0.484505	6.215914	-0.017911	0.584518	-1.159290	-6.777918	-0.965741	3.012478	-8.338494	6.224176	-2.247623	3.138811	-1.499656	-8.174493	4.199392	-0.844474	4.699955	0.279186	-6.601843	1.949335	0.939383	3.701945	-1.046142	-7.653485	3.753572	-0.410654	0.162001	-0.325284	-5.769121	2.812736	3.851172	2.115835	-1.214197	-9.021171	4.691135	-1.406775	0.112866	-0.997641	-9.043610	4.628500	1.290995	3.911728	-0.845999	-7.460350	3.545764	-0.236418	4.410175	-0.329569	-7.013215	2.924598	0.224481	1.346375	-0.440849	-9.508049	4.876053	-1.211724	2.935627	-1.599839	-8.357933	4.325718	-0.986673	2.416806	-1.517773	-8.796451	4.580648	-1.292654	4.690530	0.083490	-6.717461	2.306698	0.657638	0.700372	-0.692625	-9.704900	4.924865	-0.187246	4.220506	0.464484	-6.490392	1.409690	1.859470	3.475281	-1.248359	-7.863907	3.951324	-0.591322	3.384057	-1.323757	-7.948580	4.023702	-0.661841	4.093229	-0.665473	-7.295764	3.344054	-0.078984	3.249649	-1.425917	-8.072826	4.123287	-0.763266	3.716486	0.385471	-6.459786	1.531208	2.366276	0.037799	-1.013592	-8.862163	4.546732	1.507786
