83	35	-4.687864	6.234201	-3.487274	2.733196	-1.189745	-0.138714	1.756652	-6.656369	-2.502626	5.355194	-5.254910	6.834562	-3.570974	1.945217	-0.888074	-3.913110	5.428848	-2.976161	3.193969	-1.410870	-3.100874	4.394902	-2.604835	3.434728	-1.158220	-4.936493	6.169737	-3.385286	1.847633	-0.720812	-3.516925	5.057581	-2.719265	3.346751	-1.480208	-5.254445	6.856404	-3.596301	2.006493	-0.913817	-4.558933	6.090146	-3.413874	2.829692	-1.231781	-3.570433	5.107476	-2.750762	3.328635	-1.474335	-4.108388	5.619053	-3.113400	3.101070	-1.362565	-5.045324	6.649663	-3.628701	2.392479	-1.055431	-5.199295	6.820967	-3.634019	2.168045	-0.974090	-3.152856	4.680647	-2.558034	3.450387	-1.438806	-4.432578	5.953002	-3.334882	2.915137	-1.270888	-4.266773	5.779103	-3.223881	3.015663	-1.319357	-4.667118	6.210750	-3.476048	2.749429	-1.196669	-3.973626	5.487042	-3.018482	3.166542	-1.396580	-4.727925	6.279767	-3.508234	2.701007	-1.176182	-4.404318	5.922881	-3.316462	2.933150	-1.279375	-4.838636	6.407446	-3.560574	2.605620	-1.137196	-3.210644	4.318752	-2.676293	3.357897	-0.969776	-4.804778	6.368149	-3.545515	2.635878	-1.149378	-5.078296	6.687984	-3.634537	2.351950	-1.040521	-5.008903	6.607025	-3.620305	2.434566	-1.071093	-3.817188	5.337770	-2.910077	3.235092	-1.432004	-3.851504	4.449212	-3.004187	2.734533	-0.429000	-4.789220	6.350160	-3.538302	2.649447	-1.154895	-5.111909	6.726557	-3.638433	2.307626	-1.024378	-5.063964	6.420678	-3.433374	1.818507	-0.769401	-3.408173	4.281534	-2.783159	3.191498	-0.732519	-5.154229	6.601620	-3.476922	1.826228	-0.808115	-3.384230	4.931726	-2.647857	3.388542	-1.486627	-5.155494	6.775226	-3.639547	2.243896	-1.001373	-5.206880	6.712085	-3.511334	1.853484	-0.836800
432	35	-2.826560	8.673313	0.025135	2.148573	-5.741420	1.717508	0.528310	-0.648478	6.011110	-8.815995	-3.685841	1.560075	1.932536	6.880380	-6.488803	1.325903	0.915074	-1.096503	5.849869	-9.179841	-4.003496	1.110422	2.346197	6.802073	-6.890212	-1.566984	1.615628	-1.157553	7.006296	-6.036485	0.794522	-0.642876	0.518964	6.415806	-7.836424	-1.299792	1.574236	-1.733038	6.897553	-6.228352	-1.436306	1.594783	-1.474824	6.961799	-6.115985	-1.483265	1.602150	-1.367717	6.979774	-6.084129	0.602764	-0.786329	0.725373	6.469737	-7.727162	-0.763384	-0.179377	2.215685	6.710104	-7.568279	0.205257	-0.894163	1.256532	6.583450	-7.660332	-3.990277	1.363616	2.151128	6.839437	-6.672528	1.599307	0.717078	-0.855493	5.933075	-8.994455	0.479954	-0.857758	0.874241	6.504940	-7.678496	0.043191	-0.811489	1.488998	6.623895	-7.673783	0.860661	-0.588443	0.453458	6.397358	-7.879379	-1.950036	1.673827	-0.120701	7.049201	-5.961878	-0.400516	1.437006	-1.972599	6.250935	-7.588478	-3.683846	0.937701	2.448409	6.781600	-7.035262	0.246955	1.302037	-1.695617	5.881031	-8.835771	-4.059986	1.241366	2.253636	6.819937	-6.778968	-2.607978	1.764964	1.033849	7.004164	-6.093305	-0.981487	1.528765	-2.030219	6.693654	-6.593050	1.228903	-0.263082	0.116079	6.292185	-8.140119	-3.108556	1.745385	1.526516	6.948484	-6.254842	1.538160	0.773005	-0.920681	5.909329	-9.048048	-1.230673	1.564227	-1.831959	6.858865	-6.295796	-1.114987	1.547764	-1.952068	6.786453	-6.423524	-1.190144	1.558433	-1.880255	6.834503	-6.338468	-0.052976	-0.736895	1.615744	6.643618	-7.672295	1.658990	0.646644	-0.776096	5.962672	-8.927174	-2.244067	1.714713	0.494944	7.036124	-6.002555	1.704648	0.313733	-0.431108	6.094116	-8.622244
756	35	-1.087924	-5.254861	1.931629	2.375003	1.123268	1.109830	-3.045059	-1.223668	3.738031	-1.967788	2.803504	-3.436675	-1.065686	3.348043	-2.356450	3.373707	-3.858000	-0.992313	3.046791	-1.918812	5.069353	-5.415031	-1.775261	-0.651507	0.348224	1.774607	-3.112526	-1.204979	3.638629	-2.565307	3.629628	-4.156693	-0.971245	2.845368	-1.684111	4.439873	-5.049364	-1.918424	-0.988797	0.595744	3.227706	-4.825777	-1.783260	-1.174364	0.849908	-0.021600	-3.362296	-0.276432	3.549317	-0.716829	0.663703	-4.335516	-0.971268	-1.384260	1.403593	4.183923	-4.986160	-1.910453	-1.045631	0.654279	4.294970	-5.281478	-1.013856	1.901258	-0.994800	5.024792	-5.794399	-1.491803	-0.116329	-0.002164	-0.280199	-6.397101	0.230070	-0.583223	1.943086	2.394131	-3.265029	-1.125272	3.490222	-2.559090	-0.407110	-3.720231	0.651522	3.196385	-0.219815	4.516365	-5.072026	-1.917030	-0.968142	0.576848	4.397773	-5.465293	-1.044886	1.661582	-0.872791	4.930824	-5.264439	-1.854184	-0.792486	0.442980	3.171324	-3.675640	-1.015546	3.172270	-2.089871	4.753509	-5.161324	-1.896414	-0.886527	0.510309	0.297784	-3.259609	-0.798507	3.703799	-0.958588	-1.214922	-6.264752	2.039028	1.833719	1.695243	4.628026	-5.785688	-1.155517	1.018445	-0.576480	3.916870	-4.933370	-1.886989	-1.091263	0.710935	4.740229	-5.865120	-1.230892	0.682509	-0.423314	4.881380	-5.230357	-1.869599	-0.823590	0.464583	4.203490	-5.111131	-0.994021	2.087118	-1.098289	4.110436	-4.937587	-0.979979	2.252673	-1.199639	3.650017	-4.888371	-1.852795	-1.127926	0.765367	-0.831112	-7.470085	1.619588	1.010174	2.079196	3.932238	-4.618888	-0.966457	2.515816	-1.385741	4.512090	-5.646200	-1.092307	1.357007	-0.729330	-0.851847	-4.616385	1.612967	2.703530	0.631028
