4	19	2.327389	1.200130	-5.226474	-0.969654	3.554108	-4.556975	5.328079	-7.561984	1.230163	5.386496	5.835610	0.517463	-0.219134	3.216765	-3.167955	6.358843	1.763269	-0.915853	-1.200661	0.020862	5.912701	2.035615	-1.273366	-1.241840	0.130169	6.417934	2.754455	-0.489924	-1.749554	-0.502642	6.228621	3.136053	-0.546281	-1.925097	-0.620586	6.459385	2.050434	-0.684594	-1.374631	-0.187754	6.474115	2.389188	-0.549587	-1.557368	-0.355616	5.256528	2.598960	-1.501753	-1.582541	0.041449	5.960867	1.988838	-1.248935	-1.221514	0.132247	6.201978	1.777244	-1.091856	-1.157846	0.113061	5.878354	3.507958	-0.728245	-2.086809	-0.693422	6.324704	1.744066	-0.964599	-1.179605	0.053401	6.405435	1.831775	-0.832043	-1.249711	-0.045346	5.805383	2.138395	-1.322684	-1.291600	0.122122	6.264964	1.746286	-1.033626	-1.161036	0.090601	5.098388	3.811342	-1.192308	-2.342371	-0.624195	4.626304	3.451502	-1.518560	-2.223233	-0.328645
159	19	-1.095758	-2.904089	0.338606	0.121784	4.784495	-2.860474	-3.969463	-0.171356	2.758181	4.385139	-1.259426	3.067082	-2.143726	1.021656	2.406323	-0.667506	2.890480	-0.215582	0.519686	0.382733	-1.330518	3.120311	-2.184253	1.120423	2.113278	-0.917165	2.799202	-1.947293	0.562671	3.804220	-1.191451	3.017000	-2.100949	0.923320	2.706120	-0.992377	2.861935	-1.983952	0.650039	3.546012	-0.874287	2.762506	-1.928140	0.517788	3.933268	-0.641958	2.550578	-1.838712	0.334411	4.413995	-0.477171	1.054619	-0.738684	0.421488	4.452454	-1.638578	3.693012	-1.951432	1.417222	0.708608	-0.036502	1.704133	-1.520505	0.167944	4.405911	-0.958179	1.889146	-0.451921	0.374952	3.177563	-0.473884	2.377294	-1.778216	0.253929	4.555908	-1.627945	3.499100	-2.134484	1.429350	0.992345	-1.423468	3.985688	-1.362213	1.201193	0.312898	-1.426353	3.199099	-2.222787	1.241056	1.759880	-1.050847	2.909182	-2.015462	0.725062	3.318548
673	19	-1.518419	-2.099037	-0.152863	-1.503231	1.043535	-0.243305	0.723407	-0.403004	3.150863	-1.597221	0.368645	-1.887642	-0.114189	3.639213	-4.682754	-0.776879	-2.130563	0.477051	-1.113886	-0.015102	1.555185	-2.747857	-0.398957	-0.030275	-3.203440	-0.216587	0.149691	-0.329814	3.502792	-2.798954	1.371944	-3.115580	0.136941	2.348195	-4.398887	-0.282110	0.256112	-0.497695	2.685012	-0.131264	-2.120917	-1.524067	-0.430104	0.941756	2.421105	1.016209	-2.082074	-0.538057	0.714744	-1.624468	-0.225663	0.556782	-0.455131	2.892780	-0.745083	0.707013	-1.055937	-0.576012	1.766766	-1.879839	-1.663374	-1.131892	-0.669753	1.536440	2.166893	-0.863829	-0.476573	-0.604088	2.176967	1.173563	0.972560	-2.903498	0.041779	3.070292	-4.769384	0.183959	-1.374907	-0.167789	3.749432	-4.365912	-2.246787	-1.775499	-0.059270	0.506515	2.127941	1.192128	-3.119880	0.315526	-1.633042	-1.380824	1.384075	-2.732343	-0.370332	1.521384	-3.657762
790	19	-4.198023	5.665709	-5.677990	4.218506	-3.076416	-2.777151	6.993389	-3.834029	-0.699605	1.638240	-0.641938	2.661359	-0.558959	-0.088905	3.265102	-0.855961	1.213544	1.941895	0.197967	1.078319	-0.817892	0.517594	1.266809	-0.274242	2.547313	-0.626078	1.932523	-0.700760	0.110797	4.780363	-0.683679	1.629010	-0.549299	0.085977	4.919352	1.931004	1.690631	2.288407	-2.611863	-2.750653	-4.240792	2.111353	0.615779	5.110541	-3.564481	-0.941987	1.777149	1.750931	0.204581	0.935886	-0.985887	2.758587	0.037865	0.013473	2.441585	-0.781159	0.648900	0.092733	-0.170840	4.568375	-1.035962	2.175319	1.299987	0.143635	1.346860	-0.786596	0.570848	0.179632	-0.207441	4.445156	-0.605154	2.020614	-0.741591	0.110586	4.714605	-0.824067	0.671991	1.523140	-0.147491	2.075234	-0.806799	0.374443	0.725037	-0.353869	3.522227	-0.751333	1.044970	-0.217426	-0.033712	4.887993	-0.812468	0.413023	0.990212	-0.346806	3.044739
828	19	0.715628	-3.531726	-1.096152	-1.116314	3.570096	4.844432	-5.265873	-0.104055	-2.976948	-0.005309	1.076255	-3.984969	-2.231298	1.056897	2.238113	-0.693085	-2.264384	-0.324421	2.013942	5.069087	0.345390	-3.298621	-2.032036	2.604430	2.990538	-0.904168	-2.847792	0.482302	1.100914	5.239693	0.990256	-3.498596	-1.815900	0.056347	2.801085	-0.103279	-3.209322	0.567097	-0.087343	4.884886	0.819589	-3.986905	-2.266017	1.782765	1.993725	0.469959	-3.563898	-0.484437	-0.918567	4.134789	-0.687542	-3.027424	0.743388	0.625524	5.156017	0.218209	-3.410612	0.063843	-0.539659	4.562400	-0.157126	-1.839468	-1.672262	3.134928	4.014277	-0.422581	-3.095249	0.773032	0.307930	5.055937	0.118360	-3.342342	0.248495	-0.393374	4.686762	-0.464660	-1.815778	-1.024207	2.686338	4.574531	0.650950	-3.575057	-0.929946	-1.118963	3.731299	0.566271	-3.589423	-0.717410	-1.046782	3.929258	-0.729927	-2.345062	-0.212084	1.901338	5.119602
868	19	-5.477901	-1.099514	-4.340953	7.059452	1.021474	-3.573969	-1.444711	-0.364810	8.777134	-0.888353	-3.081148	-1.133595	0.014664	8.716943	-2.519518	-3.630045	-0.674333	0.119262	8.585234	-2.374642	-3.529751	-1.527686	-0.376651	8.789047	-0.887541	-2.941753	-1.340740	-0.029083	8.758813	-2.495025	-2.905616	-2.857678	-0.504642	8.942059	-1.034281	-3.798985	-0.619342	0.131200	8.557986	-2.288042	-4.607480	-0.496310	0.100449	8.482400	-1.791377	-3.872965	-0.991532	-0.280955	8.696988	-0.925273	-4.728890	-0.479034	0.074454	8.477953	-1.660891	-2.974462	-1.289038	-0.018210	8.748822	-2.503529	-2.343044	-2.918736	-0.410455	8.987635	-1.709139	-2.350284	-2.692761	-0.346586	8.964315	-1.892782	-4.341006	-0.529020	0.126202	8.499845	-1.979121	-4.505461	-0.509076	0.113029	8.488254	-1.870526	-2.702458	-1.769244	-0.120605	8.833821	-2.378848	-4.693510	-0.478837	-0.025169	8.505158	-1.326734	-3.460425	-1.665488	-0.394780	8.807638	-0.888880
