254	9	-3.394160	-2.019607	-6.060481	4.990527	1.310328	0.850563	0.594486	-3.603453	2.143291	4.476373	-4.368373	3.990210	-2.837119	7.569092	-3.815784	-4.050731	-1.193810	-6.161333	4.823981	1.656203	-4.707782	9.430253	2.552091	1.028050	-2.993730	-3.608316	-1.625455	-6.093262	4.942688	1.407121	-3.166981	-2.516453	-6.022092	5.039915	1.211258	-3.864914	-1.305234	-6.131337	4.880379	1.537489	-1.252400	-4.215138	-5.294516	4.752785	0.276713
296	9	-2.575793	5.947623	-6.027187	1.154327	0.959313	2.788076	-3.505064	0.192476	-0.879497	-1.150552	3.446829	-2.198547	0.452789	-0.566255	-1.926214	2.166806	-1.276064	-0.445797	-0.551108	-1.401782	1.749386	-2.585683	-0.724684	-0.989240	-0.681683	3.235756	-1.926860	0.332073	-0.543546	-1.935931	2.563797	-1.445639	-0.115262	-0.528112	-1.643392	3.574713	-3.097898	0.544027	-0.693993	-1.590680	3.062465	-3.508019	0.340049	-0.829891	-1.278507
820	9	-6.502577	-0.061721	0.712945	0.698095	-0.272492	-1.945300	-5.762719	-5.604049	7.969800	-2.728253	-5.390403	0.769351	2.516988	3.789540	-4.941204	-6.143230	-0.569536	1.262903	-2.033750	1.254583	-5.838863	-0.689429	1.968160	-1.684702	0.888130	-6.590647	-0.222270	0.348485	-2.153199	1.507959	-6.230975	-0.277528	1.497415	0.257357	-0.469597	-6.866197	0.409435	-0.676600	1.465117	0.420291	-7.069228	0.523881	-0.519854	-0.297312	1.472148
963	9	-3.060143	-2.538776	-6.269805	4.251149	0.721917	1.772129	0.996366	-7.486745	3.420939	-3.010495	-0.862965	-4.083362	-5.801383	3.139283	2.118020	1.573381	0.993302	-7.939366	3.804383	-3.571855	0.958153	0.996746	-7.201890	3.778017	-2.803475	1.333549	0.997118	-7.217075	3.545228	-2.761637	1.227004	0.992661	-7.918849	4.005857	-3.490299	1.736476	0.994095	-7.873961	3.666959	-3.517532	0.913141	0.995623	-7.352914	3.882776	-2.939203
969	9	-8.549953	6.870447	-4.368582	5.201304	-2.309598	-4.260247	3.035275	1.450924	0.329289	-4.795363	-4.542615	-1.595828	0.057296	1.766072	0.945539	-5.887752	-1.733918	-0.643763	2.874922	1.963941	-6.099783	-0.435666	-0.777656	3.445582	0.973535	-5.976908	0.062948	-0.601545	3.582484	0.261095	-6.096988	-0.742912	-0.792458	3.325786	1.303296	-5.368971	-2.344143	-0.318984	2.328178	1.853924	-4.793958	-0.748445	0.054117	2.304450	0.456681
999	9	-6.663229	-10.954989	-1.465475	5.322457	0.210303	-3.139799	5.003756	-4.984446	2.014502	-5.947113	-3.443456	-6.546439	-0.228623	-0.394340	3.013997	-3.074665	-6.701247	0.197746	-2.199565	4.200915	-3.389498	-6.542908	-0.027549	-0.567983	2.756958	-3.126837	-6.712583	-0.013207	-2.147169	4.660204	-3.301030	-6.672960	-0.511944	-1.153613	5.037186	-3.445046	-6.595115	-0.626735	-0.367242	4.018788	-3.400032	-6.625516	-0.657147	-0.576865	4.486290
