81	14	-2.906960	-1.075167	4.310998	-2.620222	-1.074931	3.418351	-0.142252	-1.212632	0.999323	-1.515734	-1.077044	2.531490	2.393299	-5.716203	6.475886	-6.104425	3.744330	-0.638344	-2.889433	-1.074970	4.120869	-0.959987	-1.085896	2.107260	1.980213	-5.509383	6.648888	-2.862954	-1.079260	4.844179	-0.749951	-1.616199	5.979618	2.815662	-5.751542	6.075905	-2.900178	-1.075045	4.217133	2.465112	-5.734214	6.421539
91	14	0.149822	5.022593	2.225991	-0.321999	5.013261	3.351043	0.685508	4.999065	3.041653	-0.018204	4.991482	4.361051	-0.138362	5.022519	2.529144	-0.244699	5.005360	3.795099	0.218920	4.980004	4.658189	-0.159695	4.999706	4.052728	0.613428	4.978821	4.188325	0.065770	4.987031	4.497281	-0.286562	5.008740	3.619394	0.698973	4.990752	3.468833	-0.209546	5.002907	3.911950	-0.263046	5.020128	2.817478
115	14	-0.821946	6.323358	2.877163	-2.127928	6.319164	3.529452	-1.625194	6.321664	3.175012	0.755567	6.288813	5.028121	0.594393	6.286328	5.184571	0.978135	6.303571	4.537057	-0.741673	6.299209	4.983779	-0.224080	6.292922	5.226904	-0.400902	6.295130	5.151519	0.955505	6.300273	4.638034	-2.230667	6.315625	3.917884	-2.251887	6.316793	3.800775	-1.885764	6.320667	3.326789	-1.658481	6.308765	4.462263
126	14	-2.276200	8.591100	3.816438	-1.787740	8.541720	4.330134	-0.689803	8.525115	4.403693	-2.430296	8.614071	3.496593	-0.601752	8.536322	4.147379	-0.487713	8.559813	3.520433	-0.522297	8.589806	2.898144	-1.011534	8.506245	4.708566	-0.580480	8.539605	4.063936	-0.661130	8.528397	4.333681	-0.632192	8.532054	4.250607	-1.965141	8.557988	4.172322	-0.471302	8.569054	3.293017	-1.633151	8.529203	4.450867
169	14	-4.755900	7.107971	-3.027553	2.086314	-0.442379	6.308926	7.689122	-0.483529	0.995052	1.843391	-0.421365	5.904174	2.009811	-0.442022	6.187303	3.224234	-0.261351	6.613544	3.087311	-0.284256	6.735307	2.286609	-0.418623	6.567392	2.022960	-0.442629	6.208796	1.935036	-0.434830	6.061933	1.726447	-0.402761	5.701379	1.921513	-0.433030	6.038846	1.697868	-0.398120	5.651891	1.979188	-0.439768	6.136525
235	14	-4.085490	6.710478	2.463198	0.989874	5.485407	7.202370	-0.866514	6.014682	6.739049	-5.437250	6.707979	3.987347	0.431643	6.519510	1.169307	-5.176308	6.714078	3.118077	-4.708386	6.651401	4.875881	-5.406606	6.704298	4.167597	-1.589906	6.657992	1.622585	-2.007543	6.295566	6.156242	1.770847	5.420262	5.191828	-5.337881	6.698403	4.343924	1.550147	5.415539	6.257864	-4.996030	6.673112	4.700022
257	14	0.438922	-0.680482	6.353660	3.538180	-0.323941	5.237456	-2.478969	4.951061	-3.654127	0.732440	-0.216471	4.504581	-1.607722	-0.295205	5.253273	-1.651634	-0.334194	5.296198	2.607441	-0.457286	6.504829	-1.148278	-0.149124	5.031144	3.099272	-0.397933	6.171789	0.110300	-0.156272	4.650612	-0.373944	-0.127441	4.788823	-0.871717	-0.126780	4.938714	-1.675578	-0.368085	5.332527	3.340646	-0.370280	5.910064
285	14	-3.479221	-0.670996	4.067350	-2.745841	-0.679043	4.714004	-3.004620	-0.675903	4.549610	1.171147	-1.611908	6.055435	-8.083852	5.105268	-0.641884	-2.973465	-0.668984	3.547243	-1.754553	-0.702407	5.317497	-2.501692	-0.682807	4.861475	0.534567	-0.668567	2.351773	-2.090432	-0.691697	5.109486	-1.084841	-0.739564	5.741349	-3.424585	-0.669930	3.847546	-0.051925	-0.891202	6.273542	-0.353488	-0.827510	6.154104
302	14	-2.641043	5.180921	-4.255753	0.790651	-2.059108	6.252625	-1.684770	-1.426595	4.631798	6.023416	-6.331475	1.421012	-0.773222	-1.324580	3.821465	0.085516	-1.744800	5.799722	-0.163739	-1.685417	5.663798	2.739216	-1.657627	5.349815	-0.877260	-1.553434	5.254933	-0.082618	-1.703518	5.707778	-1.522431	-1.454364	4.796509	-1.277170	-1.491482	4.988843	-1.727316	-1.376444	4.276980	-1.740231	-1.413820	4.549005
332	14	2.368712	-5.267243	5.054764	2.254145	-5.490794	5.524573	1.645432	-5.737749	6.528439	0.589742	-3.804225	1.489521	-2.179505	-3.807259	3.426614	2.756362	-4.277472	2.402593	2.576015	-4.840917	3.553997	2.677776	-4.628504	2.959169	-2.326848	-3.806409	3.181264	2.724890	-4.502009	2.723816	1.297513	-5.043823	6.735578	-2.321220	-3.804579	2.112592	2.476236	-3.945697	1.974449	2.024650	-5.842283	6.076083
