18	1	0.863929	10.635931	-4.484471	-0.374038	-9.057558
48	1	-0.911081	10.261490	-7.077344	1.107176	-3.878869
71	1	4.946269	9.369185	-7.244034	-1.930408	-6.861476
90	1	2.585658	11.801126	-4.774080	0.078843	-7.731507
127	1	8.087749	-17.258377	9.806856	6.863436	5.298480
131	1	-0.245696	9.611756	-8.914770	0.339915	-7.744361
141	1	2.088490	9.234802	-4.160619	-1.185675	-5.264584
163	1	-2.189073	11.247119	-5.410262	2.856934	-3.846218
174	1	-0.277223	7.864391	4.793744	-1.633556	-4.657886
195	1	2.223620	10.602619	-7.858175	-0.625922	-7.043701
219	1	-0.903351	10.771672	-5.244690	2.500580	-2.651449
224	1	6.514323	-18.096267	7.550182	6.470474	8.605707
237	1	1.556731	6.696218	-3.554472	-1.534556	-9.246763
241	1	2.196372	11.358124	-5.986754	-1.965840	-6.833740
293	1	-3.058254	9.478430	-3.266500	2.685271	1.732775
299	1	6.769133	-12.827615	6.426699	5.872768	8.422074
312	1	1.275318	10.018017	-6.488330	0.473119	-1.858006
316	1	5.324268	-10.614316	6.412423	7.227506	7.339908
354	1	5.976088	-18.735554	5.626050	6.467987	7.771623
362	1	0.798897	10.174421	-3.137229	-2.499390	-4.562829
402	1	-0.835546	10.059974	-3.414826	1.333158	2.626033
421	1	3.065918	11.043713	-3.447105	-0.041442	-2.823612
429	1	2.068385	10.681506	-5.631903	0.142190	-4.352287
431	1	2.684279	11.539980	-6.450775	-1.350925	-6.568008
436	1	7.773591	-21.753908	6.230093	8.726528	7.304877
441	1	6.358022	-22.854653	8.040264	7.321917	7.135569
463	1	0.573691	9.780672	-9.728544	2.391967	-7.366712
466	1	0.743115	5.552775	-7.504917	1.346677	6.227722
481	1	0.794750	11.927326	-5.251729	-0.354857	-4.424830
489	1	6.194487	-16.572885	8.825792	6.475624	4.383887
506	1	-5.207931	11.423259	-7.265447	-0.542987	-2.595353
510	1	3.060171	11.738237	-5.783245	-0.939366	-8.436101
530	1	0.993433	10.586619	-4.047860	-3.957018	-5.632409
532	1	-2.553343	10.316776	-3.836135	-0.680305	-4.022764
534	1	1.603992	11.108420	-8.487779	0.121702	-5.878338
556	1	0.014396	11.356532	-6.545134	-0.082679	-5.792768
560	1	-0.028858	9.201835	-5.000112	0.667987	-6.695089
567	1	-1.994888	9.711429	-2.814953	1.171753	-3.035254
575	1	0.932972	8.604512	-6.993395	-0.301733	-7.595586
596	1	5.883489	-13.927916	6.237555	7.682475	7.827104
603	1	-2.308729	10.507518	-5.530507	-1.708356	-3.726403
634	1	3.286245	10.526016	-2.667699	0.825002	-1.271801
691	1	1.250393	9.811789	-2.099743	1.661092	2.057731
727	1	0.972233	11.725914	-8.170349	1.835360	-3.557292
739	1	-2.899257	10.140475	-1.840819	1.642726	-2.484897
775	1	-0.906659	10.411050	-5.834193	1.074715	-7.826783
779	1	0.647483	7.220462	5.835586	0.199075	-5.185573
793	1	1.851771	8.187900	-3.873427	2.002200	-9.413037
801	1	0.372754	12.611918	-6.491737	2.716312	-11.324352
813	1	0.938619	11.711656	-3.916043	-2.187209	-11.090373
814	1	6.013031	-13.298179	3.842590	8.185492	8.287948
833	1	1.154840	10.795038	-4.901455	0.191564	-2.088461
844	1	6.985575	-23.797717	7.307595	8.071465	5.802968
872	1	2.379784	8.587497	-5.799783	0.636739	-8.822116
882	1	0.158488	9.802307	-4.753745	-0.549536	-7.971400
884	1	1.072375	10.455951	-8.329757	0.987121	-4.689979
887	1	5.556629	-15.498708	5.469422	3.172779	6.097048
894	1	0.388019	9.948588	-6.014835	2.943480	-6.910268
895	1	6.315537	-20.046984	5.838302	6.727096	8.584669
907	1	6.654524	-13.476859	4.940366	5.103956	7.140683
909	1	7.458002	-17.950927	6.899335	6.242556	6.296362
914	1	6.839081	-13.256023	9.025145	7.325709	7.168792
917	1	-2.072221	12.122472	-3.915564	0.352063	-7.173137
924	1	0.013153	10.285062	-2.965402	-3.725868	2.542422
939	1	2.833309	11.213254	-5.368128	1.464312	-3.728747
953	1	6.288304	-15.201974	6.048618	5.866984	9.319101
959	1	-2.435081	8.921715	-7.436934	4.227256	-0.772947
965	1	5.695684	-16.944838	-3.588677	6.141651	8.452298
978	1	-0.745740	6.691389	4.812640	1.778246	-3.267711
991	1	4.929168	-20.869913	7.223733	7.943584	6.746695
