1	1	-9.097878	8.103423	-0.419517	-2.709147	6.657322
4	1	8.710455	-0.970948	6.752152	4.105247	-0.562809
7	1	7.099339	-4.741141	8.716790	3.443250	0.724997
9	1	-11.988889	7.699898	1.473526	-0.504166	6.167957
11	1	-9.920213	7.392265	0.529176	5.347959	1.576909
12	1	-7.791582	5.372453	2.483661	0.197520	8.240549
15	1	6.716892	-3.614091	7.182883	-0.528567	-3.722392
18	1	-5.024457	6.726189	-1.429745	7.281439	1.260158
23	1	-3.642956	2.431115	9.483202	-3.090494	8.173843
25	1	-2.093457	6.738736	1.960881	7.100858	0.565245
33	1	-4.947983	7.803219	1.971820	5.654653	2.114229
34	1	-10.016261	6.697763	1.082537	4.527998	4.468571
41	1	8.479818	-3.815501	9.842659	0.716208	0.663540
42	1	6.145145	-4.273994	8.187872	8.094332	-2.186070
45	1	7.176780	-3.708554	7.348595	2.208653	-2.709128
52	1	8.557040	-0.667892	2.880898	9.246500	-5.479726
59	1	5.522002	-4.316738	8.932948	-0.179417	2.829754
66	1	7.713397	-0.404241	7.942444	-0.916010	-0.056572
70	1	6.465630	-0.264167	4.579078	7.029715	-4.960668
71	1	7.140389	-4.524978	6.882485	4.263033	-5.665628
72	1	8.168233	-2.620021	7.363192	1.917067	1.135883
75	1	-6.599871	-1.247209	7.832428	-3.181335	6.390513
77	1	-1.173854	4.977572	-3.723502	6.986363	-1.370443
79	1	-12.058765	6.550664	2.636591	0.804386	7.702204
83	1	-10.994418	8.349962	3.876306	3.177599	2.328672
87	1	6.046127	1.703895	2.645925	8.564745	-8.896302
89	1	-10.534530	4.707423	-1.532029	4.860540	5.142147
91	1	5.520122	-3.218740	7.510119	-0.321244	-2.871247
96	1	-11.221859	6.234171	2.398017	0.555910	8.811263
101	1	4.893108	-5.616464	6.245112	0.712110	-1.080537
107	1	7.394591	-5.547704	7.192997	1.127972	0.947531
115	1	-11.142840	8.471667	0.683213	4.945423	4.222711
121	1	5.954973	1.498040	5.794983	6.781534	-2.995685
124	1	5.364507	-4.884038	5.936685	3.007691	-5.195951
141	1	6.950769	0.344362	6.113211	5.442729	-3.174404
158	1	-4.404149	1.942076	7.930650	-5.854669	8.909540
160	1	6.674033	-3.995865	8.343242	-0.443825	-1.091651
162	1	6.755704	-3.811636	4.338998	6.717858	-4.344879
170	1	-7.279952	7.311990	0.242966	7.398123	1.161767
174	1	-10.606222	8.284795	3.064962	-1.072924	8.477520
176	1	6.885842	-3.778061	7.412224	3.727168	1.255076
180	1	-7.910113	6.096328	0.607763	0.892963	7.022330
187	1	9.389483	-2.276457	5.075300	3.126913	-4.406214
202	1	8.754530	-2.315673	3.373864	6.765019	-1.975111
203	1	5.595926	-7.801940	7.829264	-0.263996	-1.780124
212	1	-7.184366	5.202208	2.113779	1.451892	8.155763
222	1	-12.726470	6.237195	-1.318943	-0.484060	6.550688
231	1	-11.752853	8.153013	0.119645	-3.785775	5.268619
233	1	1.986059	5.846231	0.534882	7.008896	-0.473684
243	1	-0.157085	-0.202907	6.799470	-2.381527	6.209104
247	1	-7.570710	5.063206	2.661082	-0.740486	8.318337
254	1	-7.173201	5.479179	1.368079	2.760508	5.235061
265	1	5.551258	-7.468714	6.944657	-0.623657	1.842281
267	1	-11.950222	6.869004	0.332227	6.214477	0.184476
269	1	-6.554272	6.257072	1.045347	1.358659	7.281337
273	1	2.878896	4.249789	2.884755	7.154015	-4.911563
275	1	6.126306	-6.065263	7.059759	0.563832	-1.913705
279	1	7.021509	-5.198032	6.440128	4.349659	-7.683536
280	1	-4.789576	8.126234	2.409007	6.174481	-0.193042
289	1	-10.500098	5.770579	2.512099	2.197322	6.131395
292	1	-10.991522	6.977296	4.742299	6.209895	4.937671
296	1	-11.841514	7.500673	1.539498	0.578279	5.521516
298	1	7.907536	0.550996	3.218423	6.666289	-5.832029
303	1	7.693289	-8.684007	7.966501	5.372101	-2.877259
308	1	-5.849988	9.407854	-0.613838	3.039849	3.903206
315	1	-7.546376	7.980763	3.258245	1.538485	4.605852
330	1	6.466635	-5.924949	7.889784	0.695251	-1.301470
331	1	7.725411	-6.682069	8.646536	-1.220004	0.657972
336	1	5.437338	-4.694548	5.521972	-2.212701	4.549864
344	1	6.575246	0.402893	5.218672	4.449237	-4.880695
348	1	9.202924	-5.267840	8.305407	-0.011599	-0.123046
