8	2	-1.431992	6.808330	7.908275	-11.184880	8.439926	6.204864	-4.325504	-8.894364	4.815137	2.742725
10	2	7.966383	-5.786788	-10.912990	7.194289	-5.294065	7.962531	-5.786788	-6.343156	-3.300534	5.578966
16	2	-4.700275	8.354622	7.103638	-7.891110	6.354417	7.341561	-4.397953	-9.140277	9.732944	-5.304675
17	2	-6.777148	7.267828	6.806870	5.205231	-6.160588	-6.777148	7.267828	8.172903	-6.540005	5.932882
21	2	6.832557	-1.868207	-15.169518	6.506936	-5.300398	6.832557	-1.868207	-15.034741	-1.163928	7.584051
26	2	-7.276641	-5.159528	4.117121	-7.581937	8.914654	5.137486	-10.079441	-4.327006	-4.299918	8.914654
27	2	6.491524	-5.994889	-3.548377	-4.875841	6.593901	6.492078	-5.995041	-11.779134	3.896624	2.262473
38	2	6.216383	-4.302925	-11.757835	7.305543	-6.040539	-3.732020	0.508964	4.222567	-2.324805	5.062198
43	2	9.433163	-5.876044	-8.647713	-8.865464	6.560976	9.433163	-5.876044	-10.236349	3.013149	-2.640694
46	2	7.202973	-4.784325	-11.924131	7.125210	-5.036808	-0.395457	4.742490	3.626339	-1.443412	0.160857
47	2	8.333262	-4.698077	-6.847630	6.537712	-9.249919	-0.530904	-0.546176	7.109171	-2.380279	2.320018
52	2	0.952703	6.391795	-4.763251	8.333720	-5.156160	0.004937	6.514728	6.682755	-4.943269	6.625326
58	2	8.418806	-0.190341	-11.973604	8.294860	-9.409095	3.707604	5.891871	4.469245	-2.790071	1.369724
64	2	-5.027089	7.748237	8.973192	-11.739950	7.133880	6.517599	-3.466064	-4.788155	5.739985	-3.103693
67	2	-2.995473	6.722306	8.110901	-13.028136	8.834775	-2.995473	0.708285	8.110901	-13.028136	8.834775
76	2	5.352068	4.616790	-4.352570	6.813235	-6.669160	5.352068	-0.934785	-4.352570	6.813235	-6.669160
90	2	7.405883	5.673069	-12.203309	8.130785	-5.354551	-3.434416	7.840050	5.865249	-7.607052	5.872883
91	2	8.642437	3.884073	-7.933062	1.061528	4.894413	8.642437	3.884073	-9.895712	7.279133	-2.744795
102	2	-6.062065	7.637099	6.915731	-12.404801	5.637407	0.317222	7.450493	-3.466755	5.156410	-5.451320
103	2	9.759938	-4.475834	-8.383527	8.958442	-6.155711	4.841556	-2.770328	4.459529	-5.387325	6.689386
104	2	6.881005	-2.647688	-10.652132	9.652283	-6.449963	-0.639403	7.831691	5.767768	-5.563819	6.415554
107	2	7.330145	-8.230983	-10.856689	6.552764	-8.274701	-2.651264	-2.292123	6.502524	-6.063584	-2.659277
115	2	-2.182138	6.903199	5.929715	-5.018467	1.633764	8.668028	-4.972778	-12.607552	6.840064	-2.433739
121	2	-5.102406	6.404143	9.489992	-10.249434	6.097982	5.977043	-5.870351	-3.704802	6.472576	-4.105499
124	2	7.899345	-1.721267	-13.231952	8.311220	-6.016266	-4.275681	5.599023	5.120315	-5.042066	4.830333
126	2	-9.453056	6.488345	4.289706	6.168342	0.304023	-9.942190	6.488345	8.401239	-4.163151	6.063803
132	2	-5.432047	9.169628	6.501145	-13.294347	6.767119	5.943947	-2.173125	-4.391784	5.683546	-2.436983
133	2	7.527196	-3.458869	-5.883562	3.157783	5.352686	7.527196	-3.458869	-8.141510	6.666250	-1.033379
136	2	6.928819	-3.822550	-9.296216	8.683453	-3.536352	-1.723661	4.756908	5.886226	-3.587645	6.435965
141	2	-1.924100	8.178992	-3.032324	4.568237	-3.754861	-7.759131	8.178993	8.488440	-6.123482	3.565929
152	2	6.827615	-3.664616	-5.616330	-5.746115	6.511946	-4.705403	8.165294	6.011615	-9.816203	6.511946
153	2	-10.506738	-2.362283	9.488684	-3.984564	0.765214	-10.506739	-2.362283	9.515010	-10.568482	6.490041
159	2	6.758598	-0.844670	-10.463477	8.228732	-7.500456	-1.626133	6.722397	6.271619	-2.980861	-2.005048
161	2	-6.115638	7.713366	6.990943	-15.282805	6.900609	-3.446816	7.705880	1.167967	3.090180	-5.385910
170	2	-6.898385	9.068742	9.663277	-12.821828	7.277397	-0.623135	9.068740	-2.160863	3.217218	-0.608498
171	2	3.986547	-1.225296	-17.189850	6.851102	-5.957890	3.986222	-1.224739	-10.970926	-5.067210	6.591590
174	2	7.540093	-2.998792	0.228370	8.874800	-5.191520	7.532586	-2.998379	0.251130	0.194859	5.411605
186	2	-1.928568	6.153166	6.660877	-9.496072	6.595576	4.865665	-4.015224	-5.127319	7.483413	-3.088405
197	2	6.620904	-4.268802	-12.768426	7.786264	-5.160639	-0.912054	7.002308	5.098454	-5.138317	5.500859
198	2	-4.392814	1.591075	7.098416	-5.352862	1.056555	5.803904	-3.689842	-9.077152	6.477751	-10.054834
202	2	5.879219	-4.411112	-11.319453	6.715173	-2.744281	5.876426	-4.410993	-6.902275	0.139689	6.820660
203	2	-4.423956	7.065634	5.962712	0.670907	-2.823532	8.069869	-5.312362	-7.480109	7.359237	-6.078071
208	2	7.190671	3.405641	-8.760853	-0.762250	8.154094	-2.700250	8.204845	3.817160	-5.255113	8.181676
218	2	7.666735	-7.669794	-11.670596	4.168121	-4.691458	-4.760036	-1.851834	3.251239	-1.727886	1.201791
220	2	-3.399690	6.607253	9.575556	-4.331762	5.555767	-3.399690	6.607253	5.380625	5.319444	-1.789751
222	2	-3.402566	7.817344	8.583956	-8.975082	8.561465	-3.402566	1.321973	8.583956	-8.975082	8.561465
226	2	-6.382725	7.610822	9.099843	-0.708555	-3.146588	-6.382728	7.610822	9.157441	-7.203674	-3.146089
235	2	-7.948797	6.785127	5.333019	3.337716	-7.068716	-7.948797	6.785127	9.362941	-5.327628	4.547392
