34	5	-11.266661	0.308054	7.763798	4.114910	3.499050	2.159202	4.429021	3.302374	2.044438	5.300716	2.464732	1.661177	5.398598	2.298554	1.611211
50	5	3.279724	3.997071	-1.235098	2.287433	5.547145	0.660929	3.379703	4.668157	-3.024925	3.338833	4.827035	-2.800183	3.363507	4.740013	-2.943947
68	5	2.827060	3.259417	2.888552	5.632746	2.589361	2.585966	2.883151	2.644026	3.404154	3.142500	2.357785	3.494613	4.411089	2.071211	3.346323
95	5	-0.275272	3.428144	5.406505	2.866239	1.948478	1.806789	4.855916	3.456175	0.395428	4.276158	2.652930	0.097737	-0.761817	6.501181	2.529194
118	5	2.435272	1.576310	-1.137624	-9.769429	-0.502369	5.325046	2.131867	1.518495	-1.097920	3.231556	2.010672	-1.245430	3.471744	2.826385	-1.262265
156	5	-1.917983	-0.408141	5.960165	5.246620	1.857456	-1.565857	-4.533513	0.742990	5.993610	4.043226	1.283640	-1.103922	-7.786936	1.108118	5.470929
163	5	-6.502184	0.615462	7.923418	3.200649	4.065672	1.804544	-2.625856	5.649027	2.320498	2.469260	4.092826	2.233939	2.374761	3.745522	2.382046
174	5	4.546457	1.031586	2.063321	5.540602	4.933801	-1.685166	5.569764	2.098184	1.434639	-5.487158	2.750702	6.025386	-1.749866	5.700634	-0.455045
180	5	1.221504	-0.581700	4.414388	0.222796	1.134923	5.439732	1.831147	-0.366504	3.663464	2.388010	0.863285	2.539412	2.172311	-0.055794	3.323036
181	5	-0.516343	2.285009	6.078724	0.619668	1.110074	6.135643	-1.243246	2.540821	5.578320	0.244722	1.662121	6.213022	-0.311656	2.172349	6.159487
208	5	5.481041	6.295589	0.958462	-2.795837	7.542872	3.115469	-4.747426	5.566907	5.482720	-4.747119	7.099882	3.812592	3.125578	3.407423	3.922688
228	5	-2.355760	6.354631	1.648078	5.874041	4.844073	-0.834721	-1.743870	6.409883	1.302073	2.699863	1.711722	1.888683	-2.494275	4.093002	4.195132
296	5	1.678449	1.484159	0.488948	0.178151	0.381555	4.067777	1.214155	0.032058	3.642122	1.753275	0.721992	1.995975	1.774415	0.900403	1.497286
371	5	1.680304	3.427073	-1.226086	1.612056	3.661053	-1.225892	2.019188	3.628175	-1.435038	1.978057	3.331991	-1.414631	2.069736	3.502872	-1.465379
401	5	6.583084	3.737681	0.855720	6.912766	5.203826	-1.276323	6.803669	4.056827	0.403408	-0.481459	4.094286	4.926014	-0.725656	7.183135	1.066113
406	5	-9.029481	1.290416	7.374260	-2.757932	5.920215	3.506171	3.077772	4.201189	3.111580	3.423457	4.187625	2.971291	4.049716	3.064158	2.644887
438	5	4.644752	3.090029	1.850863	5.188051	1.771679	1.236833	2.920884	-1.262931	4.175614	-0.538380	0.097176	6.990955	3.307131	-1.103167	3.664446
451	5	2.384980	0.940982	4.463486	2.813916	-0.217844	4.662424	2.515242	1.025425	4.295862	2.334719	0.763118	4.646722	2.399260	0.492003	4.777653
464	5	3.235953	1.324200	0.654479	3.517559	1.483992	0.366086	3.385316	1.340836	0.466331	2.892532	2.004119	1.199849	3.418629	1.848318	0.676121
480	5	1.469141	5.139251	2.412093	1.438608	5.418982	1.759710	3.274646	5.256072	0.273314	-2.741291	6.016598	1.011284	2.345105	3.831654	4.641532
490	5	3.035673	3.860457	0.323538	3.162736	4.267589	-0.329553	0.891499	5.744382	2.154477	2.288059	5.196321	1.117545	3.134705	4.024647	-0.124360
514	5	4.277250	2.552438	-1.787133	1.619187	1.297208	1.001179	4.782605	3.493577	-1.713319	4.424568	2.677617	-1.940761	4.454287	3.788817	-1.499643
539	5	7.581784	3.883076	-1.901132	6.433369	2.494450	0.265736	7.482708	4.103374	-1.598624	6.946414	2.736684	-0.888987	7.607204	3.413938	-2.283131
546	5	2.847091	0.644158	3.222353	3.072625	1.031239	3.202195	2.093468	0.856396	3.506837	2.278635	0.652464	3.365291	2.512315	0.595515	3.283520
551	5	2.866768	1.426507	-0.318059	2.371156	1.483210	0.104517	3.205681	2.720054	-0.862587	-5.677473	0.788588	5.390292	3.867452	2.391887	-1.430583
558	5	3.243504	0.423078	4.014353	2.281233	1.191253	4.714437	2.311845	1.274464	4.616711	2.609552	1.350642	4.126339	3.188567	0.798828	3.784925
563	5	4.725013	3.503178	2.060585	-10.819634	0.345418	7.822435	4.292298	4.532214	2.561356	3.723239	2.185693	2.107383	4.476479	4.324533	2.457981
599	5	3.438219	1.237074	-1.302010	-9.896411	0.810957	5.129598	-1.703614	2.130370	2.367632	3.587945	1.281853	-1.441613	1.556282	0.654971	3.152762
616	5	4.861413	2.590532	2.363544	4.884224	2.352117	2.671617	3.786436	1.369651	3.624884	3.373442	1.216757	3.719092	4.374776	1.736926	3.388656
619	5	4.867486	0.330578	2.106452	1.089184	-0.731723	6.279084	0.832914	-0.067888	6.305773	1.935542	-1.420955	5.878149	3.290672	3.865229	3.291077
711	5	-1.916284	7.120399	0.947562	-7.145145	0.489987	7.165972	4.587264	3.455418	-2.284960	1.862928	6.971488	-2.167679	2.315470	2.785061	1.268955
780	5	-8.866257	0.598096	7.756212	1.899017	6.890385	1.463098	1.932116	5.494738	2.020265	2.641599	4.687305	1.655375	2.385812	6.451408	1.344613
782	5	-2.225860	1.106710	5.027795	3.238660	-0.693420	2.627519	-5.864305	1.911968	4.783747	5.574002	2.347810	1.476621	-5.546266	2.759821	3.270333
844	5	3.734919	1.116094	2.056477	3.027197	0.809286	2.129750	-10.084529	1.564008	7.534082	4.243083	1.517896	2.034646	5.110947	2.654114	2.027559
846	5	2.976658	2.234597	-0.347021	1.590618	2.442351	0.622072	2.452532	1.521380	-0.288445	2.917269	1.789049	-0.911326	1.835751	2.642054	0.390641
