22	4	9.363083	4.187364	-6.335114	7.555425	1.769103	8.326204	0.022538	7.524302	3.886087	7.579878	-3.296182	7.555113	-1.807482	8.633399	5.982191	2.793075
382	4	-0.215915	9.892989	2.911952	2.009711	7.055191	3.306520	-6.220340	7.414972	7.054809	3.306529	0.061411	3.338245	0.559994	9.873927	-3.382557	7.142211
1234	4	3.598889	3.058103	4.962956	2.245837	5.960137	3.019836	-1.749994	6.411950	-2.180140	9.147507	5.773718	2.173494	0.037535	9.131711	2.206421	6.380748
1858	4	-2.701656	7.138888	5.340582	0.962998	0.914047	7.132824	-0.254477	7.231979	7.758705	1.329277	-3.714438	7.232564	4.087245	2.852221	4.158164	1.856397
2320	4	7.465096	0.848812	-0.652942	8.204364	4.654685	2.413685	4.639475	3.721529	1.627646	7.480058	0.822077	8.011802	-3.619939	7.480297	6.537191	2.413553
3326	4	1.484959	7.179088	-0.538439	6.653548	6.851478	0.920900	-0.964559	6.653583	4.908602	0.999346	4.568345	3.939766	-0.680535	7.180348	5.539131	3.935487
4172	4	2.563569	6.785013	1.695828	0.820511	8.070432	2.060666	1.485782	0.821141	-2.599828	7.114556	5.139160	0.820059	8.076491	2.060666	-3.100469	5.917729
4985	4	6.791051	1.125197	-2.803292	8.191997	-0.075843	6.794278	6.053993	1.717909	2.314450	6.757920	-0.144321	8.189099	5.796594	1.140460	3.712116	1.724643
5104	4	7.064268	3.100789	-4.677338	9.752026	0.625833	9.137637	0.719619	9.715404	-3.110780	9.141286	6.245358	4.713604	3.232652	3.675695	5.665053	4.754481
6247	4	6.429031	-1.136019	-0.586906	7.564979	0.990786	-1.037219	7.207677	2.102278	-5.569830	4.844388	7.558644	2.053087	-2.567759	4.843923	2.513607	6.797208
6251	4	7.991058	2.833478	-3.699560	6.919834	-2.642772	8.189469	5.504511	1.559304	-2.548756	8.189469	2.626668	6.429398	2.911521	3.056261	5.019700	2.060877
6534	4	-4.162523	8.660571	8.299695	3.310283	4.745903	3.041638	-3.811031	7.785115	2.003552	8.576354	0.341677	7.785103	-0.666331	8.660563	2.525749	7.684160
6543	4	-1.092608	6.973631	1.461354	6.308335	-1.099580	6.973660	5.754479	-0.158664	4.792059	4.201363	-3.701192	6.345742	6.989764	2.333445	-3.716031	6.345742
6663	4	-4.581057	6.444586	4.821286	4.546201	1.186816	6.430447	-1.800554	6.090395	1.186485	6.430463	0.985388	4.615988	3.590826	1.596865	-3.477894	6.092680
7059	4	2.557859	0.579795	-2.537263	7.124614	-6.977221	6.290358	6.455783	1.938312	1.868273	1.695542	3.318970	2.997314	-3.553016	6.290343	0.583195	6.982352
7878	4	6.968201	1.607405	-3.480487	7.723835	6.841258	1.607405	2.376403	2.336673	1.317773	1.752110	7.018548	1.873461	-1.598430	7.601805	7.125487	1.873461
8610	4	8.392362	-0.717309	-2.480961	7.565029	3.298949	-0.410015	7.659054	3.404080	-1.414071	4.886041	8.480965	3.350842	-1.243559	4.879405	3.380563	6.747682
8684	4	4.924157	1.637894	-4.136908	8.022450	1.594998	6.915643	-2.277808	8.022432	4.825534	1.705150	1.509571	2.685105	0.557583	6.919947	3.542446	1.857758
8827	4	-4.214480	7.995840	6.266102	1.119210	8.786568	2.622979	0.764612	1.120340	8.789250	2.622979	-5.478024	6.134341	2.295765	7.987277	-4.334828	6.134307
9028	4	6.472485	3.392136	-7.774235	7.585512	0.706849	8.892005	-4.192041	7.585508	0.416156	8.892144	2.533911	5.224689	-1.782785	8.892255	4.768014	5.212439
9255	4	-3.096413	8.408737	5.646748	2.825955	-0.340656	8.408460	-1.341952	6.351105	4.845820	2.923347	3.533125	2.834549	6.184939	2.923210	-3.096081	6.351211
9289	4	5.884413	1.119157	0.353921	4.700436	1.718983	3.331381	6.785622	-1.487636	-2.601393	7.475453	7.329295	-1.487636	4.565413	1.121154	2.323297	-0.299701
9313	4	5.218024	0.265716	4.083007	3.157643	-1.868010	5.751054	8.791673	2.168800	7.556876	0.265498	-1.880362	7.124446	1.995792	3.529494	7.220925	2.277726
9937	4	6.271310	1.579685	-2.664735	6.853855	-0.754209	7.041267	6.858463	0.915193	6.215747	1.579899	1.960786	4.834448	2.780613	6.626440	0.198066	6.843578
9956	4	-2.239192	6.329091	6.755491	1.432908	3.087541	6.059337	-5.569536	7.164528	6.340548	0.700495	-5.592263	7.164528	-1.570587	6.329077	0.802339	7.117698
