16	4	7.220954	-5.667562	7.432583	1.688525	-4.418509	1.554261	0.647282	7.373813	-4.922007	6.424345	0.738648	4.684939	-1.998046	6.865039	-0.005845	7.220954	-1.799026	1.454556	6.864644	-5.024697
17	4	4.823539	-1.394134	5.708021	-0.079014	0.707978	1.085679	1.316602	5.647797	-6.362759	6.851045	-3.987728	6.745696	0.220077	-4.818884	6.851142	-0.043384	5.853007	-2.018042	5.754042	1.054411
19	4	-3.117348	7.239021	1.500569	-3.507615	6.761794	-1.670388	0.881278	6.128204	-3.507349	6.761012	2.621950	6.937422	-4.869111	7.040237	-0.836900	5.967484	-1.358055	6.174689	1.262545	0.504080
28	4	0.217473	6.970174	-0.462320	6.207223	-0.645504	1.098921	0.635996	8.897510	-4.956101	5.652567	6.000800	-0.521023	2.738603	3.989561	-2.621983	5.985919	-1.042114	8.669838	0.059295	-0.667367
46	4	-7.835840	1.862469	8.960477	1.701342	9.323219	-5.235741	3.000489	7.385384	4.694737	3.268956	-8.168489	5.759224	3.521638	1.844570	9.199737	-5.272905	6.370313	1.821451	5.058378	3.269649
63	4	1.260515	5.548069	-4.034460	5.504978	3.086861	-0.795010	4.406893	2.387066	-0.202455	6.287279	6.515942	-0.976166	-1.262733	6.513245	-2.535851	7.428333	-4.277618	5.507481	1.911728	0.329584
72	4	-3.731518	6.134414	-0.844855	5.030215	5.157920	0.362395	1.299759	6.203363	-1.215100	7.562904	5.958883	-2.550971	6.336175	0.533361	1.133053	6.088843	-0.015057	1.864967	6.725894	-1.299140
78	4	1.866650	-1.599957	5.886610	-2.393828	4.073330	-2.567748	7.692899	-0.246778	0.921311	3.830235	-0.307869	7.385093	-5.321702	6.016928	-0.861217	2.181637	3.186283	-0.088463	6.073910	-0.927310
96	4	0.569980	6.853366	-4.446583	5.579592	2.728759	-3.070563	0.796395	8.394383	-4.280647	6.691840	6.793952	-4.792619	8.215223	2.151048	-0.257671	-3.353459	6.709471	2.161349	-0.858695	6.482849
97	4	1.499759	0.024017	5.884163	-2.159615	5.518683	5.296850	-0.533177	-0.352522	6.563552	-5.873126	-2.054441	5.633750	0.348521	0.841166	5.608761	1.716293	5.461119	-5.807419	6.738938	-0.389375
99	4	6.336949	-6.050686	5.824300	-0.016475	1.712953	-0.109266	6.392092	-2.222573	4.242266	0.912404	6.405769	0.188794	0.620749	6.205271	-4.713094	-4.786792	6.391688	-0.040273	0.819508	6.788619
104	4	7.311965	-1.597838	1.976087	5.861697	-1.129292	7.318254	1.055916	-0.847507	6.546133	-1.630495	4.911310	-4.644164	6.884063	-1.730512	3.832318	-1.579320	7.074680	0.845008	0.367723	6.382552
153	4	-5.942864	6.717263	-0.377973	1.163518	7.553882	6.210320	-4.560656	5.219156	-1.089833	0.918328	6.210969	0.647587	0.757232	2.182615	0.883414	6.265295	0.719193	-1.378346	7.381101	-4.872478
158	4	6.525866	1.723390	2.697156	6.501348	-3.559396	6.811182	-4.396847	6.972785	-0.212307	2.296970	1.759966	-0.202572	6.838714	-2.923818	5.277605	1.445573	6.334650	1.753351	6.557358	-0.715590
173	4	4.100264	-5.367587	6.404745	-2.419172	7.356163	8.246376	-0.588008	0.526471	8.366283	1.110683	0.692789	3.343309	-1.811591	5.569225	3.470311	8.305108	-5.385136	6.300169	2.382562	1.266202
183	4	-0.344116	8.977832	-3.324900	7.440465	0.288820	-4.738537	8.658423	1.672791	-0.561335	6.135066	1.418313	2.392737	7.566510	-5.149675	6.136732	5.885029	-3.821918	7.919655	1.012851	0.183661
212	4	-2.957129	1.516527	7.558641	-2.652676	5.037306	-2.677731	6.996943	-2.568830	6.511874	-0.936257	-8.642130	6.456584	1.413570	2.396181	5.006686	3.106249	1.094943	7.558030	1.517813	1.135625
222	4	6.506309	-2.715341	2.802513	6.514692	-1.329126	2.311251	1.453578	6.191159	-4.620242	6.488941	5.960009	-2.739526	7.181092	1.168464	1.219262	6.036205	3.307934	0.502152	6.583669	-1.377774
234	4	2.751501	6.263495	-5.337586	6.519214	-5.372113	6.135144	0.004237	0.188939	6.498032	-6.212241	6.416763	-5.062918	6.480534	0.201692	-0.333019	-0.559046	6.298409	-1.105095	2.714150	4.845393
250	4	6.361312	1.494620	0.411340	9.035264	-5.935414	1.490831	5.938976	-1.828497	9.035476	-0.133799	0.202797	0.047070	6.341800	-2.727024	6.103848	6.363837	-3.485887	6.360296	3.013788	-0.249127
283	4	-7.494697	5.442521	1.378106	-1.208538	6.751254	-1.171108	0.401061	7.432454	-5.064013	6.754744	5.526097	-5.290525	7.469395	1.429883	0.551265	5.520379	-0.239646	1.341111	5.321003	-3.014461
287	4	-0.418753	1.096692	8.501222	-4.901283	5.982081	6.257070	-4.049221	8.158037	1.309895	0.226222	-3.491627	6.233080	2.139015	-0.857373	5.967878	1.960953	6.619527	0.319907	5.593913	0.804264
295	4	5.521925	2.722830	0.408861	5.948218	-1.656934	-1.229858	7.549808	-2.876830	3.233125	8.064627	2.105524	1.055073	6.155935	-2.897852	4.948136	3.262932	-1.012384	6.524145	-2.793296	4.306269
302	4	-0.111499	-1.064505	6.333796	-6.203479	8.837024	6.040345	1.429851	-0.044013	5.991768	-2.268440	-4.063373	5.279445	2.596266	-0.766799	8.837165	4.955937	-3.860306	6.345204	-1.759450	3.059941
321	4	6.431845	0.032040	1.400467	6.634558	-3.887107	-1.300897	6.457868	-0.077557	1.724191	6.433068	1.688327	6.093328	-5.000221	6.624047	0.375309	5.969998	-2.629262	6.402375	0.612755	1.807540
346	4	2.263133	-1.306977	-0.165237	2.667797	4.012710	5.037052	-1.328428	-0.165997	7.369002	-2.325662	-4.752293	4.836087	-5.715599	2.045618	5.265968	1.962173	-4.765949	5.630530	-0.498467	4.198824
354	4	7.243899	-2.746720	7.325049	-2.332492	-0.308085	-2.827721	7.259162	2.169065	-2.307225	6.088327	-0.953421	2.896456	7.167175	-8.219114	6.088324	0.392637	7.259472	0.480776	3.562269	0.976716
356	4	2.392203	-0.888656	6.385737	-5.741177	6.707290	-2.400507	6.622147	0.119592	0.677834	6.576284	7.206337	-4.554952	6.385737	-0.506553	1.470469	1.167777	6.518877	-5.970574	5.911827	1.545907
380	4	0.589706	6.560244	-3.563708	9.534350	-0.944579	6.548139	-2.492766	5.873801	3.175912	-1.673804	-4.256260	6.786760	-1.038273	3.767132	4.248927	0.443550	0.008595	6.894004	-2.605015	5.294208
381	4	5.772108	-5.470609	6.150435	1.145178	0.105890	-3.864102	6.324636	3.091253	0.019413	6.589958	5.786353	0.682213	1.330597	7.143971	-3.373190	1.319150	1.005825	6.279975	-3.897461	6.587788
385	4	4.520194	-1.046721	7.095792	-1.917844	3.379504	3.549883	1.289977	7.095501	-4.485440	4.286666	6.463230	0.634937	0.799960	5.492917	-2.420395	1.453477	6.182009	-3.162256	5.524854	0.074753
390	4	-2.621440	6.437203	1.158685	-0.072611	4.548421	8.180717	-3.525969	7.073143	1.092152	-2.058731	2.448469	6.776699	-4.313933	6.157645	-0.957511	8.179940	-0.158513	1.595393	6.110194	-7.261497
411	4	-2.863288	7.106874	1.669576	-0.835458	7.688311	0.763114	1.806233	6.758280	-1.125854	6.709742	0.441290	7.110148	-3.218709	6.977711	2.622209	6.368127	-2.639272	4.186138	4.892381	2.037920
416	4	-0.525516	5.470437	-1.445689	4.627521	-0.065210	4.909296	-1.905974	7.047737	1.963517	-1.426001	-4.463130	5.464049	0.773116	-1.688732	4.690319	0.829536	2.047246	6.725117	-4.351215	4.683218
423	4	-1.045707	7.073675	-4.947191	7.370707	-0.101263	-3.165798	2.540749	7.283844	-2.978110	6.052840	5.602369	-3.659331	7.144832	2.924646	-0.230954	5.691892	-3.005654	1.272897	5.671543	-5.880445
442	4	-1.450137	3.378239	-4.504782	2.414502	6.888451	7.236282	0.351177	-1.402211	6.188014	-3.646267	6.722222	-1.393867	4.134144	-1.214199	1.874362	1.348566	-0.526374	4.660489	-3.288096	6.776813
463	4	4.883107	-2.526568	7.564009	-0.027717	1.695186	-1.752691	3.505960	5.747755	-4.937546	7.347600	-6.820788	7.490402	1.435816	0.017649	7.360797	-3.552631	7.499851	-2.186136	5.576416	3.618704
464	4	5.982848	-4.192886	5.291649	4.822964	-6.305211	-0.377311	3.991043	1.008192	1.340839	6.253828	5.977252	0.765202	-0.373447	4.848431	-6.310591	0.200171	6.009204	-0.298997	4.645457	-0.106767
468	4	2.278443	7.069497	-2.803170	8.315416	0.412462	7.818978	2.914307	-1.237454	8.452222	-5.021266	8.260040	-3.727296	6.138220	2.087012	0.849970	2.622311	0.230466	6.325880	-0.042899	6.089251
486	4	-1.381457	-0.485919	5.003111	-5.348679	6.694841	-7.255404	5.735083	1.161286	0.679448	6.325298	-0.858666	6.028948	-2.575459	5.416726	0.428936	5.054066	0.486361	-0.442494	6.597230	-2.439927
510	4	-3.087121	8.477267	-4.033424	7.810920	1.429424	6.044629	2.441987	1.113601	7.311655	-4.758606	-3.094286	8.477166	-0.023493	1.319566	7.904638	2.434551	2.096260	5.653096	-1.518362	6.272223
536	4	3.124540	6.323288	-4.750013	6.587039	0.582826	7.466740	0.151896	-1.129688	6.587035	-4.146953	-1.998920	6.449279	1.133927	0.072078	6.897869	8.181177	-6.136348	5.153690	0.740529	1.028945
560	4	5.311985	1.279369	0.728100	6.221524	-1.881723	5.806946	0.125307	7.039962	0.126900	2.026232	1.695905	6.197633	-4.816550	6.225951	-0.077250	-0.709255	2.413188	6.732633	-3.671060	5.909253
561	4	-3.267663	5.449853	2.717036	-2.440012	5.453195	0.904740	6.167193	-2.295419	6.892815	-0.486571	6.700065	-3.481925	7.546043	0.864686	0.125492	6.653861	0.606033	-2.073302	6.894933	-5.811149
584	4	6.413409	-2.595196	5.196683	-3.383416	2.584961	0.486524	4.518950	0.595717	2.557718	3.661700	1.580854	-0.061686	5.196683	-3.383432	5.685438	5.933789	1.736428	0.018128	6.017037	-3.423861
630	4	3.933834	1.772287	2.225115	6.282451	-5.267608	-1.503813	2.231486	7.129612	-5.656657	5.970729	-2.052020	6.863729	-2.358945	6.409778	1.302550	3.869326	1.757300	7.204894	0.895072	-0.644133
667	4	7.198701	-0.842706	1.326393	5.112030	-4.285684	1.253749	-1.859624	6.983126	-3.093649	6.461446	-5.367505	4.433382	-0.190691	0.179568	6.749960	0.499463	4.431307	-2.509899	5.601822	0.826983
670	4	8.491118	-2.605739	6.208365	2.859619	2.388461	-3.376495	7.949509	2.692226	-3.228294	8.725754	7.502327	3.843874	-0.510891	7.215649	-3.050745	2.235236	9.124788	-3.177541	7.366674	-0.635104
689	4	5.873828	-1.374951	6.100047	0.994840	1.456428	-0.593806	7.767964	2.355923	1.481263	6.784270	0.094980	7.772584	-3.489861	6.716247	0.366478	5.690522	1.957950	-0.103311	6.649693	-4.664923
705	4	5.774831	-5.370499	7.987043	2.923993	1.683253	2.826670	-0.060476	8.356752	-3.040614	8.598226	-0.522006	6.673836	-3.138893	7.919154	3.283614	5.912765	0.950113	2.116153	8.243672	-1.778906
740	4	7.608530	-2.996254	7.786544	-0.068802	-1.281993	-4.341939	9.105641	-1.041426	1.065592	3.990499	1.243722	2.732977	8.563395	-4.301425	4.013319	1.790359	9.002808	-1.782019	4.651175	-0.843512
741	4	1.921759	8.596368	-5.218223	7.559255	1.548882	-2.333090	8.275642	0.389293	2.268938	7.602674	7.930821	2.018223	-0.182681	7.564277	-4.899320	7.918349	-1.648061	6.290396	1.929739	1.126494
746	4	-2.732240	5.491342	-0.681599	2.124792	6.444564	1.937379	0.277058	5.343734	-2.295038	6.429102	5.350750	0.020870	1.447650	7.529051	-1.967343	0.079110	5.400141	-4.115412	7.529125	0.693643
761	4	6.225302	1.724346	1.768201	6.782085	-6.677609	6.527441	0.062540	7.528550	0.863800	-0.486986	1.740331	5.433504	-3.034200	6.988333	-1.974157	0.257432	4.174055	5.871437	-3.486459	5.668047
