1	2	29.682558	53.551132	90.877854	0.497700	0.311074	0.875824	3.010067	2.000000	11.137565	7.901328	3.000000	0.012705	2.671737	5.000000	31.313512	3.101491	4.000000	0.182312	3.764879	1.000000	0.022002	14.363152	5.000000	0.010943	3.542821	4.000000	0.011576
2	2	61.345358	38.871630	49.029245	0.786536	0.275909	0.690742	0.859749	1.000000	80.819910	2.584099	3.000000	0.084148	6.093625	5.000000	44.766904	2.592962	6.000000	0.016745	3.383570	2.000000	0.023144	10.633521	2.000000	0.046753	5.158611	4.000000	0.025706
3	1	69.030760	60.469087	95.117592	0.716795	0.650725	0.705710	8.048425	3.000000	71.812778	0.370020	6.000000	0.148234	4.332431	5.000000	35.930713	2.305426	6.000000	0.019662	6.297911	1.000000	0.012692	6.829892	2.000000	0.013916	1.374651	1.000000	0.031641
4	2	15.006643	10.685103	68.746542	0.834351	0.850191	0.575819	10.015308	4.000000	36.870564	3.647390	2.000000	0.010569	4.215509	4.000000	31.659476	2.138799	3.000000	0.012919	5.387878	4.000000	0.104167	2.989780	5.000000	0.010453	3.480801	2.000000	0.213007
5	1	57.412053	92.889817	91.965299	0.117652	0.579046	0.509427	8.991887	5.000000	26.827393	0.494157	2.000000	0.071498	5.688176	4.000000	5.178591	2.091581	3.000000	0.012534	1.778492	2.000000	0.017215	14.716490	6.000000	0.067463	5.754599	2.000000	0.062849
6	2	29.621973	38.806874	59.579041	0.911660	0.572224	0.203962	7.345109	4.000000	86.778550	5.223899	5.000000	0.099353	6.245121	4.000000	37.840015	4.034220	1.000000	0.014789	3.034460	3.000000	0.034482	11.558325	4.000000	0.017317	1.276615	4.000000	0.012709
7	2	36.677099	75.431141	48.682823	0.507383	0.379158	0.895855	5.501059	1.000000	51.322421	2.597578	2.000000	0.045656	1.707171	2.000000	33.001796	2.817679	1.000000	0.011653	2.403898	2.000000	0.014299	14.043706	1.000000	0.016050	5.346371	5.000000	0.010689
8	1	72.212065	55.881439	41.246144	0.999617	0.943745	0.744440	4.840439	1.000000	21.669250	12.420901	2.000000	0.010144	0.475030	3.000000	25.257537	5.567544	6.000000	0.011015	3.492168	3.000000	0.027028	0.751021	6.000000	0.136502	1.296207	4.000000	0.022060
9	2	35.407400	49.599611	98.488736	0.908196	0.234936	0.717984	7.766128	4.000000	53.924569	2.864719	6.000000	0.015394	2.636318	5.000000	71.919948	0.574942	5.000000	0.011813	12.453060	2.000000	0.016620	10.950929	2.000000	0.024088	5.011584	3.000000	0.011389
10	2	59.483432	90.066075	91.150847	0.753004	0.256847	0.679818	3.392647	2.000000	26.512401	2.782962	2.000000	0.085618	1.588513	5.000000	31.863271	1.774001	5.000000	0.011363	9.046116	5.000000	0.082780	7.253790	3.000000	0.010994	4.623096	6.000000	0.016381
11	3	2.814890	46.269135	25.575774	0.420809	0.451803	0.485195	13.108095	5.000000	76.395861	4.648873	4.000000	0.407189	3.786875	5.000000	94.244143	4.230896	3.000000	0.028747	6.696662	4.000000	0.010359	5.219242	1.000000	0.023224	4.424702	5.000000	0.023490
12	2	75.274523	25.248219	8.616293	0.412575	0.861333	0.303876	0.467752	6.000000	55.261214	3.026999	6.000000	0.051676	6.159468	3.000000	82.743945	5.788201	1.000000	0.014595	4.901777	6.000000	0.017073	13.829042	6.000000	0.014697	5.282107	6.000000	0.043532
