1	2	92	2.150695	9.280189	0.497238	-3.527392	-3.994432	6.020006
1	2	8	7.147664	-7.482925	7.114925	2.561745	4.427868	3.827829
2	1	100	2.078971	12.223394	2.088208	0.040635	-3.830481	6.960401
3	1	100	2.325152	11.202384	-0.819416	0.674258	-2.667631	5.097988
4	2	24	5.223115	-4.155187	4.858347	6.726292	4.848684	3.101110
4	2	76	0.024452	9.112536	0.212010	1.018646	-4.194576	6.167234
5	2	87	7.997735	-10.254714	6.631024	7.035046	6.862173	-0.978795
5	2	13	3.070136	5.166307	4.291619	0.776629	1.534794	3.140798
6	2	95	6.714800	-5.303632	9.036475	3.272101	6.286440	0.746621
6	2	5	1.472304	7.199533	2.751080	-2.670714	3.314107	0.799682
7	2	64	2.801090	10.587120	0.554938	2.069076	-4.759465	6.685729
7	2	36	7.756806	-2.153784	6.746769	7.630093	-0.459730	6.685715
8	4	13	6.085504	-4.757292	6.506656	6.487641	1.045584	6.915544
8	4	31	-0.417357	9.666302	3.600123	3.018522	-3.692580	6.916082
8	4	53	6.085582	-8.578036	6.506656	6.488003	6.165661	2.680874
8	4	3	1.132544	5.075911	3.600965	3.018592	4.088323	2.874006
9	1	100	-4.182291	11.875576	3.571461	-0.091822	-2.203196	6.552610
10	4	41	1.841858	9.411375	2.884945	-0.556369	-4.603674	8.449024
10	4	19	6.105480	-8.378513	9.449542	5.779192	6.710908	1.927601
10	4	36	6.105462	-2.156864	9.442981	5.779159	0.981188	8.448393
10	4	4	6.034678	1.852201	3.265128	5.648734	0.955416	8.448447
11	1	100	6.109477	-0.303469	6.961710	7.797785	-2.426208	7.952159
12	3	47	4.870255	-1.736799	8.655537	3.824932	2.204210	5.982097
12	3	43	4.870255	-7.080313	8.655537	3.831069	5.960729	-0.140073
12	3	10	-1.712198	7.720400	2.222509	-2.210756	-2.330277	6.401777
13	2	82	1.995825	10.228327	3.509668	0.058796	-9.045605	6.729228
13	2	18	7.015021	-3.539547	8.260883	6.234423	-3.605474	6.729228
14	3	71	1.615476	10.495937	0.777130	2.792486	-1.416965	7.528955
14	3	1	2.403687	2.682170	3.276695	6.788781	4.280602	6.116918
14	3	28	7.226038	-7.743394	7.277836	6.951087	7.260416	3.851591
15	2	30	9.231543	-1.810227	4.247491	6.559346	6.671289	1.798675
15	2	70	3.330955	10.567320	-2.054217	1.609538	-6.060678	7.740381
16	3	84	5.033819	-6.895062	6.834025	7.761474	7.755464	0.184530
16	3	12	1.668901	6.550077	1.771744	2.954774	0.125380	5.418880
16	3	4	1.697852	4.865375	1.780924	2.957086	2.215417	3.793683
17	2	83	2.764897	10.416295	0.505512	0.647038	-0.112800	6.038927
17	2	17	7.791789	-5.813582	6.313620	4.932959	8.550778	0.926492
18	2	83	6.797717	-8.493547	6.669994	6.883827	2.441078	8.424648
18	2	17	0.319327	6.677434	1.584785	4.947308	-3.939780	8.510821
19	3	59	6.609975	-2.869580	4.366757	5.824117	7.878022	-0.080365
19	3	14	2.076283	7.188267	-1.728071	3.236701	3.623844	4.140922
19	3	27	1.656643	8.900578	-1.728071	3.209534	1.280253	6.278850
20	1	100	1.780516	7.769547	-0.984399	1.882328	-6.750285	7.170753
21	2	19	6.795751	-3.392216	6.483518	6.460861	7.033509	4.686183
21	2	81	3.678804	9.068098	3.344548	1.934684	-1.071312	5.792230
22	1	100	-0.222534	9.357303	-1.126616	-0.890173	-1.175819	8.839019
23	1	100	0.613254	9.373191	-0.629721	0.636758	-5.205249	6.567956
24	2	82	0.059077	9.711864	-0.878178	0.408689	-2.085596	9.366124
24	2	18	5.994154	-1.643442	5.048502	6.287691	3.934404	7.664060
25	2	65	0.130783	9.495311	0.558693	2.765448	-1.162304	5.509090
25	2	35	5.795010	-8.603092	6.398239	7.091953	6.894964	0.623686
26	1	100	2.381369	12.009613	1.108411	-0.295779	-6.263080	6.218761
27	1	100	-0.935532	3.871734	-0.578307	6.301613	-3.996358	6.902411
28	2	67	6.526907	-15.195075	6.708840	8.634238	7.273546	0.957297
28	2	33	6.526830	-10.552377	6.708840	8.634122	1.610466	6.621185
29	2	78	5.413042	-4.026750	7.307904	8.403501	5.887791	0.959283
29	2	22	1.053936	8.308677	1.050931	4.241188	0.496848	6.113334
30	2	50	2.492983	4.206903	3.461769	-0.953201	4.616091	3.267884
30	2	50	-0.654110	9.320289	-0.324190	-0.976376	-2.717744	7.024917
31	2	39	4.071527	-0.399243	6.699838	6.046102	6.740144	0.849750
31	2	61	1.188634	8.182837	0.624812	2.764773	-0.143818	5.555670
32	1	100	1.739185	10.078723	1.562982	3.251661	-4.769144	5.203737
33	2	47	8.409750	-5.812343	2.951340	6.101137	4.821012	2.581853
33	2	53	3.220937	10.822333	-2.832939	-0.098758	-4.798625	7.773627
34	3	31	7.897816	-3.055489	5.376298	8.678144	1.703521	6.546782
34	3	60	7.898391	-8.983832	5.376298	8.678144	7.415662	0.421476
34	3	9	2.465061	7.127118	0.368113	4.598802	-4.844961	6.933350
35	1	100	-2.989782	9.203718	4.120916	1.463076	-6.468993	6.845662
36	1	100	0.590231	11.050703	1.142855	1.090262	-0.283522	5.111012
37	2	93	-0.346952	11.309612	-0.898568	2.029865	-4.147624	8.619464
37	2	7	4.904825	-2.759615	5.559252	8.168511	4.767983	3.502378
38	1	100	1.326916	8.693766	-2.635430	3.080421	1.443234	8.789503
39	1	100	7.887569	-8.526632	5.339564	6.349025	7.777158	0.644015
40	2	82	4.948328	-10.052653	9.022037	6.696774	7.041364	1.831995
40	2	18	-0.629963	9.511898	3.286481	1.604962	1.699441	2.492387
41	2	83	2.477006	7.765289	-0.083070	0.114542	-4.725282	7.944895
41	2	17	8.180829	-2.123664	4.716549	6.506750	7.341701	3.975934
42	2	41	2.335206	8.253219	1.273489	6.937035	0.210292	2.298545
42	2	59	8.146660	-4.226485	6.591824	9.421241	7.443570	-1.982197
43	3	38	3.589544	6.129285	-4.347688	2.278694	3.008561	0.248771
43	3	57	9.175041	-3.658947	1.627288	6.393225	7.265880	-0.163864
43	3	5	3.589485	9.510493	-4.760971	2.278676	-0.051313	6.436611
44	1	100	-2.381563	11.825218	1.611951	-0.053227	-8.656807	7.617894
45	3	58	1.331740	7.052079	0.640009	1.734642	3.868869	2.261733
45	3	18	1.330126	8.659864	0.638301	1.632204	-2.651652	6.725516
