38	12	-8.309486	6.528503	1.623506	1.954834	6.175041	-4.501624	-5.445025	7.758232	-7.137520	6.528489	1.993900	3.499691	-6.740728	6.528483	1.198405	2.889427	-6.760053	6.528492	0.732301	2.402483	2.801387	-2.102890	3.076879	4.579496	-7.802671	6.528496	3.667003	3.441272	-6.934224	6.528486	1.519341	3.133554	-8.370786	6.528502	2.895502	2.148615	5.501512	-4.404314	0.517245	7.757007	-8.224114	6.528500	3.213868	2.544028	-8.490296	6.528503	2.471880	1.824492
911	12	-11.093190	6.219205	5.822198	5.873661	7.197624	0.113376	-2.783577	8.294667	-9.751482	6.219204	3.480348	1.940479	-6.767629	6.219175	5.094075	2.826496	-9.981659	6.219204	2.556812	1.662464	-5.080809	6.219168	-0.274309	2.020390	-9.581798	6.219203	3.737196	2.033021	-6.790542	6.219204	1.263148	1.573937	-8.428010	6.219198	4.770120	2.498355	-8.888320	6.219201	4.475743	2.342002	-7.842960	6.219193	4.991815	2.650864	-6.252758	6.219161	4.999503	2.876211
938	12	7.688399	-4.921019	-3.025323	7.721225	-5.103843	1.181687	5.640872	3.319749	-4.875524	7.787439	6.512243	4.808049	-3.832003	7.787440	-0.162889	2.591726	-3.430472	7.787438	2.512874	4.830098	-5.708314	7.787440	6.968170	4.557352	-7.267975	7.787441	6.185308	3.007920	-6.556249	7.787440	7.241308	4.201450	-5.483419	7.787439	6.869167	4.631620	-4.529619	7.787438	6.214604	4.892298	-5.676932	7.787440	6.955156	4.568048	-4.705491	7.787441	0.212882	2.154341
