11	13	-1.738573	6.405898	0.379246	2.097109	6.507448	-2.369696	-3.899282	6.761174	-1.704553	6.388914	0.272340	3.253518	-1.708677	6.396652	0.236002	2.360408	-2.937731	6.408444	1.954170	3.146107	-2.653018	6.412510	1.658379	2.711582	-2.489974	6.395868	2.336650	4.151508	-2.926507	6.403108	2.223542	3.600749	-1.709746	6.388334	1.096010	4.942059	-1.708153	6.388363	1.015692	4.886977	-1.705705	6.388456	0.754284	4.627739	-1.704495	6.389200	0.245622	3.011329	-1.704496	6.389788	0.227410	2.801247
387	13	-3.200852	-2.154377	3.360563	-5.052080	2.278487	-5.384557	1.680956	2.814149	2.144298	-5.235796	1.643054	2.532156	1.929435	-4.862177	1.531582	1.851014	1.867306	-4.464905	1.368329	0.667404	3.446064	-5.573247	-0.084223	1.308395	3.321455	-5.303644	0.111287	-0.376144	1.980548	-4.266362	1.214034	-0.701809	2.744627	-4.497537	0.677225	-2.171000	2.344392	-4.248241	0.951187	-2.398711	2.042356	-5.088921	1.601836	2.273433	2.562160	-4.814391	1.031239	3.157090	3.259508	-5.740706	1.184778	4.631770
