53	14	4.312845	-0.766553	-0.491419	3.769294	-1.381449	-1.032355	1.707639	-0.556895	-2.448482	0.935572	0.320201	0.564532	2.677000	-2.019649	-1.858102	3.157041	0.338211	0.511539	-0.527348	7.249806	7.376203	3.154737	-1.902360	-1.510654	4.477049	-0.226578	-0.007080	3.887536	-1.264409	-0.930808	2.966861	-2.009581	-1.648586	4.154065	0.109541	0.297798	3.625057	-1.515706	-1.150492	4.218723	-0.896170	-0.606176
77	14	-0.822192	6.393499	7.978043	4.132002	-3.171821	0.993214	4.832010	-3.171825	1.502121	4.424367	-3.171824	1.212394	4.703353	-3.171825	1.412508	7.193981	-3.168031	3.421103	2.280330	-3.156573	-0.695408	3.408857	-3.171717	0.398441	5.164801	-3.171824	1.726975	3.975096	-3.171816	0.871077	3.106144	-3.171420	0.120719	4.329790	-3.171824	1.142615	6.197296	-3.171798	2.384480	5.297758	-3.171824	1.814300
85	14	4.849881	-2.843259	4.003810	4.119903	-1.950531	4.612685	1.337266	-1.095290	4.699252	3.973736	-1.847367	4.684296	4.822332	-5.333678	2.269612	5.102731	-4.032808	3.211315	4.998470	-3.246952	3.733117	1.851652	-3.342286	-0.924802	-3.382841	5.126843	7.642458	4.769159	-2.686379	4.109550	1.522614	-1.081271	4.929030	4.406981	-5.890438	1.584389	5.075453	-3.623927	3.482680	4.315478	-2.113531	4.500254
88	14	0.874478	6.709159	7.449623	3.863749	1.193792	0.489836	2.466238	4.140734	-1.674342	-2.115588	6.687465	3.612940	-0.080073	6.708208	7.240501	3.749432	5.643645	6.422195	-1.210674	6.634269	2.157729	5.269016	1.451285	2.124217	3.856961	5.486248	6.306788	3.505306	1.413102	-0.143464	3.970521	1.184820	0.650857	4.570709	4.173263	5.334952	3.057201	2.553255	-1.191793	3.716419	5.687948	6.454715
106	14	4.351017	-3.183113	3.292646	3.494228	-3.701367	-0.925827	4.823105	-3.701726	2.509860	4.434184	-3.243486	3.201457	3.645228	-3.794531	-0.670010	4.508273	-3.303888	3.111056	4.817899	-4.029401	1.881705	4.583818	-4.143837	1.261588	4.766217	-3.595102	2.675340	3.949077	-3.966400	-0.086350	4.683762	-3.481886	2.846012	4.350991	-4.123787	0.747353	4.447488	-4.140920	0.956395	2.379752	-3.009127	0.112494
114	14	2.413185	-0.790387	1.058669	-3.753093	6.785391	8.361248	3.104582	-1.032381	1.363653	2.679618	-0.900600	1.154844	3.814833	-1.069647	1.768668	4.158738	-0.962766	1.990449	2.071485	-0.627013	1.024393	4.024266	-1.017803	1.899936	2.476418	0.061421	2.867366	3.498794	-1.087821	1.582521	1.406553	-0.254673	1.566681	3.930955	-1.045437	1.840346	4.382219	-0.812661	2.165859	4.498252	-0.666463	2.297019
120	14	4.499353	-0.353826	3.916734	1.854837	-0.444506	2.039390	4.318007	-1.389924	1.121410	2.130536	-1.424442	0.641634	4.565696	-1.165767	1.920658	4.986307	-0.692636	3.210446	4.882494	-0.842505	2.841089	4.953110	-0.750987	3.069218	4.245176	-1.451964	0.878136	4.054173	-1.605499	0.267080	1.889505	-0.621237	1.628458	4.568805	-0.368827	3.895648	3.673459	-1.866854	-0.538046	4.992883	-0.567169	3.503546
134	14	3.027895	-3.835265	1.148973	1.415675	-0.597533	1.063322	5.179818	-0.513983	3.574243	3.464796	-3.467435	1.462103	1.876077	-2.177727	0.895860	3.298207	-3.613042	1.338580	4.688705	-0.015254	3.939883	4.886718	-0.155288	3.832513	4.961672	-1.772314	2.653517	2.430084	-3.858057	0.877916	5.291137	-0.889700	3.294250	0.978684	0.240131	1.373732	4.541492	0.081042	3.999833	4.528027	-2.333989	2.272201
170	14	3.265196	3.337968	1.447420	3.115236	-2.281665	0.818460	-2.250201	8.615680	4.994483	2.780566	3.238176	0.279231	2.296059	3.249793	0.515890	2.887059	3.399272	2.117717	2.254320	-2.178035	2.003032	2.214987	-2.298389	0.721859	2.474890	-2.349201	-0.021579	3.266081	-2.237992	1.307204	2.929019	-2.319348	0.358818	2.978011	3.267156	0.646804	2.548900	3.225010	0.115559	2.380354	3.401518	2.168482
190	14	1.245964	-3.598968	-0.308547	3.995171	-1.411513	1.248482	1.826294	-2.996775	-0.520040	-0.235291	-4.279324	0.925677	6.545576	0.314553	3.298374	6.898545	0.807659	3.800943	-2.375866	0.089391	2.025902	6.088037	-0.061681	2.907407	-1.723994	-2.588886	1.571709	6.932809	1.086124	4.105307	5.920936	-0.189591	2.773629	3.233406	-1.901146	0.614300	6.493211	1.664263	4.792641	6.434745	0.214793	3.196071
