156	13	1.801166	-3.762303	2.991258	2.545855	-3.762302	3.345309	0.716513	-3.762302	3.552027	2.371772	-3.762302	3.201575	1.123823	-3.762303	3.002299	2.231500	-3.762302	3.682291	2.506757	-3.762302	3.549822	0.790511	-3.762302	3.749127	1.901169	-3.762302	3.769273	1.126935	-3.762301	3.860619	0.828866	-3.762302	3.233750	2.120535	-3.762303	3.085643	0.741340	-3.762302	3.406492
265	13	1.983510	-2.834862	1.900819	1.430967	-1.131343	3.091128	2.851742	-3.687251	2.073549	3.362971	-2.104093	2.538785	3.256294	-1.695096	2.705311	2.761136	-1.284962	2.902333	3.003950	-1.422394	2.831821	-1.177415	5.792904	7.395187	2.403657	-3.862626	1.930097	1.197235	-1.258277	2.866263	3.052816	-3.291004	2.173366	2.254472	-1.132622	3.000879	3.214224	-2.881020	2.283670
