6	20	0.335217	6.007228	5.705755	-7.215949	0.236842	5.933143	5.732492	-7.224657	-0.088281	1.961292	6.281710	-7.493948	0.581655	1.880218	6.197405	-7.482800	-0.762196	4.865896	6.035890	-7.354071	0.037701	4.378553	-3.301339	4.893271	-0.914736	4.660787	6.080754	-7.373985	0.912238	1.991154	6.146205	-7.473963	0.273104	5.961301	5.722457	-7.221262	0.705913	6.208513	5.624695	-7.201695	1.472600	2.458322	6.043133	-7.453452	-0.313209	5.406256	5.898590	-7.292546	-1.425546	3.152647	6.304334	-7.470563	-1.480676	3.530898	6.266170	-7.453315	-1.484621	3.423388	6.278412	-7.458627	0.863132	6.245117	5.604392	-7.207290	1.642269	5.330959	5.730624	-7.349857	1.799175	4.452453	5.821177	-7.391397	1.218001	6.154869	5.606562	-7.250846	-1.223338	4.192985	6.169802	-7.412588
33	20	1.552447	5.162906	-1.177524	0.508772	6.991166	1.456305	-4.399497	0.511259	6.991166	1.456305	-9.835635	7.018410	1.031850	5.106879	-6.612538	7.018410	1.718276	6.039905	-1.306571	0.508837	-4.947461	-4.945683	3.834727	-4.086433	1.909080	5.866277	-1.274903	0.508760	0.999576	5.857251	-6.706826	7.018410	1.943461	5.801695	-1.263069	0.508746	1.960862	5.537751	-1.219665	0.508729	1.790164	5.994218	-6.736814	7.018410	1.361239	6.081050	-1.308181	0.508953	0.772305	5.284656	-1.193210	0.508903	1.793407	5.991741	-1.298140	0.508808	1.149180	5.982728	-1.289034	0.508988	1.872818	5.379095	-6.637079	7.018410	0.988506	5.845878	-1.267113	0.508994	1.047575	5.903019	-6.713914	7.018410	1.832754	5.336258	-6.632194	7.018410	1.915905	5.438404	-6.644382	7.018410
42	20	0.132561	7.364647	-7.707280	6.679080	-0.178174	6.401591	-7.439646	6.679062	-0.695057	6.966219	-7.394067	6.679073	-0.305637	7.474712	-7.576755	6.679083	-0.351139	7.433453	-7.556097	6.679082	0.133253	7.401526	-7.715467	6.679081	0.111034	7.199801	-7.664255	6.679076	-0.209432	6.342989	-7.423980	6.679061	-0.625068	7.086326	-7.428246	6.679075	-0.132798	7.587448	-7.653293	6.679085	0.105350	7.541428	-7.734013	6.679085	-0.196360	6.367049	-7.430414	6.679061	-0.914867	6.204350	-7.248918	6.679060	-0.089739	6.588065	-7.489928	6.679064	-0.152360	6.452790	-7.453352	6.679063	-0.254179	6.265418	-7.403136	6.679060	-0.916106	6.232196	-7.251737	6.679061	-0.370552	7.414461	-7.547238	6.679081	0.036958	7.604891	-7.719686	6.679086	-0.733623	6.892365	-7.374706	6.679072
79	20	-0.637344	4.751945	5.910657	-3.803204	-0.089224	4.272254	6.126980	-3.803204	-1.239587	4.919094	5.858376	-3.803204	-0.162557	3.851336	6.487206	-3.803204	-0.085183	3.890454	6.420891	-3.803204	-1.859506	4.820112	6.116065	-3.803204	-0.011595	6.141464	-8.614864	6.453990	-2.016672	4.709628	6.316334	-3.803204	-0.556671	4.707600	5.929717	-3.803204	-1.963964	4.757832	6.232927	-3.803204	-0.275446	3.826512	6.559268	-3.803204	-0.427161	3.820507	6.634680	-3.803204	-1.488479	4.915602	5.904466	-3.803204	-1.470402	4.077438	6.871319	-3.803204	-0.280662	4.500984	6.018914	-3.803204	-1.586540	4.902482	5.940004	-3.803204	-2.007014	4.415390	6.700684	-3.803204	-0.444627	4.635094	5.960830	-3.803204	-1.237145	3.989041	6.856496	-3.803204	-1.920365	4.330043	6.772900	-3.803204
91	20	0.892763	2.715142	-3.014751	4.251616	3.370164	3.774516	-3.127098	4.248716	-0.294228	3.583546	-3.095490	4.254689	0.819040	5.525075	-3.373349	4.257176	0.434484	5.249513	-3.322355	4.257451	2.112209	5.770208	-3.455794	4.253739	-0.044399	4.849444	-3.257264	4.257331	3.292664	3.617571	-3.105073	4.248697	-1.722517	-1.497668	3.241936	-0.934758	2.526170	3.027087	-3.030436	4.248979	-0.512288	3.824988	-3.121858	4.255373	2.177769	5.743218	-3.451551	4.253478	1.855666	5.837464	-3.462105	4.254702	1.977193	5.813237	-3.461119	4.254259	1.392062	5.803573	-3.438305	4.256119	1.298078	5.773414	-3.429466	4.256347	2.626603	5.448367	-3.394741	4.251653	2.378580	5.635550	-3.431869	4.252662	-0.206933	4.695683	-3.234297	4.257167	-0.523758	4.300133	-3.179680	4.256509
105	20	-4.659603	-4.523905	7.290539	-5.487942	0.268234	6.234221	-3.423000	5.115146	-1.709247	5.069584	-3.344928	5.115145	-1.810108	3.933199	-3.324862	5.115145	-0.596018	5.964771	-3.376818	5.115145	-1.615415	5.173338	-3.347243	5.115145	-1.130250	5.618741	-3.359735	5.115145	2.025712	4.752468	-3.331377	5.115144	-1.190108	3.739675	-3.320660	5.115145	1.784795	5.744422	-3.437621	5.115145	-2.077144	4.446394	-3.333150	5.115145	-2.002174	4.105701	-3.327605	5.115145	-2.080857	4.292311	-3.330653	5.115145	0.052385	6.197270	-3.408289	5.115146	1.742824	5.788882	-3.443994	5.115145	-1.958507	4.735201	-3.338301	5.115145	-1.011215	5.708624	-3.363003	5.115145	1.447714	6.014559	-3.471139	5.115145	-0.476371	6.022272	-3.381296	5.115145	-1.848965	4.897289	-3.341287	5.115145
163	20	-7.163198	-0.027821	5.076869	-4.448590	1.645984	5.756378	-7.964316	6.517380	2.211317	2.830095	-4.417728	6.517380	3.315327	4.911288	-6.077148	6.517380	3.362055	4.668832	-5.799996	6.517380	2.689593	3.118131	-4.609093	6.517380	-0.285483	2.176227	-3.947762	6.517380	0.338601	5.207632	-4.710009	6.517380	-1.652714	4.089290	-3.990782	6.517380	2.150920	6.048387	-8.682282	6.517380	-1.494374	4.266513	-4.014881	6.517380	-1.741609	3.705948	-3.962061	6.517380	2.860900	5.663952	-7.367116	6.517380	3.276382	5.034021	-6.235651	6.517380	3.369322	4.587754	-5.716182	6.517380	3.372709	4.494728	-5.624658	6.517380	3.331451	4.111293	-5.290142	6.517380	-1.214422	4.468595	-4.057041	6.517380	-0.988957	2.482667	-3.943996	6.517380	3.371604	4.418820	-5.553319	6.517380
252	20	2.818493	7.498338	-7.785083	7.039083	0.378797	1.450328	6.627980	-1.448032	-0.117474	4.524067	6.569634	-1.438182	0.950183	6.038438	5.820748	-1.377734	0.710106	5.765518	6.103653	-1.399018	1.014043	6.100223	5.738233	-1.371624	0.730870	5.791334	6.081654	-1.397334	0.777936	5.848427	6.029820	-1.393391	1.544849	6.344364	5.155654	-1.329400	0.233136	5.091312	6.455873	-1.427536	2.387860	2.788672	4.996814	-1.350313	2.313383	2.551567	5.070773	-1.370546	1.730824	6.248426	5.047779	-1.322700	1.625191	6.319999	5.102651	-1.325929	0.828572	5.907519	5.971204	-1.388967	1.391950	6.335844	5.285824	-1.338515	2.184595	4.540362	4.948316	-1.322528	0.469921	5.442950	6.316593	-1.415785	0.569715	5.581897	6.237486	-1.409436	0.411258	5.358482	6.357120	-1.419114
262	20	-3.006678	1.066397	-8.219210	6.682260	-0.128593	4.125355	-10.737777	6.682260	0.870667	4.433084	-9.642777	6.682260	-2.798352	-0.257395	-7.920549	6.682260	1.422917	2.611488	-8.966383	6.682260	-0.383876	3.915304	-10.804255	6.682260	1.119577	3.944591	-9.351900	6.682260	-0.001980	4.243096	-10.658018	6.682260	0.249296	4.495935	-10.435232	6.682260	1.337651	-0.721154	-8.195959	6.682260	1.984338	0.788532	-8.410428	6.682260	-0.438459	3.805793	-10.779060	6.682260	1.706219	1.691943	-8.652202	6.682260	-1.897317	2.419864	-9.173698	6.682260	-0.774299	3.504545	-10.586086	6.682260	-2.483304	1.723002	-8.586201	6.682260	-3.932860	-2.825327	3.051328	-3.509474	-1.088770	3.200470	-10.234144	6.682260	-1.494154	2.773984	-9.687519	6.682260	1.582294	2.101984	-8.788520	6.682260
272	20	-6.804941	1.764277	5.081732	-2.281802	-2.296829	3.269054	-5.428282	7.482591	-1.849360	2.480241	-5.291474	7.482583	-6.448926	-3.562158	5.081722	-2.281799	-1.970721	3.544113	-5.490924	7.482592	-1.507532	3.842679	-5.569466	7.482593	-2.262450	2.748020	-5.331464	7.482586	-0.284989	4.581325	-5.809411	7.482592	0.668184	5.168856	-5.999340	7.482587	-0.757963	2.083233	-5.252304	7.482575	0.535941	5.089274	-5.978347	7.482588	-1.751222	3.690646	-5.528040	7.482593	2.660753	4.086827	-5.481950	7.482571	-0.146050	4.666982	-5.839687	7.482591	1.178182	5.437817	-6.037508	7.482583	-0.840562	4.243845	-5.692955	7.482593	-1.113743	4.080086	-5.640156	7.482593	-2.413359	3.020061	-5.378745	7.482589	1.778908	5.524897	-5.944167	7.482577	2.081969	2.597562	-5.349802	7.482571
