86	17	-3.212090	-3.040820	3.502858	-7.416546	8.868130	0.826023	-10.194314	4.005463	1.909263	6.357932	-7.870952	4.005463	2.425952	6.317336	-9.066450	4.005463	1.118076	6.247060	-7.118847	4.005463	1.243336	6.285942	-7.174726	4.005463	2.882745	5.857725	-8.986979	4.005463	1.520574	6.336154	-7.363801	4.005463	2.820048	5.233771	-7.663477	4.005463	2.608590	6.241561	-9.442412	4.005463	0.384157	4.199531	-6.939368	4.005463	0.091683	4.330863	-6.939754	4.005463	-0.229730	4.644345	-6.941501	4.005463	0.293185	5.636549	-6.966583	4.005463	2.874477	5.341346	-7.851560	4.005463	1.175410	6.266382	-7.142624	4.005463	2.866876	5.904545	-9.098625	4.005463
844	17	-0.975632	6.808499	-3.616658	5.689126	-5.939927	-4.480251	6.836713	-3.990760	0.066104	5.967411	-3.633111	5.688455	-1.549226	6.715991	-3.603631	5.688951	0.201513	5.474838	-3.609446	5.688228	-1.400728	6.762554	-3.606270	5.689007	-2.718961	4.463785	-3.587505	5.688190	0.202293	5.432675	-3.607319	5.688219	-0.862273	6.789020	-3.620190	5.689137	-2.410022	4.386383	-3.587485	5.688188	0.183792	5.226174	-3.598406	5.688194	0.136419	5.797106	-3.625779	5.688346	-2.828173	6.219824	-3.592743	5.688559	-4.190888	5.483099	-3.588540	5.688285	0.191338	5.264532	-3.599907	5.688197	-1.761105	6.638342	-3.600642	5.688873	-1.598466	6.699123	-3.602894	5.688935
