90	7	2.558898	-0.435983	3.949584	-4.288176	7.807905	-4.928871	3.997212	-4.363919	2.558898	6.151587	-3.732119	-1.522706	7.807905	-4.928871	-2.092374	-1.524563	7.807905	-4.928871	-2.092374	3.974862	2.558898	-0.435983	-2.139909	-1.524431	2.558898	-0.435983	-2.139909	3.975007
168	7	6.826557	-3.137179	0.825078	0.077604	6.826557	-3.137179	0.825078	6.247876	1.718456	6.430464	3.871498	-0.591004	6.826557	-3.137179	7.216058	-4.397803	1.718456	6.430464	-2.434966	6.260688	1.718456	6.430464	-2.434966	0.090407	1.718456	6.430464	3.871498	5.576640
238	7	0.075131	-0.938007	0.870957	5.851354	0.075131	5.691497	-3.089200	5.878628	0.075131	-0.938007	6.800253	-3.865814	6.459307	-2.224260	0.873667	5.851151	6.459307	-2.224260	6.802860	-3.865816	6.459307	4.345663	-1.162189	5.878531	6.459307	4.345663	4.775051	-3.787387
312	7	0.740481	7.349350	-3.636386	5.374631	0.740481	7.349350	-3.636386	0.172509	7.352539	-1.637906	0.408233	5.339322	7.352539	4.524869	-1.993262	0.172255	7.352539	4.524869	-1.993262	5.374397	7.352539	-1.637906	0.408233	0.134449	7.352539	-1.637906	6.789169	-5.772813
548	7	0.896512	7.439656	0.625455	0.768655	6.258533	4.930538	2.259235	6.741115	0.896512	7.439656	-4.864187	0.768656	6.258533	4.930538	2.259235	0.768112	0.896512	7.439656	0.625455	6.741655	6.258533	4.930538	-3.207560	0.768656	0.896512	7.439656	-4.864187	6.741656
817	7	0.701104	-0.417918	2.095314	-2.683234	0.701104	5.870606	-0.019525	4.559587	6.437483	-2.366385	5.756763	-3.246802	6.437483	3.924093	4.829074	-3.236266	0.701104	-0.417918	5.709315	-3.246527	6.437483	3.924093	1.038074	2.865007	6.437483	-2.366385	2.265947	-2.792638
818	7	5.393160	-4.709240	0.458416	6.754786	0.872662	-2.264738	0.458413	6.754786	0.872662	-2.264738	6.470075	-2.112499	5.393160	-4.709240	6.470077	3.266271	0.872662	-2.264738	6.470075	3.266272	0.872662	3.148813	-1.901495	6.755498	5.393160	-4.709240	6.470077	-2.112499
858	7	3.760475	-2.165121	1.182101	0.310634	3.760475	-2.165121	7.300806	-6.069022	3.760475	-2.165121	1.182101	6.713892	7.253917	-6.197194	7.300807	-6.069022	3.760475	2.746458	-2.774316	0.310733	7.253917	-6.197194	1.182101	0.310634	7.253917	-6.197194	1.182101	6.713892
873	7	6.902451	-5.665625	8.234150	1.114274	6.902451	-5.665625	8.234150	4.473680	1.394921	-0.365757	8.233308	4.473680	1.394921	-0.365757	8.233308	1.114274	1.394921	4.792203	3.852965	4.473680	1.394921	4.792203	3.852965	1.114274	1.394921	4.792203	-0.488810	5.061507
884	7	0.259558	5.551010	-6.149486	3.856983	0.259558	5.551010	-6.149486	-2.066848	6.226015	4.221960	-4.106389	-2.071727	6.226015	-0.180957	-1.605705	-2.101373	6.226015	4.221960	-4.106389	3.851029	6.226015	-0.180957	-1.605705	3.814475	6.226015	-0.180957	4.754992	-3.663134
888	7	0.319628	8.210431	-3.783251	-0.147206	6.531873	3.791003	-2.559879	-0.148610	0.319628	8.210431	-3.783251	6.343548	6.531873	3.791003	-2.559879	6.342141	6.531873	-1.483853	-1.161999	6.275039	6.531873	3.791003	3.854200	-5.758200	6.531873	-1.483853	5.462701	-5.759456
