3	6	6.689528	-1.883137	-0.316011	6.750952	6.689528	3.053081	-1.644941	6.788725	6.689528	3.053081	4.327925	5.750042	6.689528	3.053081	4.327925	-0.712729	6.689528	-1.883137	5.704932	-1.559821	6.689528	-1.883137	5.704932	4.903920
4	6	5.038234	6.639033	-0.957707	2.238811	-0.832094	7.087508	5.164478	-3.879307	5.038234	6.639033	5.164854	-3.879474	-0.832094	7.087508	-0.958003	2.238811	-0.832094	7.087508	-0.958003	7.260308	5.038234	6.639033	-0.957707	7.260308
35	6	0.898993	-0.848782	-0.196321	6.219439	0.898993	-0.848782	-0.196321	1.026506	6.958198	-1.380975	-0.165590	1.026478	6.958198	-1.380975	-0.165590	6.219416	0.898993	-0.848782	5.480284	-3.692239	6.958198	-1.380975	5.511167	-3.758309
125	6	2.947036	1.133718	6.495816	-5.474451	-2.363280	1.142612	6.494044	-5.473162	2.947036	6.694278	-5.006804	-2.371452	-2.363280	6.699416	-5.009274	-2.371444	2.947036	6.694278	-5.006804	3.309329	-2.363280	6.699416	-5.009274	3.309337
132	6	7.082216	-5.599822	0.863383	8.908244	1.117079	-0.663054	0.863382	8.908244	1.117079	-0.663054	6.769005	2.342077	7.082216	-5.599822	6.769006	2.342077	1.117079	-0.663054	6.769005	-3.951205	7.082216	-5.599822	6.769006	-3.951205
153	6	8.749187	1.525296	-0.087462	0.037916	8.749187	1.525296	5.136732	-5.145851	8.749187	1.525296	-0.087462	6.518784	8.749187	-5.008440	0.141672	0.019508	8.749187	-5.008440	0.141672	6.502601	8.749187	-5.008440	5.391505	-5.146825
181	6	5.956919	3.481058	6.516348	-6.756059	0.943461	5.805767	-0.901423	-0.259431	0.943461	5.805767	4.780201	-5.361950	0.943461	5.805767	-0.901423	5.825805	5.956919	3.481058	0.817947	-0.260772	5.956919	3.481058	0.817947	5.824521
211	6	0.264319	-2.893364	0.287047	8.030783	0.264319	-2.893364	5.636893	-0.254988	5.972662	-4.014592	0.302659	8.027830	5.972662	-4.014592	5.652151	-0.267434	0.264319	-2.893364	5.636893	5.072067	5.972662	-4.014592	5.652151	5.059743
248	6	1.248947	-0.446374	-0.967682	6.368945	1.248947	-0.446374	-0.967682	1.367180	6.253686	-6.407546	-0.967528	1.367179	1.248947	4.073174	-2.131061	1.370087	6.253686	-6.407546	-0.967528	6.368944	1.248947	4.073174	-2.131061	6.371764
273	6	3.317640	8.794683	5.338728	-6.966074	3.317640	8.794683	-0.877419	-1.904304	6.447186	8.145916	-0.876426	-1.904305	6.447186	8.145916	5.340043	-6.967568	6.447186	1.584063	8.265332	-7.661769	3.317640	8.794683	-0.877419	4.283060
307	6	-0.575642	-0.868699	7.547516	0.143128	5.981543	-1.965623	7.547516	0.143128	-0.575642	5.436618	4.692857	4.511487	-0.575642	5.436618	0.602662	6.111831	5.981543	4.334615	1.386050	6.092781	5.981543	4.334615	5.525017	3.080285
347	6	1.544492	8.027041	-6.997349	-0.693134	7.896175	-0.642321	-1.995629	5.883663	1.544492	8.027041	-6.997349	5.883674	7.896175	-0.642321	-1.995629	-0.693143	7.896175	5.832620	-6.994465	-0.693134	7.896175	5.832620	-6.994465	5.883674
388	6	1.694249	-3.599588	-2.787347	1.424922	1.694249	-3.599588	3.514481	-4.894739	8.081622	-5.287183	-2.782409	1.424922	1.694249	-3.599588	-2.787347	6.578186	8.081622	-5.287183	-2.782409	6.578186	8.081622	-5.287183	3.519707	-4.900034
504	6	-0.100423	7.538244	3.669714	-0.554524	6.519218	6.152870	3.670314	-0.554954	-0.100423	7.538244	0.054252	0.095198	6.519218	6.152870	3.670314	5.491001	-0.100423	7.538244	0.054252	6.139983	-0.100423	7.538244	3.669714	5.491437
556	6	6.323026	0.554116	7.553162	-5.950248	0.344933	5.649257	-1.736934	0.016031	0.344933	1.713762	7.552157	-5.950125	0.344933	5.649257	-1.736934	6.280951	6.323026	4.266153	-0.649194	0.015952	6.323026	4.266153	-0.649194	6.280876
565	6	1.827039	-0.405612	0.594867	5.858511	7.647079	-5.191294	0.666814	5.828672	7.647079	-5.191294	7.133433	-0.880856	1.827039	5.354471	-1.123925	6.322177	1.827039	-0.405612	7.075497	-0.842640	1.827039	5.354471	5.348975	0.903761
725	6	2.356177	0.867086	7.741691	-8.394429	6.070799	-0.096792	7.750736	-8.394429	2.356177	7.220248	-4.227634	-2.383873	6.070799	6.256762	-4.222526	-2.383873	2.356177	7.220248	-4.227634	3.996285	6.070799	6.256762	-4.222526	3.996285
783	6	7.344911	-1.149285	6.559281	-6.157379	2.138177	-1.128197	0.319191	5.149460	7.344911	-1.149285	0.319290	-1.114167	2.138177	-1.128197	6.559213	-6.157378	2.138177	-1.128197	0.319191	-1.114049	7.344911	-1.149285	0.319290	5.149352
808	6	6.191587	5.055849	-1.135261	-0.668587	6.191587	5.055849	-1.135261	5.148395	2.193033	6.455403	-2.734543	-0.668587	6.191587	-1.315679	5.959995	-2.798290	6.191587	5.055849	3.023316	-0.816456	2.193033	6.455403	-2.734543	5.148395
846	6	-0.387008	8.004276	-5.638545	7.975034	-0.387008	1.429700	0.541060	7.957550	-0.387008	1.429700	6.776654	-3.860265	5.698432	0.314740	0.579220	7.956606	5.698432	6.892444	-4.733909	7.975026	5.698432	0.314740	6.813598	-3.899058
863	6	6.831453	-0.757323	7.808875	-5.001136	0.411577	8.246848	-2.978335	6.396087	0.411577	8.246848	3.464169	3.626684	0.411577	8.246848	3.464169	-1.423719	6.831453	4.794744	-0.288898	6.396085	6.831453	4.794744	6.152535	-5.000881
872	6	-0.176381	-0.445616	6.711333	-2.325470	-0.176381	-0.445616	0.752137	7.919622	-0.176381	-0.445616	6.711333	3.467539	-0.176381	4.587910	5.439744	3.497982	-0.176381	4.587910	-0.527669	7.919739	-0.176381	4.587910	5.439744	-2.288013
928	6	1.245177	7.464206	4.364902	-4.452492	1.245177	7.464206	-0.455556	0.087340	6.651346	2.802467	4.647256	-4.694176	1.245177	7.464206	-0.455556	6.538573	6.651346	2.802467	-0.087488	0.087036	6.651346	2.802467	-0.087488	6.538269
953	6	1.641634	4.635957	5.254002	2.717835	6.882329	-4.861472	7.304455	2.717834	6.882329	-4.861472	7.304455	-1.050343	1.641634	-0.846865	7.304454	-1.050343	1.641634	-0.846865	7.304454	2.717834	1.641634	4.635957	5.254002	-1.050342
963	6	6.193909	0.331831	5.887909	-4.396532	1.198059	1.246019	5.548458	-4.161002	1.198059	5.460447	-1.425720	-0.513456	6.193909	4.560290	0.786971	-0.513574	6.193909	4.560290	0.786971	4.797174	1.198059	5.460447	-1.425720	4.797318
968	6	1.415272	7.652268	-5.013278	5.769699	1.415272	7.652268	-5.013278	-0.332631	1.415272	2.000231	0.169798	-0.333801	1.415272	2.000231	0.169798	5.768507	6.367726	-1.511471	5.697176	-4.593897	1.415272	2.000231	5.358464	-4.308625
982	6	7.843261	-4.953615	6.915037	0.733560	1.206230	-0.311985	6.909039	0.739013	1.206230	-0.311985	6.909039	4.819062	7.843261	-4.953615	6.915037	4.813428	1.206230	5.397504	3.450254	7.188669	1.206230	5.397504	-1.931912	8.009627
998	6	1.884484	-4.924451	1.170303	4.620656	6.429159	-10.098184	1.170324	4.620654	1.884484	-4.924451	5.614584	2.861603	1.884484	-4.924451	5.614584	0.286879	6.429159	-10.098184	5.614606	2.861581	6.429159	-10.098184	5.614606	0.286862
