5	4	5.042453	-4.687247	7.168999	5.357957	5.042453	-4.687247	1.583811	5.357957	-1.124177	4.063057	5.246733	0.633767	-1.124177	4.063057	-0.370997	0.633768
28	4	2.915937	7.208381	-1.250104	1.685567	2.915937	7.208381	5.183865	1.685567	7.276528	-0.754976	0.532393	8.201346	7.276528	-0.754965	6.935262	8.201346
65	4	2.811850	3.813852	-2.001020	6.009814	1.720059	6.445226	2.820621	2.347041	2.811850	3.813852	2.889075	6.009814	1.720059	6.445226	-2.066412	2.347041
158	4	8.863762	0.907373	9.036810	4.388647	8.864942	-2.226338	9.037382	5.942675	3.039005	6.033764	3.710068	0.161990	3.039005	6.033764	-1.982777	0.161990
258	4	1.865633	6.367061	-1.256986	3.712508	7.966392	-5.460424	-0.284751	6.961281	7.966392	-5.460600	6.175808	6.961281	1.865633	6.367061	5.198341	3.712508
305	4	8.507185	1.995160	7.069340	4.014956	2.314585	5.050199	-2.477700	-0.478180	8.507185	1.995160	0.807900	4.014956	2.314584	5.050199	3.752315	-0.478180
320	4	0.412348	7.906764	5.203107	4.782053	0.412348	7.906764	-0.783457	4.782053	6.245513	-0.293943	0.716514	7.240746	6.245513	-0.293943	6.729478	7.240746
485	4	2.568637	2.161709	0.839392	5.400624	2.568637	2.161709	7.125572	5.400624	7.207853	-3.676360	0.882734	5.445919	7.207853	-3.676360	7.168166	5.445919
530	4	1.654411	6.706695	3.914902	1.564205	1.654411	6.706695	-1.294441	1.564205	7.298043	-2.951700	0.278951	6.936990	7.298043	-2.951700	5.552052	6.936990
571	4	-2.628756	6.174027	-2.154730	1.439141	-2.628756	6.174027	4.094858	1.439141	3.155469	0.467953	4.095281	3.322909	3.155469	0.467953	-2.154392	3.322909
600	4	0.918298	6.994059	6.558198	0.335817	7.407658	-1.482213	0.566983	5.835439	0.918298	6.994059	0.060948	0.335817	7.407658	-1.482213	7.063459	5.835439
620	4	2.118014	8.114802	-5.401431	2.059687	6.895208	-0.424191	0.979749	8.641279	6.895208	-0.424191	5.845545	8.641279	6.817351	2.594375	-3.395016	2.726224
624	4	4.138491	2.703304	-0.646796	5.705423	9.141338	-4.653150	-0.366031	8.138602	9.141338	-4.653150	6.076893	8.138602	4.138491	2.703304	5.792883	5.705423
712	4	7.337046	-4.072449	7.306742	8.017752	4.188153	1.189894	-0.371710	7.833573	4.188153	1.189894	5.726926	7.833573	3.223368	2.795133	-3.835561	2.782904
717	4	0.692619	7.362812	-6.172597	0.404765	2.222252	1.956436	-4.331425	6.849502	6.530289	-2.549015	-0.032687	6.915073	6.530289	-2.549017	6.386598	6.915073
766	4	6.750570	-0.348701	-2.221620	6.303673	0.494070	7.294612	-3.033359	1.827340	6.750570	-0.348701	4.251127	6.303673	0.494070	7.294612	3.427840	1.827340
832	4	6.204771	0.558572	6.320055	4.205286	4.325325	2.363000	-0.627799	3.175413	6.204771	0.558572	-0.283104	4.205286	4.325325	2.363000	5.979875	3.175413
872	4	7.357735	2.477824	7.789953	0.298444	1.865193	5.058719	-4.892938	0.224254	1.865193	5.058719	1.707584	0.224254	7.384102	-3.783259	7.882573	6.608724
991	4	-1.270806	5.904390	4.391074	1.348947	3.716391	3.080165	-1.548556	6.120056	-1.270802	5.904390	-1.548546	1.348947	3.716392	3.080165	4.391077	6.120056
1054	4	6.654747	-4.201984	-3.655307	8.699406	1.397166	1.425996	-3.662570	8.658917	6.654747	-4.201984	2.865925	8.699406	1.397166	1.425996	2.857715	8.658917
1182	4	0.855220	7.098083	-1.180759	1.000349	6.636328	-4.671120	-1.086542	7.466204	0.855220	7.098083	5.044889	1.000349	6.636328	-4.671120	5.139125	7.466204
1618	4	2.658587	8.315691	-0.943915	3.015827	2.658587	8.315691	3.267696	3.015827	7.681347	3.647419	-0.404318	6.154037	7.681347	3.647419	3.877724	6.154037
1619	4	6.718526	-5.536824	5.970344	8.546912	6.718526	-5.536824	1.849397	8.546912	1.059033	5.054014	0.272005	3.984458	1.059033	5.054014	4.643985	3.984458
1627	4	-0.016804	7.568933	-4.306187	-0.812517	6.260703	0.257309	0.534801	4.171693	4.364585	3.484549	-1.728618	-0.679847	6.260703	0.257309	5.887445	4.171693
1725	4	0.596841	6.542239	-5.630856	0.578497	3.758172	2.389014	-1.206159	7.142171	3.758172	2.389014	5.234811	7.142171	5.947745	0.919764	-0.190644	7.158462
1759	4	8.544788	-1.569864	6.930083	5.758712	8.544788	-1.569864	1.065451	5.758712	3.823234	5.909669	3.653651	0.021995	3.823234	5.909669	-2.054992	0.021995
1806	4	1.680903	4.796975	5.053079	1.771207	1.680903	4.796975	-1.524364	1.771208	1.729376	1.371885	7.128976	5.962699	5.847487	-2.568677	7.171333	6.000402
1842	4	6.028461	0.226331	6.806668	7.095238	3.451666	3.627817	-0.010210	6.781476	3.451665	3.627817	5.849165	6.781476	6.028461	0.226332	0.964446	7.095238
1891	4	4.517710	3.422310	-3.789076	6.142051	3.015455	7.051933	-4.441470	2.168077	6.853253	-2.421071	0.522801	7.866965	6.853253	-2.421071	6.440713	7.866965
1917	4	2.604237	1.418942	4.532858	6.187859	-2.033854	4.365640	4.294526	0.364301	-2.033854	4.365640	-2.264647	0.364301	2.604237	1.418944	-1.924195	6.187859
1926	4	-1.632027	6.805577	-2.138933	-0.492491	2.187698	2.211349	3.773871	5.928966	2.187697	2.211350	-1.502394	5.928966	-1.632027	6.805577	3.558485	-0.492491
1952	4	8.736955	3.692983	6.360345	0.266836	8.736955	3.692983	0.882136	0.266836	9.457941	0.266199	1.088501	6.630961	9.457941	0.266199	6.563744	6.630961
1961	4	0.207568	6.685960	-2.894881	0.914241	6.750714	-1.590737	0.430253	4.969281	0.207568	6.685960	3.228645	0.914241	6.750714	-1.590740	6.767168	4.969281
2007	4	6.134889	3.872294	-1.278665	2.214120	7.303114	-2.006621	6.202176	7.329048	2.266551	6.621664	-1.786835	0.738336	7.303114	-2.006621	1.438612	7.329048
