191	15	-0.518790	1.269858	-1.755798	12.233052	-0.616655	4.698963	-0.905118	-4.578027	-3.528503	2.869562	8.027475	4.968199	0.956934	0.343465	-2.477282	-3.467276	-2.874269	5.865979	4.937672	-1.944784	3.889468	-4.599926	-5.393347	2.462773	7.940135	5.017208	2.526118	0.418951	-4.858823	-1.463917	4.024612	8.499185	3.289721	-2.086568	-0.724325	-6.319563	-5.926518	1.721335	8.375144	2.789640	3.857314	-0.330793	-5.236517	-4.837384	6.387343	9.699436	2.567666	-0.442589	0.767207	-5.454057	-6.178346	1.966975	8.050840	3.706232	3.460789	0.051547	-4.911225	-1.362599	4.618565	8.763841	3.032745	-2.280924	-1.217893	-4.580295	-5.329316	2.482605	7.939730	5.067392	2.475953	0.428737	-4.906611	-1.364848	4.550046	8.733909	3.050272	-2.273370	-1.167325	-5.263693	-4.957111	6.364319	9.715524	2.525147	-0.307376	0.854987	-4.950364	-1.478040	5.389145	9.087134	2.941112	-2.273243	-1.453567	-6.965118	-5.566163	1.871511	9.125676	2.210385	3.987185	-0.611441	-7.326127	-5.444328	2.067334	9.576062	1.903029	3.991537	-0.716065
284	15	6.725320	-1.574795	-1.257911	1.530568	-3.960592	0.608595	6.310378	8.809864	-2.826113	-3.546123	2.929569	-1.142796	5.195729	-1.602377	6.906952	-1.331778	1.455405	-1.542433	1.452408	6.286906	-0.867966	6.662837	-1.476291	0.987983	-2.174477	2.395101	6.089493	-1.908860	7.573984	-1.916640	1.043795	-0.733675	1.311370	6.339222	-0.216812	6.403290	-1.029441	1.332260	-2.250119	1.921622	6.234162	-1.925404	7.179006	-2.203085	0.688686	-1.611786	2.409652	6.313565	-0.946806	6.795451	-1.248750	1.458243	-1.693056	1.518880	6.286846	-1.010430	7.541505	-2.399676	0.546971	-1.050003	2.035239	6.460681	-0.270340	7.658164	-2.268539	0.648764	-0.792917	1.700752	6.434815	-0.095747	6.418474	-1.030451	1.348745	-2.223330	1.887012	6.243239	-1.853589	6.812980	-1.695134	0.900154	-2.037475	2.444023	6.123834	-1.637936	6.544199	-1.310310	1.065203	-2.264593	2.325387	6.092187	-2.102125	7.672464	-2.156161	0.765486	-0.709383	1.525695	6.402716	-0.092188	7.012471	-1.986585	0.785914	-1.821124	2.454235	6.216082	-1.263277
389	15	-5.080340	10.041956	9.618337	-1.475819	-0.933311	-0.524598	1.303203	7.075551	2.423046	2.881594	-4.599296	4.241236	-5.873086	-1.438702	0.148778	0.541626	6.524062	0.062625	-1.486308	1.857995	5.328330	0.100462	1.104408	6.638841	-0.370917	-1.417978	1.687827	5.336774	0.087577	1.388605	6.705637	1.011491	-1.668421	0.485419	5.086469	0.182457	0.634982	6.507997	1.271574	-1.754588	1.391699	5.122266	0.148270	0.921149	6.575628	1.400387	-1.784461	1.001982	5.071350	0.090316	1.311914	6.676915	-0.332999	-1.412541	1.489290	5.311007	0.108120	1.213183	6.653572	1.255542	-1.742281	0.595275	5.060030	0.174795	0.708911	6.524903	1.333483	-1.769362	1.296640	5.105265	0.109189	0.969355	6.615303	-0.321774	-1.427755	1.765683	5.344408	0.081272	1.522361	6.734790	0.156388	-1.466812	1.000783	5.227714	0.139154	0.625788	6.545319	-0.044529	-1.469128	1.854940	5.337613	0.083340	1.487933	6.721566	-0.025202	-1.441069	1.150544	5.256125	0.096236	1.308186	6.681430	1.144343	-1.708675	0.508999	5.069478
686	15	-1.532080	4.845519	5.559056	5.052652	-2.902769	-2.562849	-0.096858	-0.192886	0.844207	1.823629	9.126899	-7.134520	8.852740	-1.974333	2.537015	3.714275	2.932903	9.303752	-4.670616	-0.078110	-1.936146	6.859673	-2.135080	-3.775992	5.475741	-3.558158	6.763809	-2.287804	2.508618	3.766038	2.935449	9.326017	-4.778055	-0.005824	-1.928012	2.497733	3.795427	2.921521	9.338354	-4.835094	0.031583	-1.913989	2.612396	3.819237	2.569835	9.367447	-4.646591	0.011731	-1.709141	2.527285	4.032556	2.537197	9.416427	-4.951830	0.224410	-1.639406	2.616931	3.762138	2.627905	9.346763	-4.608818	-0.044202	-1.752973	2.580608	3.678942	2.853838	9.294194	-4.584276	-0.133038	-1.896341	2.491545	3.816489	2.907297	9.346838	-4.873556	0.056817	-1.901291	2.557487	3.999243	2.501445	9.410872	-4.851243	0.183529	-1.628702	2.585679	3.935045	2.504169	9.397958	-4.753439	0.120350	-1.646548	2.478295	3.893416	2.833462	9.374924	-4.990773	0.138357	-1.841235	2.546960	3.701844	2.922424	9.298792	-4.643551	-0.096700	-1.932209
