40	9	7.305721	-3.473104	5.748247	-1.333456	3.662768	-1.093425	-1.542787	1.009879	4.740733	0.809242	2.743891	-6.971394	2.854442	2.217662	-0.346150	-0.231688	0.750086	7.578370	-6.404252	6.124579	1.380842	1.248693	-0.595012	6.767347	1.164692	-0.396975	3.045915	2.362418	0.841827	-1.607674	6.520761	1.032306	-0.355723	3.675634	2.138422	0.820076	3.874931	-1.680664	-1.565575	-4.042431	4.761840	6.620612	1.983742	-0.753857	4.338670	-1.423197	1.706872	8.146849	0.267736	1.729989	0.062928	6.585450	-0.011633	3.540315	1.919623	1.793475	2.457528	-0.727923	3.942025	-1.503642	1.874359	7.873236	-0.040470
183	9	1.001524	-5.988024	-0.140552	0.773697	5.600191	10.902783	-7.640436	-0.176338	-2.954108	6.829876	-2.229897	1.221626	7.898633	-0.712218	-6.195099	0.689228	8.114222	-2.188473	-1.186182	1.328113	5.708089	-2.586608	-1.690665	8.464424	-5.560614	2.596602	0.942235	4.594872	-2.806546	-2.220602	7.395614	-6.011081	3.246373	0.696616	4.416622	-2.517081	-1.508112	8.645066	-5.405145	2.457719	0.979103	4.507586	-2.804925	-2.216437	7.407395	-6.007887	3.240153	0.699375	4.420122	-1.915566	-1.364452	5.222595	-3.688390	4.365924	0.349385	2.984251	-2.657382	-2.502054	5.252610	-5.131158	4.305099	0.230270	3.586010
218	9	6.930683	9.309500	-3.953314	-2.422560	-0.074167	2.786520	0.216660	8.134515	-1.887233	-1.016572	5.622294	-0.239003	-2.630028	4.978362	1.076701	7.900877	-5.297562	2.411084	0.638790	6.195978	0.432604	1.393281	2.823181	0.684033	7.278322	-3.786338	-3.681708	5.266308	0.849638	10.298239	-5.499921	1.324174	3.319253	3.268765	-1.301728	0.043140	8.636406	-5.504404	2.202766	2.621626	5.731303	-3.151522	0.217132	8.932378	-5.439032	2.138784	2.613957	5.640989	-2.978696	-0.102009	8.413704	-5.562223	2.197720	2.686042	5.698601	-3.180904	-0.502470	7.898772	-5.832449	1.964273	3.033913	5.252591	-2.926704
289	9	8.044245	-2.804802	5.468266	1.416903	-4.826234	1.517485	0.757259	-1.190606	4.065756	-1.458528	8.108579	-6.550524	2.141943	2.702774	-1.235735	4.385747	-1.341669	8.028965	-6.606299	1.868594	2.829005	-1.188006	4.031369	-1.473863	8.121130	-6.545331	2.163565	2.693102	-0.877989	2.492156	-2.370771	9.193616	-6.309633	2.437154	2.941736	-1.220542	3.887476	-1.857472	8.894142	-6.546703	1.470122	3.204467	-1.181950	3.940821	-1.515662	8.156225	-6.531983	2.217062	2.669415	-1.213988	3.861892	-1.870901	8.915232	-6.542218	1.477190	3.208931	-1.082481	3.016441	-2.031132	8.650979	-6.396751	2.590373	2.562384
925	9	2.599351	5.888301	-2.846842	-2.612237	6.275092	-3.740271	-1.674099	-2.294811	-0.408723	-1.363938	4.838288	8.181709	-1.261171	2.203985	1.287142	1.629205	-2.527710	-1.224458	9.492499	0.795855	3.072203	0.170421	4.395187	-4.357088	0.207929	3.018134	-1.661859	7.035489	-5.345899	-1.668667	-3.894942	5.606301	3.661601	-0.896587	5.543450	6.334197	2.765858	5.120189	-1.943020	-1.362068	-5.068046	0.378655	7.154240	4.949658	1.809945	1.045646	1.128695	-5.261433	0.505326	3.851401	-0.061357	-3.505426	-1.306862	7.413274	3.214319	-5.359518	7.128165	5.016834	1.754021	1.040750	1.121324	-5.222389	0.555960
974	9	4.511121	-0.103889	-3.835030	6.990637	-2.106789	-3.844599	7.424000	3.414092	2.212988	-5.502852	-2.150165	3.069554	-0.798787	8.991656	-0.434880	2.845548	-4.280691	2.757494	-6.656529	5.754593	5.664921	-2.598872	5.321715	-3.043367	3.012149	-6.368802	7.073879	3.425971	4.836511	3.767463	-6.772868	-1.332459	1.317152	2.095119	4.760162	4.895040	3.503947	-3.722970	0.538828	-2.556931	1.204887	5.945518	3.415870	2.200611	-5.496617	-2.168359	3.076334	-0.804060	8.985948	3.409801	1.956770	-5.353717	-2.472657	3.204345	-0.954710	9.014375	3.377682	2.380111	-5.570245	-1.875157	2.974082	-0.782435	9.145327
975	9	6.201051	-3.442805	-5.778066	7.593349	-2.931477	-1.620594	8.088543	2.557033	3.916336	-3.079966	-1.155044	-4.333022	3.294081	6.430645	4.369462	4.074549	-4.220867	-0.164708	-0.808563	-0.211283	6.539289	1.425406	4.668784	-5.144457	-0.559827	-3.453836	4.120301	6.490146	1.445282	5.409517	-6.608202	0.036641	0.019456	3.124643	6.529038	1.141764	4.840165	-5.549388	-0.456557	-2.959239	4.098904	6.505886	2.237055	4.048272	-3.735473	-0.932290	-4.363872	3.826373	6.412912	1.565341	4.574932	-4.936065	-0.611936	-3.658138	4.117765	6.478899	4.408747	4.157385	-2.980656	-1.317159	-1.328554	1.332634	6.551558
