260	8	3.910751	0.730033	6.013429	4.937593	-4.576590	-11.457669	1.422398	4.189593	5.650409	-3.321298	-4.379180	-2.218045	-3.953902	5.323000	9.121539	0.445317	-2.347687	0.584110	-0.277494	0.028437	8.442792	9.137306	1.883087	-3.318990	-0.301406	0.398386	-1.325266	5.565071	9.070516	1.091959	-2.912266	0.392333	0.866598	-1.081640	6.264781	-0.000737	7.609990	-8.762509	-5.489358	4.255034	-0.582887	4.470091	9.056040	1.060648	-2.798769	-0.503422	1.323228	-0.686158	5.857358	9.079924	1.197250	-2.845619	-0.805753	1.399458	-0.684473	5.679324
288	8	-2.171836	-2.531452	6.269747	4.837212	-4.301193	-0.634552	5.122751	-2.244766	4.373983	4.386959	5.361064	-0.307999	-2.481057	-0.626886	0.425626	6.841700	-1.072326	0.784080	5.854195	2.384131	-0.640782	0.368375	6.837981	-1.073160	0.717215	5.801631	2.456746	-0.654017	0.750572	6.844824	-1.034659	0.162041	6.276405	2.268158	-0.574905	-2.640950	3.614719	-0.192656	6.230679	5.382049	-2.287935	-3.949871	0.453782	6.828257	-1.054038	0.241416	5.927561	2.503844	-0.643020	0.734462	6.835747	-1.030844	-0.086952	6.258977	2.327462	-0.584704
338	8	4.499702	5.501095	-3.991035	-10.122441	0.648241	5.782366	-6.118983	0.829283	0.609290	6.973732	0.887856	-6.787471	0.399878	6.684987	1.345893	3.085917	0.785360	-6.014803	4.467434	4.388682	-6.902453	-1.598663	3.869988	1.837593	-5.705094	3.098059	4.901341	-5.218917	1.490755	2.519904	1.147929	-4.736837	4.550270	5.864991	-6.701944	0.775358	2.061398	1.910952	-3.653490	4.516960	7.102616	-4.729774	-0.004775	3.587544	1.104095	-6.248610	4.029321	4.395728	-6.290248	-1.446471	2.150559	2.856524	-4.141773	3.481110	6.338715	-3.253956
420	8	-4.907009	-1.158963	1.588556	-5.692697	3.922003	7.872883	3.491813	-4.327749	3.127449	4.365357	-9.236512	-6.245954	5.831416	3.923190	-4.427890	1.078505	-1.867135	-0.287670	5.311584	3.213084	5.892224	-0.413957	1.347451	0.919303	0.078024	7.052442	1.197190	6.620495	-1.313423	1.276814	-0.842364	0.342617	6.529801	2.016663	6.307403	-1.446964	1.476302	-1.128138	-0.029219	6.495696	2.161191	6.348332	-2.695268	1.288078	-1.656668	-0.014216	6.124520	2.498540	6.186462	-2.495632	1.574697	-1.930291	-0.853630	6.040712	2.921676	6.170851
466	8	-5.593307	-4.098412	4.452217	6.561180	4.324554	-3.404930	0.101575	0.877470	6.045006	-1.872896	1.912715	-4.865216	7.533491	-0.638695	-2.692062	-3.651507	-2.909671	5.218523	-3.760815	4.756987	4.828136	0.416043	-1.153921	1.287290	8.427237	-2.109439	6.632764	-0.228378	5.137768	6.439918	-5.120396	3.448150	-5.603610	-1.342864	2.681826	5.290997	6.574679	-5.065304	3.335108	-5.341011	-1.176417	2.650147	5.467798	6.353436	-6.185480	1.212913	-3.421506	-0.441987	3.367781	5.649243	6.806690	-5.072626	2.761758	-4.543111	-0.739413	2.719310
469	8	1.502834	-1.615530	-4.234476	2.271013	0.245491	8.908761	5.025289	-2.361113	-6.308950	-5.024330	6.080543	5.754417	7.843833	-3.289864	2.367722	1.652522	0.485540	3.769247	0.341231	-1.243407	8.121931	2.656497	2.003520	0.485736	3.283331	-0.109370	-1.563450	8.301275	2.814295	1.933586	0.516744	3.267730	-0.456854	-1.798740	8.285182	2.625518	6.094608	-4.662802	-1.945642	-1.623721	1.079005	8.701887	2.889166	1.840971	0.558374	3.300292	-0.692388	-1.953264	8.253933	2.344810	1.799701	0.496047	3.617749	0.392829	-1.198678	8.180259
483	8	-2.403359	-3.092376	8.744269	-3.050311	-1.892169	5.396585	5.230843	6.341194	3.689924	-0.432018	-1.288668	4.424016	-4.132014	2.262495	7.544148	-0.904007	4.060391	-1.686082	4.484877	-3.547762	0.511745	5.142548	6.830373	0.575093	-0.994264	-1.085079	0.132450	4.521286	7.365874	9.035307	1.412315	-1.072752	-0.557585	-0.139702	2.765800	4.856425	6.808198	0.430060	-0.919349	-0.964000	0.505634	4.639479	6.984969	8.329602	1.364849	-1.895620	-0.909859	-0.858003	3.311239	4.568777	6.911614	0.275580	-0.884821	-0.788944	1.166015	4.487100
667	8	-4.804792	2.143979	11.229687	0.233242	0.863636	0.957296	4.321624	-2.600236	2.399749	8.775409	-1.306345	6.139517	-0.081158	-1.939781	-3.606118	1.825452	9.352254	-0.400276	6.031133	1.646341	-4.518374	-5.430667	1.342073	11.854400	1.518680	1.129834	1.371303	3.440983	-3.510089	5.285067	8.691041	-1.766270	1.233103	-0.173093	1.430785	3.474050	5.153013	0.884239	0.105962	-0.808791	8.214193	-3.504032	-3.259339	6.024270	8.829090	-1.463874	0.789351	-0.044268	1.597799	-4.366818	2.137915	11.452013	1.222806	0.500556	1.226839	3.865101
711	8	3.249032	2.392419	3.837422	-2.166022	3.511316	1.318726	-10.311430	-0.564828	-1.772477	-4.155688	5.765735	4.773626	3.724549	-2.711900	-4.983206	4.892439	-2.343057	9.378888	-3.764433	6.293738	-6.124888	2.858388	2.460948	4.413359	-2.104287	4.051236	1.500003	-10.225588	2.317571	2.484703	4.826707	-1.945081	4.956853	1.547174	-9.648822	2.322135	2.344209	3.957455	-1.962316	6.048825	0.937413	-8.743331	5.240957	-4.040401	-4.848466	8.294444	2.112147	0.856634	-1.024485	3.121931	2.208184	2.497907	-2.144428	5.758687	0.820899	-8.281259
923	8	3.352697	-2.114753	-2.810410	-2.557719	5.920900	9.555038	0.435752	6.196570	-0.852097	2.267022	1.082846	8.791620	-0.237597	-3.480679	4.862614	-2.049315	3.042834	-0.425121	8.683465	0.986276	-2.282326	4.986569	-1.512388	2.287016	1.248875	8.825105	1.299667	-3.698178	4.566902	-1.854007	2.483217	1.009224	8.797267	1.752098	-3.599198	2.507941	5.542439	-0.497015	4.894409	0.042329	2.685165	-3.918570	4.276771	-2.189130	2.678131	0.273483	8.714091	2.215206	-3.446597	4.514352	-1.908181	2.506963	0.952346	8.789910	1.823253	-3.579798
