221	14	-2.223554	6.133851	-2.759118	-2.206091	0.125180	5.414409	3.089388	-2.276816	6.126293	-2.808951	-2.247418	-0.126892	5.320082	3.176366	-2.235621	6.159452	-2.753659	-2.217398	0.056020	5.416133	3.100364	-2.261881	6.168407	-2.772506	-2.240585	-0.084585	5.378468	3.141693	-2.208717	6.059953	-2.795975	-2.193353	0.206690	5.375368	3.093698	-2.268408	6.057324	-2.843522	-2.235830	-0.054977	5.277865	3.184429	-2.228624	6.000814	-2.850887	-2.207500	0.123603	5.293898	3.146469	-2.212458	6.091135	-2.777942	-2.196346	0.186421	5.395886	3.087555	5.750775	-4.004806	-2.469884	-3.566293	7.357270	2.486882	0.688077	-2.276923	6.100090	-2.824097	-2.244781	-0.110833	5.299129	3.183657	-2.254278	6.025794	-2.853141	-2.225084	0.012857	5.274061	3.174778	-2.273506	6.145084	-2.795698	-2.247140	-0.124908	5.340299	3.166440	-2.212990	6.012528	-2.831459	-2.196650	0.189927	5.328598	3.118642	-2.208753	6.034064	-2.813605	-2.193469	0.207865	5.353441	3.103820
413	14	-3.227873	-0.848413	0.122277	-2.517098	6.392079	3.182340	6.070283	0.898930	8.167232	-1.803595	-1.715914	1.834617	4.657985	0.400696	-1.613772	-1.503037	-2.543898	6.027081	3.219404	8.102450	-0.527710	-5.600850	-2.340803	3.295655	-5.083649	7.792541	1.844333	5.324041	1.598538	8.570217	-2.079064	-1.459186	3.174104	2.628036	-0.049695	0.854381	8.292761	-1.918862	-1.951157	2.247664	4.179489	0.407649	2.703066	8.923720	-2.706502	-0.304632	2.877699	1.915940	-1.207391	3.165753	9.336669	-3.113539	-0.649538	1.379511	2.861687	-1.214601	-0.967010	8.317936	-2.769628	4.673368	-0.126067	3.271056	-2.492872	0.995565	8.373778	-1.861966	-1.977376	2.538337	3.757001	0.362013	2.534361	8.772276	-3.575254	-1.095430	0.523164	4.153865	-0.355567	-1.816147	-0.504624	-1.542857	3.716881	6.444581	-0.076024	4.110018	1.786819	8.011085	-1.877791	-1.334479	0.982215	4.834452	0.201344	2.398171	8.523891	-3.217889	-1.149946	0.569960	4.364260	-0.185986
645	14	7.009638	1.429752	-6.047265	-0.465541	10.905129	-4.211820	1.082037	-2.677501	4.603367	4.665912	-4.732331	-2.588145	-1.002086	3.738242	0.225334	5.414987	-1.484332	0.384394	2.309594	-0.418367	8.795707	0.589446	4.141696	-2.340528	0.869217	2.991160	-1.732529	7.851198	0.414582	3.874224	-2.452155	0.905748	3.170312	-1.398788	8.231442	6.935299	1.003939	-6.034461	0.034839	10.352898	-4.029475	1.287880	6.951866	1.164491	-6.101329	0.012002	10.895991	-4.184957	1.134501	6.922552	0.932647	-6.026852	0.092820	10.229019	-4.010598	1.339310	-0.138971	4.772497	-2.684903	0.694780	2.667760	-0.770251	8.612431	0.885337	4.037511	-1.983667	0.947461	2.979930	-1.858548	7.366224	6.946038	1.072523	-6.047137	-0.007320	10.513036	-4.064579	1.233915	0.592548	5.416596	-0.953211	0.524387	2.171415	-0.467034	8.812183	0.500875	4.163405	-2.439039	0.845721	2.997066	-1.672916	7.966303	1.219427	4.031121	-1.582771	1.012648	2.864508	-1.941626	6.622816
942	14	-0.882206	2.492512	-2.395527	7.364788	-2.522385	6.048669	-1.445734	-0.698694	-0.145983	-3.071545	7.757087	1.816705	7.231118	0.158984	-6.203702	5.262240	6.142543	-3.631767	-7.762343	-1.283636	6.625797	-0.724944	4.207828	0.158042	0.690217	0.971887	4.956157	1.470800	-2.237331	-0.557002	9.839601	1.544637	-4.405224	-0.176506	11.447661	-2.018001	-0.589383	8.565706	2.600121	-1.788921	-1.714476	12.507214	-2.075980	-0.310809	9.397480	1.467017	-4.143520	-0.528591	11.867636	-2.356413	-0.740511	10.037537	1.664958	-4.308504	0.017564	11.234376	-2.528093	-0.904607	8.673589	2.905374	-1.970563	-1.041829	12.012919	-2.043299	-0.611357	8.578949	2.641841	-1.777159	-1.719989	12.488815	-2.660958	-0.983416	8.904838	2.738172	-2.270487	-0.541511	11.819682	-1.879383	-0.205452	8.715083	1.690545	-2.817362	-1.125000	12.401172	-1.966346	-0.203293	9.035667	1.512797	-3.553510	-0.820550	12.165876	-2.707629	-1.030735	9.369387	2.489245	-2.770048	-0.141083	11.606386
