54	12	-0.627857	-6.998467	4.952875	-2.587336	3.675832	4.511952	1.333720	5.789833	-2.809133	0.411140	-4.369875	6.308107	-5.660550	4.713179	3.702038	1.417473	2.519466	0.142852	4.570023	0.460384	-1.627724	4.135483	-2.315820	5.592529	2.499729	-0.832492	-0.748171	-3.574845	-0.088641	-3.674361	6.942922	-2.639249	6.416668	-2.704653	4.104599	3.451365	-2.250307	5.610363	2.477856	-0.714414	0.460456	-3.653343	4.875034	-2.549547	5.537124	2.587728	-1.037275	-1.206678	-3.510805	4.675238	-4.263783	5.121313	3.238870	-1.598982	-3.197249	-3.158632	4.508155	-2.404007	5.572121	2.532912	-0.921757	-0.991670	-3.549762	4.365456	-4.735246	4.990218	3.452476	-1.643726	-3.236627	-3.153029	4.122357	-5.042283	4.880985	3.617987	-1.666318	-2.572885	-3.252454	4.639247	-2.447634	5.561740	2.549385	-0.959374	-1.064297	-3.537889
89	12	-0.964082	-5.170671	-3.356616	7.720393	-1.043851	3.242092	2.665908	3.429782	-7.992016	-6.176791	5.020625	-6.323471	0.380260	5.606733	3.313972	-8.023547	-5.841607	4.774722	-6.458272	1.040603	5.655310	2.724023	-7.972363	-5.711499	5.503410	-5.636213	0.897296	5.682185	3.050284	-7.973265	-5.777258	5.343363	-5.931629	-0.051130	5.626127	2.872464	-7.970640	-5.724085	5.450433	-5.736009	0.359053	5.657170	3.401636	-8.014094	-5.949430	4.819147	-6.447788	0.860154	5.643517	3.445729	-7.997736	-6.129511	4.958303	-6.367342	0.523742	5.616594	3.168334	-7.975650	-5.921029	5.273970	-6.052740	-0.124405	5.608204	2.995975	-7.972363	-5.742713	5.375404	-5.871975	0.040734	5.635448	3.340395	-7.982322	-6.163432	5.147654	-6.214618	0.077677	5.595731	2.706676	-7.992513	-5.671700	5.314274	-5.826876	1.297871	5.686322
316	12	6.372549	-0.889875	1.323168	2.708365	1.402127	5.640050	-7.643532	-1.636141	-1.624161	2.402945	1.031519	8.226721	4.191647	-5.154511	-1.644293	-1.422824	2.356129	1.008398	8.222969	4.242032	-5.121026	-1.888119	-1.254690	2.617281	0.886376	8.227013	3.602807	-5.122675	-1.864058	-0.747524	2.392708	0.845415	8.213061	3.875279	-5.018034	5.710496	-4.317907	-2.167303	7.702824	3.701800	0.698911	-1.845721	2.899019	-4.440425	-2.652081	-0.118689	8.000998	5.126262	-4.743202	-1.930498	-0.662818	2.482581	0.809616	8.215655	3.668820	-4.987972	-1.706037	-1.791790	2.501902	1.014233	8.230340	3.964510	-5.200310	-1.944264	-0.816592	2.573204	0.818844	8.220893	3.556753	-5.016125	-1.655713	-1.738808	2.445404	1.032823	8.228838	4.106719	-5.179008	-1.786305	-1.664390	2.565211	0.967715	8.230231	3.786047	-5.195140
498	12	5.558219	-0.090524	-0.815282	7.809372	-4.148991	1.051004	-1.632270	3.537462	-1.838463	3.793087	3.859575	-0.468797	-2.886370	0.008381	-3.572714	5.248914	-5.472360	-0.471391	2.359085	6.141532	1.918748	-1.651872	3.177947	4.478924	-0.748754	-0.173409	-0.179094	7.285957	5.185360	-5.464427	-1.166108	5.276880	-0.066258	-2.641573	3.163508	4.863984	-4.249920	5.462244	-0.278842	-2.557956	-4.252895	5.944001	4.878817	-0.192209	8.670144	2.683920	0.485528	-3.008255	-2.362124	3.692973	-1.581696	5.201644	3.689095	-0.343452	-2.869893	-1.359766	3.570903	-2.268544	6.244336	3.719906	-0.570011	-3.128926	-1.890604	3.730593	-1.428646	4.666996	3.712434	-0.301752	-2.790668	-1.044264	3.446137	-2.884971	5.761099	3.807981	-0.755475	-3.296207	-0.363753	3.613414	-2.002058	5.983774	3.697502	-0.480773	-3.038406	-1.825306
721	12	0.693000	2.690989	-2.289298	9.968331	6.153169	-2.653935	-3.117383	-1.255037	5.407543	0.651188	8.077168	-1.161557	1.087437	-2.497295	1.400203	-1.649852	-4.025188	5.948596	4.325571	4.300988	-3.252976	-3.517854	3.801060	1.464689	1.938990	4.018465	2.740071	-4.666533	6.479437	0.487059	-3.810947	7.650911	3.039666	-1.356753	-3.753294	5.687432	0.893933	-3.271342	7.695061	3.057854	-2.386722	-4.133401	6.335186	0.464794	-3.849325	7.654978	3.136881	-1.546057	-3.815690	6.288705	0.479151	-3.831642	7.657556	3.150466	-1.604946	-3.836931	5.679924	1.198004	-2.760043	7.717854	2.826445	-2.347880	-4.173213	6.371635	0.887402	-3.189117	7.692074	2.775475	-1.445973	-3.823545	5.610875	1.170876	-2.819711	7.712596	2.868884	-2.451095	-4.201335	5.580900	1.142053	-2.874692	7.709398	2.899265	-2.499785	-4.210959
