430	28	-2.510759	7.235312	6.566571	0.778276	0.908001	-1.177049	1.965667	-1.138090	6.301915	-3.248059	-2.745943	3.270821	-2.049246	5.754546	-3.761514	0.739556	4.236115	-3.630295	2.959260	-3.782233	6.711850	-2.788365	1.474843	6.735892	-2.655415	2.288392	-3.194084	6.609945	-4.121517	2.543999	3.372556	-3.998331	2.919798	-4.038381	7.094523	-3.809860	0.817896	4.152301	-3.662030	2.966205	-3.795479	6.772907	2.776742	4.402122	3.173870	-2.408137	-1.561628	-5.341313	3.937616	-4.349026	0.902926	5.744173	-3.055211	2.718732	-3.400243	6.479042	-1.877482	1.788017	7.179370	-2.515101	1.901923	-3.226644	6.428805	2.565523	4.890088	2.886364	-2.097746	-1.128338	-5.123153	4.770205	-3.815659	0.588481	4.572962	-3.506197	2.926403	-3.713862	6.522711	0.053894	5.862166	1.856308	-1.982654	1.510902	-2.619135	6.156891	0.747289	6.469701	2.165826	-1.016313	0.368946	-1.931093	6.517595	-4.093312	1.191639	3.897268	-3.764184	2.984196	-3.820580	6.981026	0.790876	6.459654	2.196010	-1.028850	0.337360	-1.970280	6.498365	-1.419727	1.953144	7.381999	-2.484799	1.626444	-3.272463	6.236071	-4.258027	2.338460	3.448188	-3.970263	2.956422	-3.941543	7.143862	-2.869782	3.553441	2.959051	-4.012806	2.587939	-4.592482	6.697010	2.647755	4.169261	3.589657	-2.558542	-1.783082	-5.095185	3.523530	-4.377865	0.884321	5.705297	-3.070996	2.729115	-3.411445	6.470899	2.250366	3.911123	4.383942	-2.705964	-2.017299	-4.707745	3.263493	-4.199154	0.619593	4.997626	-3.348688	2.871405	-3.609228	6.414304	2.189394	3.872951	4.502328	-2.723886	-2.045953	-4.649124	3.257598	-4.335412	0.662959	5.154559	-3.288869	2.846228	-3.567399	6.406104	-3.031439	1.393585	6.611366	-2.702805	2.366855	-3.203488	6.619891	-0.708722	5.100990	2.311531	-3.092232	1.976196	-3.958084	6.051420	2.286378	5.338461	2.791093	-1.813916	-0.742438	-4.335419	5.408970	-1.215686	4.697893	2.498368	-3.511493	2.154874	-4.395595	6.175468
448	28	-2.474421	0.044198	2.968227	0.642360	1.191760	6.428494	1.522702	-2.463259	0.091534	2.946745	0.732597	1.247095	6.496246	1.419327	-2.487705	0.312267	4.030840	0.280821	1.339694	6.846832	0.592627	4.057604	0.286418	-1.941806	-2.978245	0.918329	3.230487	6.233993	-2.497747	0.303606	4.147818	0.203180	1.323817	6.820971	0.620846	-1.747299	0.014880	0.315903	-2.256091	6.670706	3.431925	4.721364	-2.601385	0.025885	4.008517	-0.356049	1.139544	6.346664	1.624707	-2.604614	-0.023118	3.852838	-0.352154	1.098731	6.277762	1.736217	-2.580892	0.127601	4.270842	-0.283525	1.212128	6.499427	1.332521	-2.597566	-0.085474	3.614686	-0.288587	1.043613	6.199728	1.851536	-2.531603	-0.099983	3.160620	0.161813	1.033279	6.222019	1.832502	-2.561915	0.187248	4.370378	-0.193420	1.246011	6.593557	1.120536	-2.440658	0.293078	3.139050	0.789411	1.440710	6.826279	0.866019	-2.492031	0.308775	4.083988	0.246705	1.332554	6.836124	0.602438	-2.531826	0.256222	4.374962	-0.025865	1.282310	6.712912	0.834527	-2.458485	0.114623	2.941214	0.768275	1.274174	6.530179	1.367505	-2.473373	0.321458	3.826018	0.402323	1.367121	6.876141	0.588130	-2.445151	0.313744	3.278517	0.710974	1.436104	6.866450	0.762926	-2.495413	-0.025730	3.026751	0.461858	1.112313	6.330695	1.671926	-2.574793	0.148601	4.312072	-0.256091	1.224722	6.532106	1.261442	-2.569177	0.166282	4.341949	-0.229489	1.234733	6.559971	1.198623	-2.602553	-0.060489	3.718382	-0.325481	1.065981	6.229098	1.809036	-2.547830	-0.116629	3.234346	0.040364	1.016497	6.192496	1.872364	-2.456819	0.325426	3.534737	0.565745	1.406642	6.889980	0.647741	-2.465705	0.324612	3.698731	0.474075	1.384419	6.886283	0.605656	-2.504337	0.296772	4.212225	0.155017	1.314600	6.802275	0.649223	-2.565404	0.177418	4.358096	-0.210976	1.240794	6.577726	1.157638	-2.517095	0.280507	4.308731	0.067332	1.298758	6.762935	0.723324
951	28	0.103322	-2.332985	8.161815	10.562899	0.510731	-1.502161	-1.728086	6.521168	-1.717116	4.385291	5.484775	-4.428714	-5.965891	-5.678212	2.789758	-1.581920	-2.029217	7.546264	6.816364	-6.962515	-6.329271	2.818345	4.076855	-3.812690	1.006311	9.929611	-11.597884	-4.697813	-3.378480	-3.023634	-0.736375	5.360844	2.545998	-2.675033	5.229133	3.547794	2.967263	-3.560386	1.348767	8.250322	-9.156060	-5.099906	2.712835	3.678659	-3.814391	1.439216	9.182160	-11.182496	-4.832941	3.997043	3.175139	-3.362479	0.757266	8.379270	-8.839420	-4.531225	3.833243	3.608359	-3.431466	0.282139	9.207166	-9.606373	-4.459891	2.725408	3.635260	-3.809824	1.460989	9.118299	-11.099273	-4.856263	-2.072432	-5.299610	-0.517125	4.120949	1.758170	4.341108	-0.634765	2.847004	4.095479	-3.806359	0.951270	9.986916	-11.584901	-4.695203	3.685190	3.762521	-3.498488	0.173000	9.578171	-10.044590	-4.506654	3.996894	3.242638	-3.360596	0.674204	8.477519	-8.912733	-4.491725	3.500735	2.980433	-3.577869	1.375009	8.271287	-9.223613	-5.120427	3.979594	3.335253	-3.366476	0.566569	8.632975	-9.042314	-4.458950	3.982179	3.325737	-3.365466	0.577374	8.615958	-9.027538	-4.461360	3.227705	4.060606	-3.686243	0.377063	10.182489	-11.077685	-4.646204	3.987931	3.123096	-3.368375	0.825645	8.312924	-8.796970	-4.573727	3.131748	3.160300	-3.698904	1.515089	8.500902	-9.872837	-5.136128	3.183405	3.127092	-3.683599	1.502226	8.460684	-9.767262	-5.147961	3.215060	3.108120	-3.673969	1.493212	8.437604	-9.705304	-5.153080	3.412042	3.961544	-3.614808	0.211718	10.026398	-10.709814	-4.597004	2.699150	3.833894	-3.825470	1.335666	9.427939	-11.429864	-4.761874	3.985713	3.115318	-3.369660	0.836325	8.303758	-8.791846	-4.581200	2.746613	3.994291	-3.824944	1.162664	9.729097	-11.585291	-4.712570	3.446034	3.940363	-3.600980	0.192264	9.984465	-10.635190	-4.586570	3.627804	2.951073	-3.529548	1.298716	8.219166	-9.048575	-5.053624
