239	13	2.697735	-1.873526	-1.360895	-0.065994	5.375627	-2.095478	7.630128	8.027706	1.231804	-4.885808	1.609477	11.343968	-0.359073	-0.269443	5.682992	-2.225636	-4.193255	3.340762	8.701259	-2.365595	1.679118	8.001660	1.149084	-4.608767	1.265311	11.382836	-0.112465	-0.231785	7.921850	0.935580	-4.463459	1.292675	11.402140	0.052093	-0.218699	7.990905	1.119726	-4.579211	1.254461	11.386973	-0.081367	-0.228578	7.988291	1.127756	-4.976761	1.875735	11.328726	-0.412360	-0.287171	8.030082	1.230731	-4.742812	1.381084	11.364022	-0.241741	-0.248406	7.789970	0.584114	-4.724753	2.135738	11.322853	-0.126444	-0.279824	7.892107	0.865346	-4.925851	2.126674	11.318531	-0.327198	-0.293925	8.013062	1.180779	-4.647593	1.288405	11.377377	-0.151826	-0.236276	7.801724	0.616983	-4.753816	2.148606	11.320857	-0.154098	-0.282595	7.826166	0.684726	-4.808874	2.162066	11.318445	-0.207361	-0.287223
554	13	11.380573	-2.054152	-1.018901	8.348331	0.146722	-2.076619	-4.384834	10.223440	-1.840356	2.176612	-1.177392	6.497434	-2.498838	-6.053876	4.509893	-10.406743	-4.246078	0.243326	6.784436	6.822058	-2.387237	11.353023	-7.874454	-2.447689	1.360447	4.885731	2.020345	0.638124	10.486663	-4.208789	-4.870420	-1.050644	2.335849	2.390256	3.487907	10.909337	-8.005160	-2.535905	0.447046	3.533199	3.264941	-0.549164	11.302586	-8.227259	-2.808254	0.566606	4.556045	2.754550	-0.916672	10.737582	-8.191340	-2.698542	0.654315	3.263631	3.320798	0.520805	11.081148	-8.015775	-2.653214	0.333039	3.889804	3.152815	-1.489674	11.049264	-7.995560	-2.622012	0.343573	3.815561	3.180027	-1.367228	11.318719	-8.218179	-2.795571	0.639371	4.625344	2.684680	-0.736242	11.268927	-8.218055	-2.810369	0.464901	4.428307	2.862281	-1.200997	10.790648	-8.120528	-2.606047	0.584827	3.340337	3.307684	0.209685
598	13	5.734458	3.901682	-1.933513	-6.023643	-2.622612	5.531939	1.203441	6.318035	0.533698	-5.048311	2.662400	1.272464	0.263465	6.031688	4.198662	0.464344	-2.069766	-1.905902	0.978203	4.092152	5.320784	5.469830	-0.395551	-6.294577	2.448801	1.617862	0.978816	6.200292	4.033013	0.182400	3.207435	0.060454	-0.092489	-0.272784	6.235353	4.240870	0.289786	3.535834	-1.838503	-0.451719	-1.298150	6.178263	6.850456	0.332964	-4.019163	-1.728279	2.707605	0.219318	5.626499	4.397045	0.425038	3.001612	0.054418	-0.291352	-0.883388	6.279993	5.912538	-0.447748	-4.201780	-2.508678	3.188989	0.802928	5.667186	4.211200	0.301510	3.009581	0.294669	-0.166122	-0.443907	6.265127	3.956548	0.121588	3.485159	-0.487390	-0.126938	-0.374507	6.206791	4.365699	0.420238	3.304267	-1.167118	-0.420067	-1.398398	6.231190	5.780801	-0.483579	-4.223403	-2.515306	3.228420	0.884752	5.676277
639	13	7.981537	6.174018	0.978976	-0.767152	-1.149965	-1.528754	-3.332496	4.461433	3.006231	3.288466	-3.354766	-2.596294	-1.104671	-6.898379	7.199625	2.279619	2.378132	-0.939158	-1.381162	0.848644	-5.815032	9.310855	-1.145087	1.711388	0.077213	4.166948	0.439340	-7.232858	6.786477	1.693075	2.574967	-1.051183	-1.690695	2.233457	-6.513028	7.488635	2.773363	2.142302	-0.998480	-0.993132	-0.403467	-5.451991	-1.837621	1.380164	6.665506	-6.929428	-2.526926	5.835475	-4.308019	6.233764	-0.230781	2.697964	-2.434652	0.501680	3.367099	-7.452617	7.677784	3.215216	1.927829	-1.211583	-0.196654	-0.579745	-5.229129	9.107775	-1.944981	2.001720	1.323233	3.771143	1.127213	-8.444224	6.380972	1.034309	2.655110	-1.421221	-1.841148	2.868038	-7.136160	6.268595	-0.284239	2.698046	-2.481235	0.643752	3.376886	-7.418017	6.294099	0.873941	2.666079	-1.536143	-1.796647	2.964522	-7.261313
956	13	-6.327869	5.928851	-0.029879	-1.954690	5.127842	3.432070	0.059055	-8.625278	-1.096982	4.929205	-1.364992	5.844774	-2.035441	4.687818	-9.152647	-0.496071	5.030892	0.883399	3.821033	3.978557	-1.133712	-9.247982	-0.384846	5.032464	0.794166	3.530720	4.089560	-0.720091	1.130097	1.199728	2.206239	5.661200	9.346205	-3.287327	-2.684712	-9.598987	-0.112395	5.177466	1.080070	3.025330	4.170316	-0.437224	-9.631607	-0.009068	5.664865	2.626213	2.644673	3.511756	-1.331390	-9.180898	-0.505111	5.139723	1.294434	4.213459	3.689254	-1.792831	-9.523343	-0.086952	5.605794	2.528693	3.237853	3.259065	-1.570369	-9.448224	-0.224184	5.097659	0.892644	3.225303	4.156015	-0.468519	-9.760452	0.026487	5.352997	1.540288	2.730317	4.129466	-0.599070	1.433155	1.548126	1.102423	6.444026	10.541138	-1.636157	-2.930375	-9.584545	-0.044616	5.648404	2.639169	2.870694	3.386843	-1.439340
