488	22	-4.614986	3.534770	-6.636252	6.469571	0.074134	6.817829	-0.889915	-4.644718	0.625694	0.230458	8.385005	-1.067272	1.935079	4.855920	-7.126762	5.673601	-5.949801	2.212294	-1.107600	4.851949	3.842770	-6.784309	5.185841	1.425987	1.326455	6.798194	2.486234	-1.745074	-6.218400	5.243172	2.093556	1.293346	7.073395	2.251831	-1.790784	-4.700302	6.018999	1.201692	2.334278	7.005029	1.565552	-1.193768	-4.786251	5.548894	1.129090	2.477868	7.242122	1.701308	-1.337755	-4.397361	6.939257	0.048811	2.301810	6.163113	1.412461	-0.684092	-4.389656	5.740606	0.928086	2.653449	7.334339	1.491429	-1.265907	-7.465449	5.420689	0.823230	0.964213	6.424301	2.686234	-1.744129	-3.962913	6.837127	-0.012339	2.567119	6.533061	1.201162	-0.664859	-4.343783	6.845839	0.375614	2.366430	6.369851	1.355881	-0.789882	-6.369278	5.661768	2.142560	0.772996	6.718087	2.210400	-1.762194	-4.415396	4.437376	3.975317	-1.017054	5.593679	0.377811	-1.951800	-4.473584	5.849889	1.394822	2.534386	7.350751	1.452674	-1.380906	-5.014827	6.605799	1.110760	2.040959	6.374145	1.584033	-1.124173	-4.129727	6.921848	-0.116510	2.433040	6.291402	1.312858	-0.624467	-5.175086	5.438688	1.347761	2.282574	7.165607	1.858115	-1.423394	-6.495591	6.898631	-0.783427	1.075223	5.229199	2.197311	-0.874601	-4.229690	6.597698	0.776101	2.508010	6.776428	1.259829	-0.974821	-3.537379	6.093342	-0.678683	2.945929	7.437552	1.108421	-0.791305	-6.784634	6.818907	-0.890112	0.849618	5.148166	2.334383	-0.955481
654	22	1.119006	-8.473821	-0.243643	8.574029	1.381260	-1.413260	7.894896	2.874997	2.394298	7.258250	0.333692	-2.506570	0.509326	-0.677375	4.039884	1.970844	6.719842	0.321918	-1.571939	0.656485	-0.654803	4.449396	3.375757	3.404894	-0.209954	-0.983433	-0.952845	-1.342552	3.040129	2.261748	7.169237	0.239433	-2.302937	0.937153	-0.590499	1.666743	3.540252	6.549422	-0.155055	-2.714384	0.360242	-1.186640	2.506546	2.530484	7.292467	0.289443	-2.713752	0.572364	-0.683075	3.736892	2.139306	6.905155	0.405469	-1.906916	0.280190	-0.720472	1.992156	2.707056	7.126583	0.086648	-2.909204	1.037657	-0.656175	5.009957	1.846437	-2.755000	1.011410	6.495231	-1.199089	-0.245096	1.671553	3.035059	7.033390	0.114627	-2.875553	0.416585	-0.877818	5.247608	2.008826	5.591110	0.362673	-0.796020	-0.437164	-0.975696	4.780845	3.074026	3.682104	-0.131802	-0.803686	-0.887583	-1.291172	4.776180	1.946823	6.211802	0.425019	-1.160413	-0.103417	-0.848705	3.527055	4.009620	3.039005	-0.225445	-1.601629	-1.353986	-1.480150	3.536051	4.101551	2.806221	-0.203359	-1.456916	-1.082514	-1.400622	1.710264	3.698293	6.485371	-0.034098	-2.546628	-0.289081	-1.292976	1.823683	3.854798	6.270807	-0.046024	-2.450706	-0.537600	-1.364106	5.161673	2.690777	4.069149	-0.018809	-0.593761	-0.763606	-1.211195	5.274584	2.026846	5.525928	0.352625	-0.770672	-0.471337	-0.989336	5.497189	2.228779	4.673703	0.141255	-0.452132	-0.500812	-1.079547	5.016537	1.946963	5.959007	0.407380	-0.983653	-0.240716	-0.899735
688	22	5.581194	1.354117	6.210643	-1.011269	2.011146	-1.308469	-10.805069	-0.155703	8.326511	1.052894	-0.803620	1.135387	4.529436	-2.643736	-0.152419	8.320921	1.006311	-0.810215	1.147978	4.529890	-2.576754	-0.234307	8.308940	1.280767	-0.845052	1.075597	4.533783	-2.947740	-0.248467	8.301118	1.304558	-0.858687	1.069796	4.534911	-2.976021	-0.371315	8.165061	0.763001	-1.043357	1.225214	4.552215	-1.929452	-0.535879	8.007583	1.596883	-1.286553	1.017113	4.560267	-3.004711	-0.582129	7.941344	1.626920	-1.374018	1.014345	4.564111	-2.913041	-0.463968	8.101227	1.543110	-1.159100	1.023454	4.554023	-3.090839	-1.038538	-3.454117	4.245092	4.347073	0.380708	-2.387375	2.407655	-0.442248	8.127137	1.525076	-1.122827	1.025966	4.552087	-3.103939	-1.037470	-3.276294	2.967237	4.489874	0.018906	-1.768189	3.563010	-1.935144	-3.434455	4.453487	3.703287	0.575470	-2.238629	2.710234	-0.824876	7.631705	1.360506	-1.818904	1.097452	4.585171	-1.575967	-0.727473	7.707162	1.686982	-1.673217	1.012005	4.575253	-2.437400	-0.836334	7.547816	1.550064	-1.898945	1.046695	4.584343	-1.793586	-0.337652	8.185379	0.757968	-1.012192	1.223794	4.549475	-1.982113	-1.857009	-1.494332	8.499863	2.958784	6.784343	-6.080699	-4.002379	-0.469877	8.093982	1.547864	-1.169154	1.022823	4.554547	-3.086265	-0.464223	8.104655	0.802850	-1.136300	1.223164	4.559517	-1.798642	-0.820576	7.645479	1.340638	-1.802473	1.102932	4.584996	-1.563138	-0.324890	8.245993	1.408590	-0.948000	1.046474	4.541491	-3.079067
783	22	2.590855	5.475527	0.709590	-4.122837	3.183039	-2.220880	-3.489231	-1.396971	3.900024	-1.968478	-3.046811	7.801683	1.610239	-6.481606	-0.509056	3.845285	2.481498	-1.708901	4.885448	-0.015397	-3.838023	-0.856082	3.936588	2.661079	-1.875575	4.497397	-0.522241	-4.119085	-1.870762	-0.766062	7.313151	-5.995453	4.419086	1.683339	-7.103558	-0.777320	2.855801	-0.898481	-3.712667	7.505600	3.130959	-5.914553	-0.638239	3.428272	0.713342	-2.584204	7.165356	1.933861	-4.682618	-0.347442	3.536125	1.591307	-1.947901	6.504907	1.332648	-3.923542	0.791628	1.820620	-1.377827	-4.198532	7.296097	5.138084	-4.113293	1.390018	0.645873	6.258552	-9.927996	3.673940	0.151122	-5.245179	-0.965675	3.967448	2.718529	-1.958888	4.381087	-0.700800	-4.214488	-0.697583	3.411332	0.506187	-2.736113	7.247244	2.027289	-4.864243	2.799183	0.136334	1.114082	-6.992861	5.815576	3.256587	-3.865265	2.550316	-0.130916	3.391348	-8.243096	4.757120	2.399891	-4.465844	2.435887	0.670301	-0.305243	-5.938351	6.379619	3.786313	-3.848614	-0.663242	3.421406	0.627974	-2.647184	7.201267	1.973822	-4.757489	0.566433	1.929251	-1.362866	-4.135723	7.347614	5.143721	-4.273475	-0.621479	2.649823	-1.007989	-3.816490	7.505026	3.601596	-5.790078	1.401850	0.672053	6.559446	-9.662173	3.541971	-0.203588	-4.850426	2.884653	-0.019955	1.621101	-7.327655	5.603003	3.126481	-3.897196	-0.443176	4.684107	4.646762	-5.545014	2.859556	-3.629220	-5.947766	2.933027	-0.194940	2.227432	-7.662764	5.309968	2.988925	-4.008387
834	22	-6.060933	4.440938	8.959927	-1.530369	-2.496139	6.004806	-1.950472	-2.370337	1.831664	1.807976	-4.340482	7.130834	0.129416	4.640697	-7.653510	4.142174	4.151624	-4.403188	6.308952	-0.049140	-0.207526	-6.041458	5.627631	2.752938	-3.024135	6.491967	0.603731	-0.316098	-7.660757	4.138682	4.048679	-4.484210	6.424771	-0.038659	-0.153267	-6.677241	5.696795	3.101635	-2.987668	6.210189	0.703065	-0.734657	-6.093984	5.856221	2.702253	-2.598087	6.207545	1.110745	-0.588788	-6.064484	5.179706	3.185576	-4.163392	6.518465	-0.312565	0.057571	-7.641565	4.172097	4.221270	-4.335443	6.219109	-0.057108	-0.258961	-6.260747	5.860492	2.856408	-2.634038	6.125792	1.097733	-0.724034	-5.624024	5.738910	2.636655	-2.791075	6.412313	0.720434	-0.216278	-7.257822	5.116738	3.831881	-3.817885	6.058320	-0.021364	-0.583225	-1.555694	6.890947	1.991641	5.285651	-0.790288	-0.983912	1.937852	-6.397789	5.046127	3.333867	-4.337322	6.474567	-0.345886	0.012393	-6.866217	4.831618	3.329730	-4.476745	6.745800	-0.119871	-0.057532	-7.069795	5.452256	3.614002	-3.392583	6.078230	0.311270	-0.779028	-5.895431	5.251320	3.112198	-4.032701	6.530378	-0.272522	0.069623	-6.916260	4.886781	3.604799	-4.348658	6.318325	-0.305453	-0.146090	-6.427370	5.830201	3.087212	-2.729644	6.049120	0.999653	-0.842460	-5.702744	5.766830	2.620481	-2.729562	6.382785	0.820241	-0.275317	-7.157576	5.206510	4.196282	-3.431772	5.811184	0.311623	-0.922642	-5.949327	5.366187	2.929006	-3.620348	6.647546	0.121184	-0.099608
