487	21	-0.251175	-5.388069	2.179315	5.750068	5.124794	-4.030373	0.236867	-0.652868	-1.028798	4.221870	0.256570	-0.452074	3.763891	5.419660	-1.551692	-0.733917	3.704324	5.189277	-2.266570	-2.908719	4.145945	-1.142045	-3.871728	1.984557	1.372357	5.695544	0.196464	4.584744	-3.059059	-5.037811	6.834349	10.108192	0.350299	1.908311	1.407189	-2.913598	-3.619234	-0.176487	0.520713	2.775024	5.985581	6.847946	-1.488785	-0.599706	5.022477	0.471510	0.255660	3.172341	4.966784	-1.043724	-3.681382	2.003796	1.316477	5.757257	-0.390474	4.617905	-0.861773	-3.521138	2.017271	1.230653	5.802875	-1.007910	4.623588	-1.169965	-4.031981	1.963553	1.402091	5.618238	0.599280	4.518344	-4.237887	-3.170453	3.773556	0.611829	0.792250	4.550397	6.177482	3.321256	-2.226025	-1.331358	0.729124	7.060844	1.492328	2.125680	-2.059202	-4.909250	2.287841	1.171212	4.112778	1.964719	4.184434	-5.233549	-3.554570	4.913875	1.161680	2.420199	2.721507	4.283440	-5.229349	-3.903528	4.536411	1.139364	2.569183	2.673513	4.239183	2.300169	-2.804048	-1.819395	1.625503	6.955630	4.509217	0.941406	2.119745	-2.904011	-1.936161	1.584134	6.836448	4.757219	1.362272	-1.308485	-3.446348	-2.308357	1.880402	3.621701	4.789427	3.870138	-3.594185	-4.801149	3.106825	1.107019	3.225847	2.346348	4.416238	-0.469620	-3.381659	2.032735	1.027061	5.865522	-1.697736	4.619345	-5.158900	-4.060593	4.343644	1.130623	2.642585	2.644709	4.236826
827	21	-0.217117	6.177629	6.708437	0.654660	1.359260	-0.914148	0.450554	-0.256086	6.289994	6.449580	1.053940	0.672840	-0.904459	0.641448	-1.899637	-1.282742	1.132676	0.398055	2.012031	9.720740	11.775332	-0.455914	6.101774	6.915364	0.483486	1.851119	-0.948943	0.176583	-4.236967	1.079618	5.388609	0.933070	9.724063	-1.112827	-1.074652	-0.804147	6.062369	7.097585	0.529679	2.212506	-0.976726	-0.074687	-0.354820	6.319600	6.376136	1.174606	0.474856	-0.912514	0.629606	-0.466819	6.340518	6.321257	1.269283	0.329617	-0.922988	0.591224	-0.302151	6.305795	6.410993	1.117081	0.568504	-0.907985	0.639971	-1.930634	6.148852	7.288453	1.370339	1.811011	-0.990336	-0.472578	-0.919066	6.366247	6.286412	1.492334	0.211809	-0.966452	0.344903	-1.606898	6.079572	7.333546	0.988425	2.334467	-0.982172	-0.450555	-1.209688	6.347534	6.436447	1.564413	0.441519	-0.988902	0.153101	-1.924115	6.142440	7.300430	1.346947	1.858821	-0.988947	-0.481425	-1.699350	6.262145	6.918315	1.577762	1.083158	-1.005885	-0.196775	-1.407935	6.320996	6.608593	1.588095	0.676044	-0.999421	0.016102	-0.678854	6.361882	6.267765	1.395519	0.190627	-0.943816	0.487701	-0.198614	6.258061	6.524361	0.932033	0.875280	-0.901593	0.618197	-1.287295	6.338411	6.498416	1.576174	0.528315	-0.993543	0.099933	-0.274769	6.296970	6.432703	1.081528	0.627150	-0.905821	0.642016	-1.449793	6.067418	7.307264	0.873629	2.396988	-0.983695	-0.394111
895	21	-0.680761	3.256124	-2.152451	5.062253	2.956846	-2.020514	-5.560311	6.966140	2.121289	-4.131829	7.980852	-2.134011	-2.941637	-4.046469	1.521348	2.629153	-2.311530	-3.120214	1.995398	7.253284	-2.642845	6.480921	-0.730875	-5.084819	3.095212	-1.798356	-4.764082	3.521884	7.203651	1.574135	-4.270515	8.477620	-0.771685	-2.780300	-3.644806	-0.987118	-2.037254	2.558262	5.771620	5.593578	-1.743219	-6.070749	7.080149	1.860430	-6.687267	4.960525	0.410693	-2.772570	-1.856586	7.048791	2.459670	-5.949884	5.569028	-0.604558	-2.843898	-2.458860	6.731809	-0.910165	-3.879181	0.326290	0.505700	-2.757812	5.029599	2.156532	-0.971872	3.208961	1.766761	-1.746977	-2.200850	3.772766	6.959739	2.195532	-4.189353	7.847368	-2.132434	-2.950189	-3.909349	3.295052	3.184591	-0.113125	7.182353	-2.634139	0.442699	-3.190524	6.463639	-0.543760	-5.435890	2.788895	-1.299247	-3.900607	4.629317	6.440485	-0.675745	-5.386726	3.045866	-1.885369	-4.538425	3.838020	7.272577	-1.133295	-3.311977	2.632917	0.870142	-5.576046	2.376758	1.809120	3.048843	-1.746462	-1.565256	0.959811	7.422296	-2.660844	7.045572	2.475588	-5.869984	5.662229	-0.670795	-2.849748	-2.500118	6.554000	-0.477161	-4.990609	1.866810	-0.220363	-3.039888	5.308966	6.451851	-0.699455	-5.279193	3.069665	-1.877186	-4.638732	3.700060	6.691776	-0.781441	-4.106103	0.506149	0.375117	-2.538908	5.123843	6.973612	2.410686	-4.541318	7.241904	-1.811196	-2.944128	-3.371207
914	21	5.406879	-0.129450	2.970162	-4.013010	2.419456	-2.357166	1.859684	6.375345	5.179632	3.578291	-3.917247	-2.111239	-3.185466	-3.778146	6.489194	-2.003708	-3.470004	-4.552591	3.922291	1.097501	1.354830	-0.209258	4.514310	4.073873	0.195732	-2.227684	2.586121	-6.934147	6.509557	-1.199341	-2.018044	-5.394101	5.900229	0.722028	0.284651	6.779933	-1.288158	-2.038680	-5.750169	6.178769	0.600921	0.498957	10.100894	6.267039	-2.428660	-3.569030	3.571392	-3.740972	-2.885036	9.240860	2.757597	0.224078	-4.606884	0.844241	-1.293019	2.911866	7.015757	-1.265281	-2.022028	-5.871343	6.314856	0.492286	0.639763	7.899094	-2.392898	-2.945942	-5.133277	5.412061	-0.193611	1.495991	7.708122	-1.153092	-2.096900	-5.808884	6.391983	0.011423	1.052039	6.481955	-0.595272	-2.128492	-4.310553	4.664480	1.065992	0.222414	6.965375	-1.275371	-2.026092	-5.853184	6.290271	0.516827	0.610984	6.400920	-0.787298	-2.791137	-4.550918	4.213298	1.239848	0.741463	7.339139	-3.030774	-3.548733	-4.666281	4.350323	0.331010	1.664580	7.257436	-1.193471	-2.008118	-5.914815	6.403830	0.359820	0.774686	6.485410	-0.622102	-2.061027	-4.287733	4.735182	1.039496	0.169623	6.551454	-1.226774	-2.028767	-5.482565	5.962633	0.701055	0.327104	7.100296	-1.243622	-2.015626	-5.894307	6.351392	0.448966	0.687261	6.429330	-0.916449	-1.874643	-4.578164	5.327626	0.864319	0.032973	6.450077	-0.575520	-2.420771	-4.434459	4.433151	1.158740	0.450043
