661	11	6.675706	1.378269	0.800507	0.803222	-0.169795	9.758298	-0.474868	-0.595094	3.967678	8.040164	2.950593	-1.867326	-3.039211	0.226248	-0.883567	5.159871	7.933115	2.871280	-2.213071	-3.755443	-0.302450	0.142142	5.703844	6.645128	-0.782112	3.635925	-2.379399	-5.226329	-0.894889	5.202428	7.951803	2.817617	-2.193350	-3.771047	-0.186245	-0.873700	5.080586	8.041902	2.595034	-2.007831	-3.656639	0.284613	-0.554455	4.105522	8.060362	2.684553	-1.696315	-2.981801	0.473406	-0.856914	5.028538	8.052281	2.566000	-1.966721	-3.612328	0.339838	-0.687492	4.165443	7.954843	3.230244	-2.113680	-3.276872	-0.455897	-0.691755	4.644868	8.078599	2.455056	-1.709748	-3.272177	0.546660	-0.553585	4.236120	8.068305	2.557896	-1.628498	-3.003058	0.546015
769	11	-8.565508	6.032122	-0.101391	-0.081816	-0.897095	3.458540	5.135040	-6.332696	5.949430	7.026988	0.391832	0.424409	2.239741	-0.043704	-5.948320	-1.897014	3.539847	5.877961	-1.526042	5.249319	1.226248	7.155111	1.895231	-0.991673	-3.421917	-1.600065	1.397145	6.774761	-1.332083	2.698994	7.369633	4.564927	-2.364292	1.315284	-2.897268	-2.221157	2.362071	7.088406	6.631789	-2.953350	-0.640509	-1.989011	-6.541052	6.831522	-0.207333	-0.608378	3.991768	3.676766	-0.117185	-3.443899	2.903674	6.716775	6.220900	-3.323300	-1.207469	-1.737000	-0.349840	1.647566	7.630354	5.339383	-0.612602	1.375048	-2.878813	-4.795075	4.457742	6.299264	4.793641	-3.075781	-0.797569	-2.042726	-0.302736	1.554332	7.657547	5.497529	-0.524430	1.294351	-2.921686
801	11	-5.111620	-0.448400	-4.579577	8.694624	4.892382	-7.976366	5.614750	-4.962108	4.463137	-4.251479	9.521658	-0.907152	-5.266805	5.532875	-1.285248	1.926492	-1.000327	8.178648	8.888260	-11.128189	2.458910	-1.418064	2.024637	-1.112698	8.204792	8.420002	-11.304874	2.514997	-1.251562	1.772933	-0.976179	8.174955	9.188615	-10.869338	2.469900	-1.254196	1.719712	-0.979524	8.175714	9.261258	-10.775716	2.479403	-1.827572	1.342781	-1.316026	8.262676	8.816158	-10.590333	2.794537	-1.825584	1.578169	-1.319988	8.286975	8.340253	-11.123026	2.816539	-1.340607	1.456375	-1.045843	8.187627	9.457445	-10.338177	2.552005	-1.514976	1.272339	-1.155870	8.208959	9.387520	-10.145878	2.645984	-1.613356	1.240695	-1.210665	8.222064	9.276734	-10.174936	2.691828
