214	7	-4.030851	3.052066	-0.315780	8.215139	-3.551175	4.400420	-1.392510	0.159133	0.068186	7.072716	1.947597	1.561276	7.499030	-6.229452	-4.152206	5.127768	4.805397	-1.210580	-2.932052	9.583725	-4.856596	-2.736553	2.811091	-0.885329	8.305677	-3.985227	-2.225400	5.758833	0.000012	0.244394	7.021931	2.295344	1.212059	7.403981	-6.017690	0.266800	0.229051	7.111410	2.257061	1.081424	7.742480	-6.071426	0.293269	0.025326	7.138959	1.853159	1.554513	7.645412	-6.307412
224	7	0.247190	-0.472569	3.664298	3.713685	4.254331	-0.623264	-3.850557	5.179425	-1.024826	3.546506	4.030222	-1.753919	0.722537	-2.355315	9.058588	0.175680	-3.798401	0.187303	0.547434	8.618337	0.403394	3.682072	-4.060510	-1.205606	4.382504	7.268576	1.773679	-4.461277	0.416916	4.821402	8.861851	1.471890	-0.856557	2.072490	-3.723865	-0.062989	-0.516841	5.326336	2.512423	5.077819	1.387303	-6.497059	7.102048	0.529903	-4.381515	7.615914	2.136649	0.886597	-3.256924
307	7	-0.059322	3.030851	-3.393361	-5.312998	6.718701	9.111746	0.834380	1.267062	-3.648742	5.649465	2.618141	-1.149814	8.730018	-2.498414	2.031063	1.858518	-2.667995	-7.754372	5.334239	8.688313	1.947288	1.449692	-0.610259	6.305198	-0.661059	1.623068	9.441868	-1.301698	5.845706	-0.715202	9.560588	-4.108158	-0.969127	0.555235	2.549140	5.449994	-2.995229	7.602402	4.099317	-2.167542	-2.549886	-0.717314	7.621564	-3.924078	0.042831	-1.318309	5.618048	-2.151574	4.074466
324	7	4.333991	5.482292	3.639852	-3.024328	-1.815557	-2.169264	-2.344581	9.960288	2.806929	0.109481	-2.173718	4.642289	-2.081731	-4.849172	6.017127	-0.680278	-0.894616	7.717346	1.569142	-0.550554	0.211652	1.413504	-2.591327	-0.905257	9.422197	0.778701	3.831772	-0.952211	5.912174	2.711757	1.640599	5.045332	-2.001509	-2.413444	-7.586778	4.104323	5.300286	3.854232	-2.775296	-1.807034	-2.132639	-2.307545	4.384917	5.566457	3.565179	-3.065077	-1.790972	-2.129110	-2.354671
505	7	-0.820985	-1.960240	3.325104	-3.907503	-5.382415	4.652084	7.115978	-4.865439	5.515426	0.239951	-5.852033	-6.261414	4.334312	3.240453	-2.259577	-2.881862	2.698682	3.953930	-3.389571	0.238665	8.217488	-0.046014	-5.247611	1.932532	4.863582	-1.227616	0.710973	7.528143	1.092772	-2.950231	2.965946	2.560673	-1.360769	0.235429	8.067082	-0.692778	-5.525489	2.043883	5.201666	-1.810432	0.609718	7.757555	0.892009	-2.819999	2.967634	2.652773	-1.604819	0.191361	8.087325
539	7	4.606310	3.508411	-2.466786	-0.939105	5.142598	0.230148	-1.748253	-1.447116	-1.712174	6.166777	-1.340669	-0.914137	3.211613	5.476699	4.483689	7.228365	-3.999078	-1.840659	0.433884	-0.390151	3.430095	3.044041	0.720822	-0.961977	-2.144502	-1.421457	4.462827	6.502973	-0.012968	4.796402	-0.889578	-0.452856	-1.453909	2.964475	4.692229	2.639365	1.879442	-1.638826	-2.208943	-1.704802	4.370098	6.395126	0.182249	5.225149	-1.414240	-0.371139	-1.629193	2.669416	4.911732
731	7	8.179487	-2.560005	-0.841558	2.931800	-1.613136	8.463821	-5.301889	3.295040	3.526565	0.350526	-3.943235	0.777195	4.681610	1.348515	6.021206	-2.069345	-3.092086	-5.788976	3.709101	4.755520	0.724108	4.262230	8.719549	5.144449	-10.054737	-0.739236	1.071711	-0.522372	-2.857332	7.313668	6.497482	-5.222211	0.508093	-4.511362	4.164162	3.756272	3.361906	0.386069	-3.020210	1.966993	3.796266	0.407367	2.310461	6.295775	0.149756	-5.829174	-0.462534	7.139126	1.011281
811	7	10.843981	-4.406228	-4.160425	1.624529	10.100609	-0.158010	-0.183185	2.431273	-6.040955	-7.531654	5.429781	7.058283	2.950629	-3.969116	2.107140	-5.962057	-8.086157	5.069606	6.660152	3.280613	-4.016394	2.419651	-6.022831	-7.418177	5.523585	7.042856	2.930607	-3.902969	2.146617	-5.827513	-6.879617	6.056643	6.700405	2.965108	-3.408905	2.278614	-5.886924	-6.850729	6.013780	6.861456	2.877247	-3.508544	2.064028	-5.908376	-7.796028	5.340661	6.607918	3.238151	-3.823504
878	7	5.386863	-2.394756	-1.270832	-1.187993	-4.977305	8.631176	2.894799	6.933983	-2.175825	4.030302	-3.529999	-7.381760	7.837711	-1.010184	6.698451	2.647721	1.948931	-0.942175	-11.225314	7.341088	-0.978223	4.393754	-1.626732	8.609186	-1.076978	3.045501	0.854167	-8.569931	6.081678	7.308580	2.777735	-1.489543	-5.294651	2.373609	-4.200937	6.091953	7.357288	2.939608	-1.850059	-5.060128	2.310050	-4.161944	6.211029	5.761091	3.841276	-2.332473	-4.279254	2.069770	-5.243482
889	7	-5.443862	0.080534	-4.220318	7.937420	6.561022	3.399337	-5.988269	-5.514016	3.854295	-0.647238	7.421456	3.410131	0.547013	-5.533058	0.273329	2.560164	1.528996	8.981683	4.566432	-2.306278	-8.303286	0.999988	1.689956	2.142691	8.910964	3.050284	-1.595197	-6.701165	-0.647190	2.743958	1.666524	8.797435	4.760720	-3.087522	-7.767261	1.614457	0.530682	2.799295	8.813204	3.577011	-1.325945	-5.844930	-0.342521	2.257021	2.054658	8.612314	3.745409	-2.239774	-6.922332
