256	23	-7.953013	2.937450	-5.824474	-2.749861	7.184645	1.575797	7.048385	-4.015971	-0.154893	-0.807893	2.057840	3.034342	7.971852	4.073065	-2.262350	-0.775456	0.627801	4.075902	1.986130	7.486060	2.776775	-5.472457	-1.524250	1.494639	3.835839	0.745792	3.036846	6.428962	-4.016252	-0.151719	-0.732700	2.110178	3.020081	8.049321	3.963116	-3.920504	-1.597733	2.510139	4.696955	-0.063814	4.573959	3.349309	-1.767719	-1.041143	1.700689	4.975610	1.157003	6.491537	2.447168	-3.505666	-1.517081	2.535425	4.795190	0.039451	4.816702	3.052802	-5.193303	-1.272831	1.312898	3.730785	1.182966	2.833886	6.749388	-4.016886	-0.151278	-0.750410	2.096887	3.023942	8.032023	3.988170	-4.019464	-1.615368	2.497906	4.672690	-0.083299	4.518469	3.428060	-3.848317	-0.283331	-0.377371	2.512410	2.861985	8.285537	3.519496	-4.779716	-0.060483	0.484702	3.228815	3.466673	2.233547	7.204143	-4.188894	-0.614167	-1.050561	2.054363	2.999141	6.851031	5.301728	-3.998777	-0.215946	-0.967523	1.982097	3.046459	7.750900	4.361610	-5.663198	-1.725551	1.776911	4.022807	0.233885	3.345906	5.799038	-2.803706	-0.644661	0.258757	3.560517	2.295882	7.852933	2.973200	-2.440765	-0.732235	0.492341	3.899038	2.095555	7.615183	2.842357	-5.260037	-1.337511	1.352611	3.752680	1.080540	2.879478	6.685539	-2.414682	-1.254500	2.325665	5.025067	0.521814	5.631583	2.520577	-4.450966	-1.684674	2.418499	4.561257	-0.144682	4.281171	3.811583	-6.008195	-0.552687	-0.297171	2.612369	3.419170	4.283425	6.771194	-2.136428	-1.177318	2.161282	5.056720	0.721137	5.917079	2.453180
687	23	5.164709	-6.574902	-2.173441	-1.807487	4.992943	6.932169	-0.390481	3.343106	-7.770832	-5.066004	8.603242	0.567439	6.741137	-0.806468	3.165672	-7.870608	-5.347818	8.710391	0.681732	6.676711	-0.768155	4.401623	-7.007626	-6.528760	5.064182	1.307436	6.132574	-0.060733	-1.058599	-7.658093	-4.672909	7.913496	2.940947	10.193743	0.264896	-1.055271	-7.634522	-4.668039	7.805179	2.967067	10.202227	0.259159	-1.058667	-7.669783	-4.676199	7.970233	2.927292	10.188270	0.268061	4.330700	-7.053125	-6.533130	5.135659	1.307034	6.126298	-0.076540	-0.247239	1.633825	-0.182079	-1.535486	-1.053854	8.235231	5.326177	-0.948789	-7.418618	-4.660658	7.013164	3.164401	10.216029	0.235725	1.564449	-6.337417	-4.939263	4.122090	4.192849	10.024623	0.118683	-1.057516	-7.680074	-4.679749	8.022149	2.914805	10.182565	0.271020	-0.963854	-7.441397	-4.660202	7.086141	3.145489	10.216973	0.236432	0.998411	-9.184425	-5.543822	8.745942	2.560466	9.431628	-1.069767	1.304736	-6.250012	-4.886731	4.247210	4.182258	10.048618	0.237339	-0.988429	-7.744912	-4.731504	8.405740	2.822126	10.113515	0.289726	-0.900997	-7.352830	-4.662632	6.811518	3.217766	10.212101	0.235261	0.729536	-8.744895	-5.436938	8.925031	2.565663	9.523415	-0.681018	-1.053005	-7.695241	-4.686452	8.102533	2.895471	10.172279	0.275641	1.936809	-10.200129	-5.858285	7.287169	2.763600	9.176586	-1.815675	5.177307	-6.426791	-6.123473	4.714723	1.203525	6.227217	0.058570	-0.979570	-7.466505	-4.659871	7.168716	3.124317	10.217676	0.237583	0.208810	-8.185854	-5.226010	9.046420	2.610220	9.693487	-0.136248
