603	19	7.124568	-3.597300	5.146021	-5.213386	1.804315	-0.828937	5.475797	2.199091	-8.041671	8.571954	-0.722391	-0.588889	3.676966	3.235641	2.062332	-7.912538	8.627321	-0.315306	-0.461389	2.889404	3.350123	1.979326	-8.030811	8.596804	-0.386682	-2.243929	3.521998	3.202887	1.994022	-8.048726	8.589193	-0.425862	-2.232627	3.633066	3.188664	2.181349	-7.899256	8.615016	-0.407712	0.339296	2.787554	3.395024	2.246725	-7.997898	8.578698	-0.697862	-0.022580	3.368582	3.293260	1.981545	-7.959873	8.621479	-0.305335	-1.567803	3.138496	3.275893	2.065546	-8.080573	8.572386	-0.572612	-1.802735	3.880512	3.171660	2.254856	-7.923644	8.597640	-0.540997	0.529012	2.897314	3.382122	2.127486	-7.900299	8.622306	-0.355947	0.043949	2.810044	3.380978	2.166403	-8.060665	8.569703	-0.707290	-0.920934	3.803899	3.209635	1.968956	-8.000663	8.608486	-0.340657	-2.092728	3.351475	3.230365	2.015840	-8.064803	8.581767	-0.475231	-2.136676	3.743512	3.177595	2.216524	-7.904450	8.608465	-0.455707	0.476286	2.803386	3.396776	2.257537	-7.981445	8.581762	-0.675201	0.146607	3.255184	3.314348	1.973813	-8.020176	8.601085	-0.368134	-2.213878	3.459957	3.212074	1.973638	-7.973248	8.617684	-0.313741	-1.780226	3.207034	3.259682	2.219430	-8.026124	8.574144	-0.720818	-0.364968	3.567929	3.256346
609	19	-1.621884	3.703614	9.494326	7.470234	-8.469094	-6.154891	-1.287908	5.700119	-1.128920	7.240109	1.943975	1.668126	-5.892491	-7.696551	4.577162	-0.278045	7.002750	2.420579	2.441362	-5.783387	-7.030875	5.260847	-0.727302	7.089811	2.132203	2.026279	-6.050732	-7.376949	3.357653	2.094373	7.412474	2.768250	0.011622	-1.716620	-6.067615	3.840024	1.773537	7.531474	2.730042	-0.482335	-1.564756	-6.963750	6.258882	-0.253186	7.836139	2.049733	0.425464	-1.989608	-8.343871	3.227510	2.161129	7.386481	2.769765	0.352218	-1.798898	-5.900887	5.720150	0.507479	7.880048	2.358883	-0.011376	-1.354456	-8.423996	6.290264	-0.537663	7.791086	1.976128	0.557284	-2.359790	-8.260182	5.937753	0.320469	7.888674	2.272294	0.102706	-1.433523	-8.442686	3.301336	0.393848	7.120774	2.951794	3.054052	-4.855388	-6.550761	2.765933	1.400571	7.363825	2.946215	2.483120	-3.167578	-6.070235	3.495369	2.005979	7.444574	2.761432	-0.236141	-1.660730	-6.307111	3.027377	0.591481	7.186748	3.059267	3.117017	-4.519242	-6.437379	5.681299	-1.109405	7.231529	1.951646	1.686116	-5.913443	-7.680598	3.025635	2.077669	7.364091	2.775434	1.096197	-2.114210	-5.829621	5.423984	-0.863204	7.134651	2.061271	1.905982	-6.051512	-7.483420	4.537941	1.305739	7.696310	2.637112	-0.400841	-1.426063	-7.901092
