50	20	-0.947575	1.290787	9.404685	7.671397	5.567728	-2.865776	4.810398	2.368280	0.053806	0.779455	9.416204	7.425835	-1.551355	2.482033	9.306907	8.040930	-1.537179	2.328195	9.337195	8.014708	-0.383235	0.964985	9.413580	7.522084	-0.913627	3.577819	8.980564	7.678642	0.223991	4.006947	8.755258	6.871546	-1.539908	2.347123	9.334046	8.018795	-1.521888	2.740068	9.236488	8.035292	0.871384	0.484954	9.409835	7.247471	-1.532811	2.300789	9.341483	8.008470	2.588751	0.050862	9.222376	6.574979	-0.433130	0.988584	9.413074	7.533683	-0.487354	1.015005	9.412474	7.546513	2.154107	0.094370	9.320851	6.847650	1.911789	0.155350	9.351994	6.949320	-0.987202	1.321492	9.403686	7.684339	-1.050692	1.374589	9.401905	7.706281	-0.889063	3.597412	8.974190	7.664582
77	20	6.503512	-4.081855	2.345454	0.935909	-5.964578	3.775769	6.669299	5.983277	-5.928618	1.843592	6.669299	3.591053	-5.919412	1.296783	6.669299	3.577935	-5.975700	2.586778	6.669299	6.330769	-5.978954	0.672706	6.669299	5.529511	-5.981404	1.251817	6.669299	5.913948	-5.980392	0.781079	6.669299	5.610715	-5.901445	0.866934	6.669299	3.766121	-5.981536	1.084266	6.669299	5.812916	-5.981259	0.921012	6.669299	5.707652	-5.929848	0.259930	6.669299	4.965420	-5.947623	4.142475	6.669299	5.076060	-5.967946	3.504369	6.669299	6.115275	-5.981313	1.303100	6.669299	5.943521	-5.945845	4.048106	6.669299	4.943452	-5.972901	2.976945	6.669299	6.278810	-5.978689	2.048485	6.669299	6.272688	-5.883316	0.602600	6.669299	4.062530	-5.943203	0.281082	6.669299	5.060588
189	20	4.247355	-4.067569	2.263242	4.170486	1.657829	-0.242349	4.852366	5.827047	1.552457	0.220913	4.860430	6.718324	1.572243	-0.647355	4.864598	6.871090	1.515765	0.111875	4.865159	7.002676	1.511696	0.049104	4.866239	7.051374	1.668889	-1.042590	4.853059	5.936142	1.669172	-0.489061	4.851815	5.747415	1.602570	-0.878861	4.861642	6.678302	1.550916	-0.475559	4.866254	6.977933	1.642631	-1.123063	4.856849	6.318380	1.584682	-0.744036	4.863462	6.798249	1.586861	0.197678	4.857313	6.456150	1.653180	-1.144311	4.855418	6.189523	1.528754	-0.276984	4.867423	7.062908	1.621310	-1.009767	4.859521	6.529173	1.664911	-1.097830	4.853702	6.012096	1.640648	-0.044678	4.853408	5.984944	1.615533	0.111341	4.855115	6.215418	1.520472	0.146127	4.864322	6.960461
192	20	8.235075	-5.948930	0.994599	2.381041	2.354441	-1.558861	7.278698	7.047060	2.369891	-1.971198	7.278497	6.870918	2.252030	0.394446	7.270507	7.549769	2.406984	-3.264515	7.276245	6.321873	2.439563	-4.050637	7.270976	5.544397	2.404557	-3.170205	7.276489	6.365486	2.448317	-3.787165	7.268683	5.232076	2.347962	-1.406351	7.278686	7.114536	2.280672	0.762143	7.266228	7.172574	2.372720	-2.054731	7.278420	6.836052	2.360655	-1.716265	7.278660	6.978891	2.366709	-1.880149	7.278566	6.909152	2.299546	-0.520380	7.277080	7.524659	2.314180	-0.753058	7.277829	7.418128	2.257510	0.560210	7.268649	7.417119	2.424951	-3.895159	7.273863	5.947429	2.255616	0.527060	7.269032	7.447944	2.253772	0.251913	7.271960	7.623216	2.413669	-3.520151	7.275483	6.194203
254	20	-5.037830	-0.775843	9.031853	6.478607	-7.195749	3.269889	9.031851	6.656149	-5.702303	0.924074	9.031853	6.859921	-6.635094	2.519831	9.031852	6.809794	-5.013702	-0.850602	9.031853	6.460808	-6.771842	2.700932	9.031852	6.776730	-4.690372	-1.909727	9.031851	6.125049	-4.963988	-1.008462	9.031853	6.422423	-5.374206	0.156079	9.031853	6.693090	-5.627960	4.693879	9.031845	5.536980	-4.871254	-1.315942	9.031852	6.342711	-4.608299	-2.001074	9.031849	5.930799	-7.303969	3.431493	9.031851	6.617591	-7.035696	3.048637	9.031851	6.705816	-4.673908	-1.951100	9.031851	6.096287	-4.585111	-1.789570	9.031848	5.765481	-4.616984	-1.178684	9.031846	5.498907	-4.810072	-1.525162	9.031852	6.281742	-5.146865	-0.452579	9.031853	6.553844	-4.917953	-1.159143	9.031852	6.384393
431	20	-0.560626	0.594623	6.028169	4.444478	-0.559986	-0.334383	6.029477	4.838686	-1.958918	-0.225537	6.030728	5.957192	-1.784180	-0.334915	6.030766	5.852508	6.313760	-0.685972	0.993456	1.132784	-0.917734	2.640181	6.027581	5.735088	-0.532514	-0.247694	6.029307	4.781845	-2.215382	-0.007797	6.030615	6.148575	-0.786730	2.232790	6.027630	5.209663	-1.643638	-0.413791	6.030780	5.770758	-2.171758	-0.054847	6.030642	6.108568	-1.172521	-0.627058	6.030679	5.470243	-1.378223	-0.546121	6.030759	5.609853	-0.634438	-0.482616	6.029802	4.955988	-1.892507	-0.268994	6.030745	5.916510	-1.426234	-0.523959	6.030768	5.640170	-0.512556	-0.154771	6.029135	4.726941	-0.857342	-0.654086	6.030350	5.208506	-2.344887	0.342591	6.030376	6.428951	-2.044801	-0.164117	6.030700	6.012979
457	20	-3.449639	1.942304	5.071896	6.835936	-3.446802	2.159939	5.071896	6.577313	-3.450766	1.316222	5.071896	6.910765	-3.447571	-0.157537	5.071896	6.658094	-3.423751	0.367613	5.071896	5.738529	-3.420735	-1.197498	5.071896	6.355201	-3.439476	-0.741586	5.071896	6.502302	-3.450289	0.558971	5.071896	6.809979	-3.449566	0.250883	5.071896	6.749737	-3.399696	-0.091417	5.071896	5.521714	-3.306867	-0.695036	5.071896	5.241649	-3.449165	0.137755	5.071896	6.725685	-3.183234	-1.115178	5.071896	5.171485	-3.450040	0.429786	5.071896	6.785680	-3.446048	2.142365	5.071896	6.514291	-3.438185	1.274340	5.071896	6.054081	-3.442983	-0.567034	5.071896	6.552207	-3.429028	0.573679	5.071896	5.820232	-3.449820	0.338659	5.071896	6.767696	-3.333259	-0.575669	5.071896	5.285993
485	20	-3.000060	3.597345	8.326045	6.150263	1.357644	1.189956	8.325875	4.476695	-1.722306	4.625079	8.326003	5.851761	1.370696	0.451570	8.325894	4.595201	-1.209588	4.882561	8.325984	5.723924	-0.987560	4.971690	8.325975	5.662655	0.735858	4.562078	8.325887	4.944728	1.068476	0.274577	8.326054	5.680169	-1.439317	4.775435	8.325993	5.783263	1.346197	-0.114896	8.325946	4.929801	1.337562	-0.168624	8.325956	4.993520	-0.835874	5.023233	8.325969	5.618209	-1.124711	4.918418	8.325981	5.700996	1.363229	0.103258	8.325918	4.755558	1.352139	-0.062164	8.325937	4.878659	1.185680	-0.024751	8.326035	5.504653	1.127383	0.128881	8.326046	5.602002	1.153878	3.202792	8.325869	4.641593	-1.327811	4.829199	8.325988	5.754930	1.128187	3.351481	8.325870	4.663096
499	20	-0.692549	1.246096	7.110510	3.795691	-0.990802	1.217488	7.110516	4.845312	-0.532980	-0.522846	7.110516	4.066907	-0.966378	0.950271	7.110519	4.940743	-0.728610	0.247095	7.110521	4.647285	-0.584482	-0.284928	7.110518	4.283406	-0.516323	-0.593287	7.110514	3.968241	-0.831158	1.405416	7.110512	4.274632	6.081502	-5.860060	1.199176	2.798437	-0.637006	-0.068407	7.110520	4.441809	-0.543670	0.419316	7.110509	3.491269	-0.687736	0.114227	7.110521	4.563831	-0.916479	1.370546	7.110513	4.563727	-0.869346	1.399932	7.110512	4.405073	-0.801883	0.464047	7.110521	4.772082	-0.492114	-0.494716	7.110511	3.669860	-0.556375	-0.413329	7.110517	4.176572	-0.774341	1.380526	7.110511	4.076278	-0.498075	-0.619415	7.110512	3.809845	-0.963964	1.305225	7.110515	4.728973
549	20	0.970846	-1.526792	6.103323	5.826604	-1.885315	2.836762	6.103324	7.253441	-0.370894	3.853746	6.103320	6.704212	-0.165325	3.982928	6.103320	6.577541	-2.982710	2.112288	6.103326	7.412519	-1.536758	3.056103	6.103323	7.169102	-2.797225	2.267435	6.103325	7.396370	-2.453433	2.492712	6.103325	7.354501	-2.593224	2.405417	6.103325	7.373255	0.715350	-1.236476	6.103327	6.576860	1.012723	-0.288602	6.103319	5.455112	-0.236016	3.940665	6.103320	6.623290	0.891952	-1.856387	6.103326	6.194791	0.490024	3.947475	6.103318	5.997300	-2.002537	2.765200	6.103324	7.277755	-1.613770	3.006627	6.103323	7.189379	-1.739082	2.927519	6.103323	7.220351	-0.798974	3.557075	6.103321	6.916244	0.710488	3.122542	6.103317	5.715541	-1.271109	3.230947	6.103323	7.091109
