1	2	50.924957	75.135824	22.899437	52.967265	0.424168	0.475085	0.256871	0.319474	2.837395	2.000000	0.015594	32.621539	6.000000	0.106096	8.837576	1.000000	0.012241	3.053379	4.000000	21.236569	20.301630	4.000000	0.186392	9.727683	2.000000	0.034142	3.310046	1.000000	3.662581
2	1	76.987262	81.976672	25.747023	60.877465	0.885377	0.113945	0.138588	0.533040	0.275135	5.000000	0.020741	34.436982	3.000000	0.046423	13.431031	4.000000	0.019274	2.041496	4.000000	7.873654	45.222830	6.000000	0.158430	13.940228	6.000000	0.011659	1.885624	2.000000	12.538419
3	2	16.065323	75.649828	74.041571	50.612412	0.250717	0.344952	0.412764	0.209668	0.206448	2.000000	0.012657	35.431464	1.000000	0.019120	11.596145	2.000000	0.047702	2.793701	5.000000	23.328999	1.956983	3.000000	0.022430	14.878330	5.000000	0.774048	4.072164	4.000000	26.046790
4	2	16.784335	64.472736	7.539976	7.730024	0.725248	0.460866	0.643631	0.329361	3.523077	6.000000	0.067408	46.630203	1.000000	0.025699	2.265377	3.000000	0.050781	1.790426	5.000000	33.138521	18.511438	6.000000	0.019737	5.366770	6.000000	0.048317	0.652940	5.000000	88.950649
5	2	43.427259	37.554772	9.455394	41.124903	0.877785	0.427198	0.380778	0.578944	4.285634	3.000000	0.047861	50.253469	1.000000	0.022690	5.973734	6.000000	0.027405	2.608986	1.000000	45.325997	36.697350	4.000000	0.012031	8.353223	5.000000	0.032686	4.696034	1.000000	46.525628
6	1	51.684850	97.745378	92.738942	44.538112	0.559846	0.769452	0.198547	0.484113	0.146571	2.000000	0.013300	33.821502	5.000000	0.042778	7.760978	6.000000	0.019145	2.821017	6.000000	51.641476	66.874397	6.000000	0.022049	5.937116	1.000000	0.011173	2.720831	5.000000	89.054820
7	1	21.615263	57.187806	22.116920	78.391333	0.601396	0.236131	0.648136	0.177135	0.199617	3.000000	0.010476	1.717596	6.000000	0.150068	13.881504	3.000000	0.012652	3.415922	1.000000	78.009294	50.900306	6.000000	0.021380	12.011469	1.000000	0.023904	4.534308	4.000000	76.845017
8	1	51.652851	55.214940	48.783028	47.702227	0.528899	0.627369	0.531024	0.986082	0.457924	4.000000	0.072390	45.745074	3.000000	0.054679	1.307711	1.000000	0.057481	3.800502	6.000000	84.962669	10.216272	6.000000	0.012421	5.217095	1.000000	0.010390	3.078946	6.000000	76.449627
9	2	51.033234	77.909565	31.918314	31.310958	0.322314	0.676080	0.358113	0.756821	2.559551	4.000000	0.022289	12.957484	6.000000	0.129171	11.630745	3.000000	0.013163	2.455147	1.000000	68.267825	24.898889	2.000000	0.022190	13.515493	1.000000	0.011484	3.395788	5.000000	63.629822
10	2	59.777922	59.657069	61.485060	25.944667	0.206783	0.469240	0.400008	0.382729	0.260878	4.000000	0.098118	22.892584	5.000000	0.012065	9.255186	3.000000	0.030413	0.249422	1.000000	65.349477	24.294726	3.000000	0.030296	11.299976	4.000000	0.010515	3.981696	4.000000	8.054104
11	3	56.365982	6.100239	97.500753	28.207634	0.485988	0.642965	0.490486	0.916300	4.188123	3.000000	0.032474	18.240504	6.000000	0.046683	10.135249	2.000000	0.010129	1.703290	4.000000	96.080931	42.492362	2.000000	0.019108	9.512268	5.000000	0.035302	4.459526	6.000000	8.002923
12	1	85.306611	2.075326	66.173366	87.507844	0.334978	0.958890	0.268081	0.670150	4.434413	4.000000	0.010926	27.934668	6.000000	0.010125	14.650965	2.000000	0.107850	0.190290	5.000000	88.657299	7.160232	6.000000	0.205669	1.350679	4.000000	0.020984	3.077542	3.000000	18.229239
13	1	14.722393	37.927010	51.638940	59.647910	0.895701	0.570091	0.285132	0.199531	1.462993	1.000000	0.010292	21.746712	2.000000	0.064326	2.887907	1.000000	0.147486	3.434084	1.000000	24.392708	24.796311	2.000000	0.010895	6.255083	5.000000	0.019609	2.192458	5.000000	56.604524
14	2	67.859110	54.137514	61.262498	21.126852	0.555093	0.886401	0.158625	0.741483	0.323252	3.000000	0.014227	52.871949	3.000000	0.214344	6.385890	5.000000	0.018148	0.163251	6.000000	75.499573	34.148155	4.000000	0.043462	6.451536	1.000000	0.079059	1.820622	2.000000	11.780342
15	1	20.380710	28.707031	71.477138	40.475407	0.644852	0.501446	0.610831	0.752522	2.953959	2.000000	0.057482	48.770687	6.000000	0.011154	6.721185	1.000000	0.024760	0.557081	2.000000	4.545226	34.160578	2.000000	0.059574	12.505075	3.000000	0.035907	1.352080	5.000000	58.002777
16	2	49.871245	41.517588	95.823376	90.434226	0.580585	0.809676	0.386960	0.371554	0.168619	2.000000	0.010723	55.863493	2.000000	0.037282	9.021855	3.000000	0.017080	2.561935	1.000000	69.055764	11.203720	3.000000	0.062281	2.854575	1.000000	0.016957	3.911614	5.000000	44.991455
17	2	10.222490	53.959560	30.973809	16.680937	0.296722	0.265847	0.492934	0.206238	1.344037	6.000000	0.013786	41.539680	4.000000	0.028618	10.934449	3.000000	0.010395	4.684920	6.000000	53.286119	26.925813	6.000000	0.082867	14.940540	5.000000	0.025414	4.396766	2.000000	22.219527
18	2	35.874175	36.113780	3.560992	45.875132	0.758641	0.143008	0.777133	0.723804	0.207509	2.000000	0.022485	16.489781	6.000000	0.024041	2.377294	4.000000	0.011915	1.323175	6.000000	44.176202	58.515784	1.000000	0.010921	6.356509	3.000000	0.050076	4.615007	6.000000	37.274931
19	1	15.974229	61.571774	94.061058	49.401370	0.946008	0.680862	0.428691	0.378911	3.879255	4.000000	0.021864	56.461844	6.000000	0.044019	2.784009	4.000000	0.010035	4.491318	1.000000	34.371597	50.758620	3.000000	0.237299	13.099847	2.000000	0.012911	2.103975	6.000000	42.415804
