499	29	-5.366493	5.479851	-2.644352	3.473196	0.508593	-1.201140	0.576882	6.905615	0.265256	-0.394003	-0.958631	6.658188	0.190801	-0.250702	-0.752645	6.606014	0.287477	-0.441970	-1.012923	6.675057	-0.117862	0.148582	-0.005915	6.438529	-0.563747	-1.328516	1.813575	6.320365	-0.677906	-1.231737	1.813608	6.242449	0.377885	-0.669124	-1.086369	6.751521	-0.842343	0.290530	1.029056	6.173510	-0.828959	-1.004300	1.755000	6.146880	-0.450447	0.353946	0.530503	6.307544	0.228623	-0.320382	-0.859544	6.631736	-0.937497	-0.698003	1.632042	6.093839	0.050723	-0.037521	-0.377019	6.522083	0.471101	-0.982628	-0.377597	6.849075	-0.062831	0.094879	-0.117642	6.464121	0.417811	-0.790593	-0.937017	6.790355	0.399462	-0.732798	-1.027971	6.772043	0.339527	-0.565729	-1.099084	6.717377	0.371410	-1.345022	1.225215	6.867699	0.012894	0.010082	-0.286008	6.501919	0.119679	-0.134532	-0.555090	6.561398	-0.517016	-1.356056	1.806709	6.352610	0.434687	-0.847110	-0.811982	6.807979	0.356337	-0.609618	-1.104904	6.731998	-0.312939	0.292492	0.332146	6.357730	0.148485	-0.179433	-0.633786	6.578925	-0.780702	-1.093790	1.783750	6.175761
887	29	0.761935	1.059117	-2.083340	4.457291	-0.584429	1.037160	-1.523617	5.172992	0.476534	0.535581	-1.449085	5.705822	1.290431	0.276402	-1.973857	5.136119	-0.351752	1.159394	-1.597338	4.883130	1.364423	0.329893	-2.185466	4.916011	1.373327	0.362538	-2.242879	4.848250	0.168442	1.208341	-1.759110	4.597390	-0.537334	1.085342	-1.545505	5.070886	-0.018376	1.207951	-1.691835	4.679800	1.250581	0.666930	-2.376829	4.542349	-0.342933	0.817999	-1.462297	5.535486	1.101297	0.310555	-1.699937	5.405489	-0.590165	0.994531	-1.507906	5.255420	1.255675	0.274876	-1.906942	5.201587	1.343102	0.299657	-2.105727	5.002672	1.360199	0.471000	-2.347041	4.696027	-0.236811	1.183877	-1.627542	4.802546	1.189544	0.284821	-1.803887	5.301954	1.312296	0.281675	-2.022634	5.087692	-0.557792	0.942333	-1.491736	5.348160	-0.482009	1.115392	-1.562685	5.000722	1.331225	0.541133	-2.375177	4.628391	-0.511279	0.904886	-1.481693	5.409597	0.939726	0.369522	-1.574670	5.540402	0.820913	0.414205	-1.518607	5.608716	1.222544	0.278334	-1.851996	5.255026	0.345019	1.190494	-1.836949	4.536297	0.703895	0.456952	-1.483167	5.656632
