72	43	-5.027055	4.880855	2.474210	1.220972	3.241766	-1.989768	5.116245	-3.149440	-4.151560	2.196446	4.440983	1.773069	-4.395157	3.402166	4.011661	1.000705	-5.179616	4.768329	2.257825	1.685071	-4.282971	2.850838	4.210500	1.378523	-4.225291	2.547671	4.311723	1.568891	-4.227383	-1.796908	4.654508	3.526617	-4.767476	4.686738	2.941240	0.443111	-3.674211	-0.053660	5.066157	2.407338	-4.096823	1.971014	4.536935	1.880957	-4.809403	4.746522	2.843046	0.567537	-4.661380	4.351028	3.379558	0.256692	-5.898214	1.048632	1.516976	5.194808	-5.273258	4.559610	2.132704	1.962387	-4.658920	-1.515006	4.416609	4.004710	-4.454373	3.642635	3.903367	0.812480	-4.732273	4.616521	3.046711	0.340331	-5.813135	-0.377696	3.440677	5.097894	-4.485377	3.755228	3.844536	0.718116	-5.852882	1.392325	1.497324	4.773464	-4.132773	-1.813708	4.706675	3.405464	-5.539647	3.410555	1.805610	2.673215	-5.309708	4.446620	2.085414	2.067246	-4.973805	-1.252999	4.235970	4.296187	-3.663495	-0.738239	4.999508	2.619918	-5.761593	2.067979	1.568710	3.646912	-5.681063	2.599401	1.650329	3.072414	-5.503139	3.603377	1.847840	2.583365	-3.756139	-1.287008	4.922815	2.840437	-4.008609	1.637015	4.691200	1.992432	-3.957626	1.440895	4.779515	2.039862	-5.362553	4.253460	2.018255	2.215359	-5.907054	0.979545	1.535724	5.262136	-5.436687	3.931735	1.926872	2.414269	-5.951634	0.055558	2.793222	5.417329	-5.589964	3.133280	1.748820	2.796718	-5.891949	1.096929	1.507909	5.144295	-3.910148	1.248189	4.860093	2.082252	-5.263873	-1.002545	4.050139	4.544073	-4.884812	4.821388	2.699706	0.791665	-5.872959	1.241307	1.495346	4.976452	-5.332018	4.369133	2.056858	2.130373
933	43	2.885395	3.270490	0.955882	-4.479081	4.989612	1.955512	0.833013	-4.807848	5.161684	1.774062	1.006773	-4.758156	4.748979	2.212399	0.562752	-4.755864	3.928855	2.970344	-0.116198	-4.033470	5.875969	-0.506088	2.596853	-4.161922	4.623358	2.345173	0.416300	-4.662717	4.875617	2.077084	0.708037	-4.804075	4.130056	2.814993	-0.050084	-4.174361	3.487804	3.221894	0.099889	-3.888229	5.302020	1.627697	1.133980	-4.685461	4.685072	2.280255	0.488191	-4.713545	5.086738	1.852746	0.933483	-4.786517	5.736046	1.152152	1.468856	-4.395057	3.340275	3.273423	0.267512	-3.909586	5.465827	1.455891	1.267723	-4.581235	1.811366	1.310040	4.322235	-6.869139	5.174192	-1.087640	3.541044	-4.303003	5.706568	1.187706	1.447091	-4.415245	4.231534	-0.811559	4.635054	-4.599032	6.093107	-0.653256	-0.309761	2.306337	2.018523	2.042494	3.000723	-6.749246	6.032974	-0.223910	2.353378	-4.140272	6.063473	-0.152343	2.297274	-4.136862	4.393913	2.577071	0.163687	-4.427314	6.145753	0.291149	1.983325	-4.140378	2.586228	3.070994	1.485476	-5.240270	6.121697	0.458389	1.876932	-4.157697	5.664532	1.237049	1.416253	-4.444258	5.403614	1.521563	1.218554	-4.622423	4.551794	2.419362	0.334096	-4.594366	3.649910	3.144797	-0.034922	-3.913236	3.688052	-0.496520	5.079995	-4.807608	3.081734	3.308010	0.635321	-4.124166	4.815450	-1.073915	3.994163	-4.401968	2.101689	0.384460	5.503121	-5.588092	5.847825	-0.547912	2.636978	-4.166277	5.614141	1.294459	1.379301	-4.479231	4.255026	2.706834	0.036528	-4.285611	2.352609	2.772077	1.950550	-5.906384	5.278911	-1.056738	3.404049	-4.277628	5.397262	-0.999568	3.247651	-4.250826	5.634598	-0.809471	2.930116	-4.202886
