91	32	1.312998	-6.810213	5.077767	1.384190	1.018031	-7.190644	2.200844	2.623237	2.267295	-7.403678	4.436358	-0.513053	2.937087	-8.273779	3.730678	0.326383	2.683793	-8.108137	4.055168	-0.155322	2.833639	-8.247979	3.880501	0.108573	0.319795	-7.163134	2.747975	2.615443	1.918719	-6.901679	4.708819	-0.096597	-0.027428	-7.142292	3.190557	2.579167	2.086871	-7.245907	1.667861	2.249401	2.394179	-7.636023	4.329520	-0.482464	2.177831	-7.248559	4.508745	-0.478020	1.696761	-7.219475	1.782017	2.479326	2.493236	-7.814800	4.241593	-0.404076	0.187007	-7.067885	4.239076	2.373442	-0.104435	-7.127992	3.456046	2.546904	0.826212	-6.953328	4.893383	1.990259	-0.030513	-7.100549	3.874018	2.473275	3.036528	-7.690058	2.568999	1.402880	3.043645	-8.212660	3.515935	0.604572	1.766093	-6.792748	4.821551	0.275628	0.699793	-6.981383	4.789210	2.087822	0.592542	-7.173972	2.513906	2.626223	1.590679	-6.752779	4.944699	0.745929	1.025731	-6.901250	5.023349	1.798188	2.626387	-7.381783	1.898964	1.845177	1.520389	-6.757394	4.989538	0.927579	3.122428	-8.002211	3.138988	0.989078	0.061249	-7.085978	4.052481	2.429824	1.992019	-6.980423	4.653415	-0.243471	2.577898	-7.956566	4.162178	-0.307242	0.489383	-7.021166	4.589334	2.221671
133	32	1.405167	-5.780931	1.681053	5.343544	0.908539	-6.251812	2.007873	5.541982	1.509950	-5.676112	1.613343	5.167373	1.429288	-5.756640	1.665307	5.306812	0.808493	-6.324342	2.072670	5.479714	2.938619	-4.411014	1.467760	2.633208	1.902361	-5.317860	1.394824	4.325116	1.362697	-5.823805	1.708934	5.402077	2.612241	-4.729305	1.290077	3.106560	2.206259	-5.072650	1.293124	3.736825	1.639933	-5.550358	1.533163	4.902177	1.704193	-5.490694	1.495888	4.760889	0.415300	-6.361307	2.328123	5.070535	2.477054	-4.849076	1.270917	3.302786	2.008530	-5.230795	1.351189	4.106040	1.067980	-6.113649	1.903687	5.584052	1.482527	-5.703334	1.630868	5.217449	-0.227897	-5.844008	3.164154	3.728007	1.616546	-5.572515	1.547165	4.952465	1.804080	-5.401576	1.442043	4.538698	2.143518	-5.122735	1.308062	3.848535	2.056321	-5.192348	1.334270	4.012128	2.275499	-5.016953	1.280666	3.618960	1.307010	-5.880020	1.745694	5.466410	1.668520	-5.523592	1.516353	4.839765	1.535662	-5.650774	1.597073	5.118222	1.958148	-5.271763	1.370886	4.208268	1.861430	-5.352295	1.413737	4.413032	1.454534	-5.731299	1.648915	5.265801	3.072199	-4.269391	1.662253	2.386807	2.798117	-4.498923	3.195569	1.406168	2.750148	-4.599903	1.336820	2.911622
