509	23	0.167247	4.465485	-2.377325	-1.646344	5.163098	-1.664083	1.420783	-9.434622	-1.738538	6.549052	-2.828155	-1.885826	0.493205	4.036331	-2.209308	-1.907033	1.393173	4.271373	-1.705901	-3.614418	0.817510	6.177102	-0.705930	-4.647076	1.056033	5.885703	-0.868956	-4.652689	-2.422293	6.741384	-0.930328	-2.603393	1.203483	5.642232	-0.999213	-4.608352	-0.912464	6.785389	-0.147474	-4.118748	-1.925695	6.617787	-2.415607	-1.982060	0.240676	6.576804	-0.443684	-4.490956	0.290895	4.283028	-2.311053	-1.722254	0.799107	3.852564	-2.065214	-2.344352	-1.600712	6.487905	-3.012495	-1.835767	-2.512906	6.758382	-0.671119	-2.802794	1.469282	4.887016	-1.389292	-4.234298	0.784281	6.210209	-0.686590	-4.641758	-0.847688	5.930234	-2.963826	-1.632856	1.119822	3.947869	-1.901469	-2.977836	-0.766811	5.841894	-2.920266	-1.614174	-0.193578	5.045646	-2.584631	-1.549597	-1.850264	6.591896	-2.603059	-1.937800
605	23	-3.420064	3.270506	0.037911	1.743288	-1.559271	3.004573	-2.908878	3.488041	-3.100025	3.512563	-2.530119	2.462589	-2.786979	3.416317	-2.755920	2.666450	-3.490402	3.641746	-1.515425	2.088803	-0.449010	1.759577	-1.637271	4.595473	-1.831323	1.967383	2.170066	1.457871	-2.582966	2.299629	1.921827	1.372335	-1.356314	2.916485	-2.897933	3.638238	-2.981250	2.533028	1.533270	1.433315	-3.363733	3.064597	0.480621	1.650433	-2.322027	3.274360	-2.881041	2.963899	-0.583384	2.406601	-2.610738	4.281989	-1.217871	1.515307	0.727432	2.728550	-0.483613	2.278727	-2.461173	4.389389	-0.822918	2.614655	-2.784894	4.063299	-3.485356	3.525262	-0.647851	1.888337	-0.608607	1.548297	-1.203530	4.491218	-1.996278	3.167707	-2.907574	3.180670	-3.297344	2.897306	0.822552	1.578561	-1.481939	1.782905	1.914962	1.726751	-0.708360	1.469873	-0.983533	4.369445	-0.671230	2.493130	-2.693924	4.197836
