628	37	2.350996	4.122240	0.003127	-7.971408	1.132633	6.012953	0.804309	-6.260866	2.362649	3.988908	0.098913	-8.003817	2.235441	4.774317	-0.152946	-8.078556	1.933041	5.408037	0.177217	-7.694067	2.376762	3.658568	0.423330	-8.249991	2.371268	3.853862	0.216954	-8.072699	0.060178	3.603146	2.453954	-7.382566	1.817040	2.986468	1.562608	-9.666020	0.112870	6.284441	1.247932	-5.632566	2.268153	4.646492	-0.163712	-8.049535	-0.460304	5.009463	2.027761	-6.531049	0.991807	6.074232	0.877594	-6.098257	2.361317	3.436703	0.707169	-8.579633	1.890215	5.462254	0.224101	-7.597772	-0.437066	4.934330	2.056298	-6.563699	0.377623	6.259455	1.143876	-5.656751	0.198379	3.341418	2.493441	-7.741496	2.178581	4.950405	-0.105818	-8.086215	1.252341	2.863403	2.005252	-9.933321	-0.267092	4.428284	2.232568	-6.792998	2.310794	4.430228	-0.136017	-7.993463	0.816516	6.140737	0.960655	-5.926052	-0.110314	4.004146	2.358812	-7.036475	2.325184	4.336913	-0.106161	-7.976013	2.071973	5.189911	0.015370	-7.973528	-0.334852	4.623540	2.167756	-6.700633	1.834254	5.526484	0.282670	-7.471538	2.081284	3.086034	1.311286	-9.385670	2.295944	4.514001	-0.153626	-8.013890	-0.336312	6.163884	1.449587	-5.826604	1.617112	5.725185	0.481670	-7.015038	-0.565872	5.422762	1.858117	-6.341716	0.639182	6.197546	1.037863	-5.786952	-0.479695	5.074332	2.002593	-6.502681	2.126744	5.077906	-0.049171	-8.048730	-0.537809	5.932177	1.606319	-6.036618
802	37	-1.044305	2.206735	4.623772	-0.224009	-1.128293	2.179691	3.023028	0.850547	-4.130782	0.466307	6.230309	1.449064	-0.958571	2.219294	4.429103	-0.160262	-2.532066	1.763964	6.107157	0.344461	-3.238292	4.174354	1.791278	-0.331290	-1.756954	1.902421	2.701783	1.527206	-1.341193	2.149185	5.123849	-0.267611	-2.742490	0.809648	3.950260	2.300942	-3.265801	1.381001	6.381716	0.790928	-3.577123	1.143313	6.416988	0.999894	-4.376991	-0.487072	5.595317	2.026275	-3.767978	0.957678	6.395021	1.140281	-0.824657	2.234615	3.932134	0.088323	-2.980889	0.578916	4.271391	2.327151	-1.460222	2.120615	5.278794	-0.237855	-2.883897	0.671276	4.149435	2.320159	-2.290220	1.859763	5.976034	0.200690	-4.243738	0.250400	6.134992	1.566730	-4.389679	-0.151670	5.923301	1.778828	-2.231597	1.881464	5.940873	0.165902	-2.444346	1.124356	3.442997	2.204270	-1.912662	1.990581	5.720293	-0.020412	-1.390968	2.104525	2.825262	1.136796	-1.604860	2.082426	5.442013	-0.180988	-1.200066	2.179164	4.910311	-0.272997	-1.805356	2.024111	5.632175	-0.080100	-4.320593	-0.501408	5.499446	2.083483	-0.895418	2.222127	3.359737	0.507640	-0.817177	2.234181	3.693325	0.245143	-1.424269	2.129536	5.234135	-0.248789	-3.388241	0.204922	4.688018	2.320592	-2.210878	1.402697	3.026092	2.039720	-3.172013	0.401189	4.483009	2.330177	-4.137497	-0.419419	5.299246	2.181176	-2.027742	1.629712	2.797652	1.846246	-4.177298	0.382881	6.194661	1.495378
