223	41	-1.834186	2.557338	4.078288	-5.083433	-0.795899	1.194080	2.940505	-3.676650	-0.959551	0.975756	4.162698	-3.955113	-0.820047	1.508548	2.756875	-3.572181	-1.898959	2.150267	4.628293	-5.352735	-1.041914	1.008428	4.529469	-4.026866	-1.576702	3.168344	3.107716	-4.554255	-1.860231	2.458265	4.215131	-5.163428	-0.839462	0.964849	3.455180	-3.835821	-1.725027	2.860915	3.624935	-4.825699	-1.042403	2.641652	2.396766	-3.724235	-1.855151	1.851981	5.052641	-5.309977	-1.626560	3.074661	3.272246	-4.639896	-1.426069	3.363584	2.687041	-4.314658	-1.879602	2.363271	4.343044	-5.234675	-1.168280	3.092874	2.355452	-3.925401	-0.976891	0.981935	4.246421	-3.970021	-1.844095	1.818372	5.101469	-5.284154	-1.163225	1.069236	4.946684	-4.141951	-1.698005	1.540185	5.448914	-4.935012	-0.806378	1.025963	3.172903	-3.767484	-1.295539	1.151522	5.265555	-4.286658	-1.024429	1.000845	4.457875	-4.011345	-1.241979	3.267211	2.392971	-4.037966	-1.179646	1.078535	4.993481	-4.158707	-1.060183	1.016682	4.600964	-4.043327	-0.920883	0.963910	3.961825	-3.921519	-1.106145	1.038883	4.766744	-4.086016	-1.649786	1.476506	5.496850	-4.833528	-1.804485	2.651937	3.942973	-5.004206	-1.201684	1.091415	5.052958	-4.181695	-1.897782	2.199524	4.561634	-5.332871	-0.894400	1.964469	2.591792	-3.533229	-1.890103	2.291613	4.438533	-5.282584	-1.273187	1.136418	5.220732	-4.260552	-0.860983	0.957148	3.603830	-3.863105	-1.760845	1.637826	5.345784	-5.079547	-1.781848	2.716450	3.847675	-4.949389	-1.328222	1.174529	5.324734	-4.326194	-1.890955	2.018073	4.812105	-5.372838	-1.866481	1.891578	4.994853	-5.334760
676	41	4.243580	1.332094	-5.119499	2.670442	4.451724	2.487100	-4.617074	-0.272533	1.864998	1.636181	-6.933269	4.500971	4.373479	2.711040	-4.694260	-0.419003	1.243114	3.386101	-7.086925	2.903738	2.556771	0.757598	-6.799937	3.867543	3.127842	0.589704	-6.709300	3.494007	4.559092	2.069200	-4.395236	0.640302	4.436853	1.518556	-4.752645	2.295266	1.514803	2.370313	-7.118425	4.002979	3.394012	0.686473	-6.492084	3.369209	4.153740	3.167259	-4.764120	-0.287637	2.801932	4.192324	-5.021999	1.290053	1.798426	4.354765	-5.429011	1.927587	3.835542	3.585810	-4.787209	0.153887	4.247467	2.996351	-4.748570	-0.385685	1.199785	3.829515	-6.658738	2.533909	4.311924	2.859860	-4.727904	-0.425116	2.149587	1.211053	-6.838529	4.280694	3.153306	4.058444	-4.922455	0.985720	4.545123	1.657475	-4.522896	1.939439	2.321185	0.993254	-6.809414	4.096627	1.701223	1.930706	-7.010989	4.429463	3.636942	3.765857	-4.812394	0.429685	3.691319	0.873859	-6.093966	3.214315	2.023637	1.389537	-6.873701	4.405335	4.093806	1.199002	-5.397946	2.873635	3.524071	0.760512	-6.335409	3.306312	4.586607	1.778645	-4.388284	1.579957	1.567729	2.229240	-7.086388	4.163676	1.405732	2.712816	-7.177897	3.598416	2.553037	4.261862	-5.097481	1.470071	1.465271	2.516773	-7.147792	3.829179	2.423116	0.880982	-6.801848	3.992299	2.821237	0.606581	-6.796733	3.666101	1.219824	3.971358	-6.431571	2.423178	1.372291	2.832894	-7.188749	3.462009	3.750890	3.668321	-4.796225	0.273937	2.995707	4.124509	-4.966184	1.130903	1.409260	4.246454	-5.846935	2.176228	4.030079	3.354518	-4.773672	-0.124776
