429	27	-0.536111	-0.896582	-1.642842	5.837293	4.454401	1.731216	-0.446324	-1.636230	0.061210	2.172384	2.237663	-2.741564	2.588306	2.469842	-0.216337	-3.173510	0.276706	2.408131	1.901221	-3.483682	4.088297	1.922334	-0.430646	-1.981191	3.702564	2.083017	-0.399225	-2.301956	2.841489	2.387494	-0.279688	-2.975419	4.638444	1.590386	-0.424102	-1.415437	4.250508	1.844942	-0.440839	-1.836131	3.920035	1.995524	-0.417913	-2.124209	1.089417	2.860240	0.855822	-4.309992	1.463610	0.911080	1.918316	-0.565082	0.699895	2.749162	1.333536	-4.239593	1.833362	2.704422	0.139942	-3.786938	3.353192	2.212612	-0.362451	-2.578051	4.361850	1.785929	-0.445483	-1.730270	4.741697	1.365103	-0.268858	-1.141096	2.247781	2.577649	-0.093479	-3.445348	3.561826	2.136557	-0.385627	-2.414186	0.765404	1.108598	2.288647	-0.462292	3.304455	0.669955	1.021261	-0.814687	2.302296	0.733950	1.517046	-0.705990	0.163792	1.375559	2.667881	-0.647493	4.171083	1.883867	-0.436197	-1.908254	4.566286	1.653470	-0.439353	-1.510246	3.687900	0.732727	0.802822	-0.843082
513	27	0.202467	1.218227	-3.751565	3.849255	0.274627	3.646084	-2.754348	2.080464	0.234769	3.439566	-2.798313	2.221524	0.644158	0.640559	-4.265584	4.059353	1.136829	4.411998	-3.285301	0.309760	3.492306	4.044525	-6.437777	-3.494549	0.358199	4.049739	-2.690119	1.802093	0.924593	0.385909	-4.541986	3.754489	0.662482	4.991228	-2.714165	0.911803	0.615673	4.914695	-2.689299	1.040609	1.137506	0.230678	-4.662430	3.200374	1.060851	4.684541	-3.156313	0.234561	1.161383	4.300549	-3.329707	0.352920	0.937052	4.953874	-2.976227	0.297059	1.242882	3.826112	-3.485141	0.554325	0.702717	5.035802	-2.740494	0.803595	0.492857	4.588232	-2.657341	1.390684	1.225992	3.939107	-3.452032	0.505909	0.511916	4.650292	-2.658826	1.335126	1.349222	2.903073	-3.701763	0.927063	0.039529	1.815411	-3.387299	3.399384	1.055310	0.283994	-4.636602	3.451203	1.099162	4.559604	-3.219701	0.261214	1.228070	0.198365	-4.625026	2.865689	0.037493	2.095057	-3.252505	3.186010	0.566395	4.805101	-2.670336	1.178941	0.068593	2.438115	-3.108606	2.929744
918	27	0.399297	4.289351	-1.765387	-0.350386	-0.207169	4.507944	-2.391452	0.446256	-2.471347	2.977464	-2.463149	1.792334	0.376239	4.439790	-2.257607	-0.189652	-0.087228	3.597076	0.193621	0.120125	-0.576748	4.390627	-2.334503	0.653468	-3.595195	0.120879	2.859739	1.871309	-0.299803	3.465690	0.487691	0.193804	-2.865300	0.432414	2.390362	2.051977	-3.145414	2.206709	-2.059780	2.492673	-2.201010	2.960031	1.499571	0.429142	-4.039767	-0.026738	3.154002	1.720258	0.377788	4.204535	-1.482734	-0.326165	0.401810	4.369923	-2.035814	-0.302637	0.103597	3.762838	-0.205554	0.015650	-1.794621	3.596451	-2.395407	1.306120	-1.364232	3.938681	-2.347842	1.058132	-4.204193	2.246235	2.728017	0.697725	0.193724	3.867764	-0.478171	-0.058886	-1.979905	3.434404	-2.419456	1.425452	-1.198907	4.054030	-2.335144	0.970639	0.301226	4.032174	-0.942623	-0.190549	-2.776437	2.672418	-2.419276	2.068466	-1.232004	3.148032	1.140680	0.348538	-3.233388	1.819419	-1.312426	2.637953	-2.340529	0.904592	1.502016	2.273292	-4.194303	-0.025019	3.361063	1.588633
