1	4	44.749201	186.526102	65.887514	55.597510	8.651855	0.942412	0.297754	0.363618	0.741973	0.956420	3.018676	2.000000	0.202939	11.716706	6.000000	34.746946	5.528181	3.000000	0.026111	4.125881	6.000000	0.045121	18.137731	6.000000	0.012725	1.941030	5.000000	0.024370	2.905571	1.000000	74.336580	0.465037	2.000000	0.027481	4.270238	6.000000	47.835601	3.231438	6.000000	0.012392	14.365394	6.000000	67.334050	2.010323	4.000000	0.057928	11.166447	6.000000	53.450423
2	3	61.834833	325.870271	76.212496	62.727636	91.318044	0.309277	0.982044	0.304269	0.538982	0.340965	1.651300	4.000000	0.029206	16.455545	1.000000	82.418537	16.999744	1.000000	0.010013	7.980051	1.000000	0.010338	7.044624	5.000000	0.019592	18.427468	3.000000	0.062756	1.423758	6.000000	34.242633	2.654737	3.000000	0.012901	0.858953	4.000000	87.310495	2.296274	3.000000	0.011644	4.015033	1.000000	5.495461	0.387338	3.000000	0.028021	12.591571	6.000000	38.815514
3	3	75.741420	750.838461	66.086556	2.103761	83.818920	0.765538	0.356394	0.984718	0.317166	0.358918	1.495582	2.000000	0.015569	5.801708	3.000000	43.073122	3.481753	5.000000	0.013248	7.262404	4.000000	0.019968	9.423802	2.000000	0.011318	10.927724	5.000000	0.030923	2.919943	4.000000	57.467924	2.420348	3.000000	0.010162	18.322739	3.000000	22.883771	0.038760	4.000000	0.023559	0.991956	3.000000	37.100922	2.146375	1.000000	0.032119	16.281854	4.000000	40.699462
4	5	73.891925	576.215194	97.004261	46.904340	55.216415	0.233224	0.703846	0.912002	0.585007	0.441524	3.156579	2.000000	0.011884	17.958192	5.000000	7.104048	13.216021	5.000000	0.026133	8.781819	3.000000	0.015109	3.675656	4.000000	0.035873	17.378287	1.000000	0.015386	1.741920	5.000000	93.105279	3.019951	3.000000	0.320095	11.483308	5.000000	32.615319	2.643961	5.000000	0.246135	2.433071	6.000000	70.988295	1.431711	2.000000	0.033219	15.729467	2.000000	61.128630
5	3	19.037969	608.852351	44.230376	41.823138	85.850568	0.641440	0.237514	0.496980	0.125395	0.430411	0.214225	1.000000	0.010007	8.207847	5.000000	22.402068	10.755210	4.000000	0.025827	12.890898	2.000000	0.035044	2.003391	6.000000	0.010440	12.493211	1.000000	0.011874	1.742206	5.000000	57.586377	0.671601	5.000000	0.012693	12.230485	2.000000	1.425535	3.063794	3.000000	0.015401	1.382434	3.000000	11.336865	2.948390	5.000000	0.019572	16.626087	1.000000	64.047333
6	4	88.784683	931.226354	94.184071	19.179924	92.585917	0.477359	0.537909	0.878968	0.940223	0.114968	1.094238	4.000000	0.024120	3.065323	5.000000	73.009380	3.963179	5.000000	0.097559	16.362732	1.000000	0.016318	14.686278	4.000000	0.010474	3.215332	2.000000	0.019078	1.871556	5.000000	75.711637	1.907415	6.000000	0.013454	9.341096	6.000000	85.316381	1.970886	1.000000	0.070213	3.218164	2.000000	1.840170	2.873023	2.000000	0.033096	7.228580	6.000000	75.237997
7	2	55.914392	466.066437	85.856302	8.610149	94.156861	0.105684	0.592755	0.270608	0.594744	0.859284	2.962039	5.000000	0.043331	8.486003	5.000000	5.626945	17.572808	2.000000	0.011145	18.899811	6.000000	0.037406	17.283752	1.000000	0.014683	10.727028	4.000000	0.025722	0.254861	4.000000	4.850901	0.542281	6.000000	0.011933	3.440411	4.000000	59.749432	0.379853	2.000000	0.091914	10.704146	2.000000	99.394277	3.440396	4.000000	0.016587	6.496104	1.000000	6.305411
8	2	63.592499	152.778354	6.790325	58.596382	16.187953	0.962052	0.954227	0.856731	0.594582	0.952275	0.587956	1.000000	0.015518	10.041610	2.000000	36.062900	12.652427	4.000000	0.176902	1.871984	5.000000	0.040943	16.985813	4.000000	0.013372	4.801950	5.000000	0.012053	2.531500	1.000000	35.615615	0.302236	4.000000	0.011305	12.380740	1.000000	93.514278	1.273112	1.000000	0.019882	9.218171	5.000000	46.072872	0.052052	5.000000	0.018689	12.403767	1.000000	53.243458
9	2	77.587983	463.725395	94.720998	78.842082	7.987085	0.562642	0.885081	0.591706	0.644576	0.892758	2.533921	6.000000	0.020146	17.403824	3.000000	19.134634	5.571453	5.000000	0.019037	9.629991	4.000000	0.020232	12.043517	6.000000	0.011013	16.414272	3.000000	0.021658	2.563002	6.000000	3.847313	1.923845	6.000000	0.023105	9.695681	2.000000	23.991943	2.037503	4.000000	0.017001	7.270748	1.000000	28.836930	1.851196	3.000000	0.194860	6.919651	4.000000	55.310989
10	3	66.785125	859.856838	1.362402	80.735621	71.404639	0.769652	0.808852	0.559379	0.368527	0.414618	0.563477	6.000000	0.010773	11.476738	1.000000	77.177767	7.602752	5.000000	0.015235	17.822746	1.000000	0.058840	7.350616	2.000000	0.027422	9.392437	2.000000	0.016326	1.707237	4.000000	63.525066	2.014230	5.000000	0.011301	12.249544	3.000000	32.850107	0.825217	5.000000	0.031002	2.804140	6.000000	36.728602	1.805093	5.000000	0.056969	13.214337	3.000000	29.514109
11	1	73.832292	701.759141	7.309424	20.842551	39.661288	0.400971	0.246476	0.580998	0.438738	0.163048	2.790450	6.000000	0.018324	10.300015	5.000000	14.123809	12.707694	2.000000	0.261036	11.155714	1.000000	0.016955	13.358757	4.000000	0.030266	5.995121	3.000000	0.016504	0.171154	1.000000	35.599959	2.423314	2.000000	0.047986	11.533520	6.000000	92.549916	0.048719	3.000000	0.078353	8.343101	3.000000	39.068924	3.021246	4.000000	0.021084	5.328325	2.000000	50.334737
12	2	41.721948	642.594794	38.167578	32.876654	92.807291	0.477503	0.646047	0.729171	0.487288	0.243722	2.308770	1.000000	0.012331	7.434873	4.000000	20.762217	7.011845	1.000000	0.019426	18.743660	3.000000	0.017993	0.423896	4.000000	0.016671	4.954577	6.000000	0.035215	2.676550	6.000000	82.715340	3.410011	4.000000	0.028114	1.596887	2.000000	5.816482	0.720096	3.000000	0.011773	2.073607	1.000000	10.236267	1.520933	1.000000	0.012952	17.051371	4.000000	96.839727
13	6	85.522402	493.146850	34.734161	79.290836	26.390471	0.481423	0.162316	0.558876	0.792325	0.542662	3.184768	3.000000	0.020874	3.626838	4.000000	6.485448	5.746664	6.000000	0.013697	7.719990	3.000000	0.026693	17.284174	3.000000	0.012577	3.491769	4.000000	0.031936	0.891856	3.000000	11.872949	3.249830	6.000000	0.019656	6.700824	2.000000	66.859266	3.177365	1.000000	0.494381	13.831679	4.000000	62.975846	2.894614	2.000000	0.022880	15.237828	6.000000	49.356567
14	4	41.795221	197.103389	29.781499	44.253843	6.179110	0.504304	0.518133	0.281894	0.920031	0.477379	0.478008	5.000000	0.022948	4.289040	6.000000	65.968163	4.772183	3.000000	0.011064	9.837224	1.000000	0.049350	4.418001	6.000000	0.350295	2.309640	3.000000	0.012768	3.167824	4.000000	71.631006	2.505615	6.000000	0.016368	2.256989	1.000000	6.173354	0.584759	1.000000	0.012069	16.306874	5.000000	56.487239	2.387444	1.000000	0.010548	15.340622	2.000000	22.501616
15	5	52.879742	172.645994	72.211706	55.699622	69.147495	0.677867	0.592112	0.718520	0.923738	0.451878	2.817332	2.000000	0.135481	12.661353	3.000000	50.798268	2.570887	6.000000	0.021460	11.062045	5.000000	0.011893	8.236465	6.000000	0.045995	9.197347	2.000000	0.096116	2.154640	4.000000	58.808270	1.789728	5.000000	0.018036	1.379328	4.000000	65.317781	3.151562	2.000000	0.017770	1.355656	1.000000	87.209546	1.967952	6.000000	0.043296	12.414377	6.000000	86.869092
16	4	33.955034	26.768846	85.820780	62.970213	95.442220	0.742986	0.487839	0.596233	0.403213	0.881111	2.863874	2.000000	0.063183	17.603413	4.000000	25.217430	9.395043	4.000000	0.090905	0.251009	4.000000	0.011075	8.465070	4.000000	0.010120	13.512739	4.000000	0.024175	3.048950	2.000000	16.568170	2.959145	4.000000	0.017121	0.866602	3.000000	82.207820	0.736390	1.000000	0.011976	5.504889	3.000000	91.620643	0.742171	6.000000	0.014738	0.754322	5.000000	29.315995
17	3	54.403027	772.786324	29.748650	65.651541	80.135066	0.250496	0.178909	0.889291	0.861176	0.266391	2.763269	6.000000	0.114443	4.976861	2.000000	35.282322	10.127105	1.000000	0.016917	2.747422	5.000000	0.034464	2.460584	3.000000	0.442776	3.600521	5.000000	0.013342	0.709038	3.000000	24.238337	0.645183	4.000000	0.014206	9.925699	4.000000	26.589265	2.158205	4.000000	0.018044	2.089328	6.000000	56.652507	0.221679	2.000000	0.020272	4.872172	3.000000	22.076268
18	4	2.614336	257.698029	10.546588	76.484056	48.947868	0.992834	0.155900	0.138639	0.887944	0.282222	1.118139	2.000000	0.016896	13.237195	2.000000	68.345671	14.131988	6.000000	0.012102	15.921204	2.000000	0.031893	6.055332	4.000000	0.045070	1.156851	4.000000	0.014427	2.835135	3.000000	51.233136	3.370768	6.000000	0.011453	12.887637	6.000000	69.681161	2.312882	6.000000	0.014402	11.634285	5.000000	98.691884	2.157329	5.000000	0.010887	3.052288	1.000000	54.229196
19	3	29.569483	49.590823	30.895441	36.500316	49.823398	0.813721	0.710675	0.745505	0.183806	0.436526	2.882457	4.000000	0.024138	13.167497	3.000000	45.619453	8.902772	6.000000	0.017615	1.940020	5.000000	0.020119	10.247005	6.000000	0.029030	5.590739	5.000000	0.013003	2.776416	4.000000	28.755494	0.331252	5.000000	0.010029	3.381919	4.000000	25.182643	1.311468	4.000000	0.033097	11.887347	2.000000	96.172465	1.613693	6.000000	0.011376	13.263149	4.000000	29.046768
20	2	71.155880	49.170788	43.208707	63.653397	21.580977	0.442273	0.671542	0.435724	0.134872	0.375934	0.300016	4.000000	0.020718	6.212702	2.000000	58.467773	8.656748	4.000000	0.279952	6.222946	3.000000	0.020632	4.647487	2.000000	0.104631	9.563693	1.000000	0.010959	0.830796	4.000000	42.794156	1.670895	1.000000	0.016210	9.630471	1.000000	32.119409	2.866619	3.000000	0.014845	2.429702	1.000000	76.414775	0.253423	4.000000	0.011401	3.449217	2.000000	75.780669
21	3	31.611233	426.967668	81.435646	67.866726	25.764445	0.969982	0.739084	0.488895	0.416331	0.969096	1.791386	1.000000	0.010435	9.596856	2.000000	8.546875	14.917503	4.000000	0.010741	13.643471	5.000000	0.079681	2.578143	5.000000	0.010198	9.311492	3.000000	0.012938	0.380243	1.000000	5.844822	2.416755	4.000000	0.102256	1.455879	3.000000	15.884586	2.552895	2.000000	0.013319	6.288411	1.000000	84.438949	0.812232	2.000000	0.244158	2.109923	4.000000	13.965384
22	3	98.292907	658.056545	98.784996	34.556936	26.351864	0.219487	0.161284	0.808956	0.893997	0.461079	2.199091	3.000000	0.030659	7.810358	1.000000	76.877214	14.146505	6.000000	0.195884	5.095536	4.000000	0.014819	10.759392	1.000000	0.074606	2.820932	2.000000	0.018461	3.303798	3.000000	48.215981	3.130321	3.000000	0.023015	6.719542	6.000000	25.037332	1.874023	5.000000	0.039009	0.422675	4.000000	99.660434	2.518000	3.000000	0.183602	0.974080	2.000000	15.587424
23	2	12.744580	768.468823	49.152403	2.682173	61.294296	0.598477	0.520289	0.332657	0.436181	0.274779	1.363138	2.000000	0.043768	15.931387	6.000000	58.160097	5.606382	6.000000	0.014747	3.165329	4.000000	0.052572	8.641682	3.000000	0.014238	16.874748	4.000000	0.010105	1.018652	6.000000	53.981679	1.983108	2.000000	0.059644	16.528780	3.000000	35.531689	1.183347	2.000000	0.036816	9.476386	4.000000	92.189976	2.734423	4.000000	0.043074	11.556316	4.000000	27.825353
24	3	83.912662	699.624456	95.208797	65.222122	51.052023	0.233808	0.988447	0.371218	0.847718	0.847178	2.528660	1.000000	0.394172	5.384122	4.000000	4.281454	3.052027	6.000000	0.013284	7.400510	1.000000	0.040636	3.175001	4.000000	0.019400	15.444539	5.000000	0.045725	3.439631	5.000000	41.212382	2.872527	6.000000	0.022268	10.138374	6.000000	39.199492	1.415962	1.000000	0.015299	12.557871	5.000000	11.423166	2.354396	2.000000	0.031768	9.678089	4.000000	55.068870
25	4	83.537212	483.033735	66.815904	29.242732	23.198649	0.327094	0.148218	0.564893	0.346099	0.241142	1.628782	3.000000	0.640994	13.814298	5.000000	57.444024	9.201929	6.000000	0.014691	9.330972	3.000000	0.010174	7.674070	4.000000	0.013116	6.667784	4.000000	0.019131	2.128546	5.000000	4.481756	3.180833	5.000000	0.017612	15.877485	1.000000	79.377396	2.769211	3.000000	0.019706	18.073525	5.000000	27.112533	1.650846	4.000000	0.020678	7.338935	5.000000	37.211820
26	3	44.733033	727.464421	30.724332	56.755147	52.678644	0.618033	0.549597	0.275178	0.325323	0.655836	2.658283	6.000000	0.013786	3.729712	4.000000	97.533584	18.374749	5.000000	0.042682	14.049443	4.000000	0.011849	7.610137	6.000000	0.110751	14.226675	1.000000	0.018476	2.726357	4.000000	68.254099	2.242148	2.000000	0.012899	16.397413	6.000000	86.736773	3.437917	6.000000	0.021243	8.144981	3.000000	50.283517	2.456799	5.000000	0.024237	9.430782	3.000000	30.625595
