4	4	-0.443662	5.286830	7.350434	6.633820	1.083003	-0.443662	1.310837	7.350434	6.633820	7.029229	5.425125	3.889253	7.350434	6.633820	1.083003	5.425125	-0.086740	7.350434	6.633820	7.029229
5	4	8.182908	1.404454	3.452859	6.724878	1.708425	8.182908	-3.759131	9.122784	6.724878	1.708425	8.182908	-9.590330	9.122784	6.724878	8.050279	8.182908	-4.426745	3.452859	6.724878	8.050279
6	4	1.740675	5.192932	5.475815	6.551295	5.356202	1.740675	8.671112	5.475815	6.551295	1.561543	7.816740	-0.583184	5.475815	6.551295	5.356202	7.816740	2.894996	5.475815	6.551295	1.561543
8	4	-2.044025	7.473357	-0.572241	6.249648	6.936760	-2.044025	10.584163	-0.572241	6.249648	1.345765	-2.044025	10.465103	5.495637	6.249648	1.345765	-2.044025	7.354296	5.495637	6.249648	6.936760
9	4	6.883650	6.317177	0.873947	7.187666	-2.964006	0.604953	7.618451	7.129496	7.187666	-2.964006	6.883650	3.798195	7.129496	7.187666	-2.964006	0.604953	10.137433	0.873947	7.187666	-2.964006
13	4	6.400708	4.832795	6.897319	7.400019	1.837151	6.400708	6.073651	1.055200	7.400019	1.837151	6.400708	1.419085	6.897319	7.400019	7.605354	6.400708	2.659941	1.055200	7.400019	7.605354
14	4	0.718900	7.260840	6.000479	7.356774	2.446557	0.718900	1.562223	6.000479	7.356774	6.238634	6.682529	3.978665	6.000479	7.356774	2.446557	6.682529	-1.719953	6.000479	7.356774	6.238634
15	4	6.301352	0.001786	-1.494855	7.751184	7.982138	0.283219	1.138426	-1.494855	7.751184	7.982138	6.301352	6.179975	-1.494855	7.751184	2.533996	0.283219	7.316616	-1.494855	7.751184	2.533996
21	4	8.967520	0.274083	0.377544	6.544371	6.753212	8.967520	-2.662303	6.394185	6.544371	6.753212	8.967520	2.344731	0.377544	6.544371	1.312018	8.967520	-0.591655	6.394185	6.544371	1.312018
24	4	7.177017	-5.159370	6.039750	4.362169	7.748147	2.619813	3.668562	1.891012	4.362169	7.748147	7.177017	-0.113630	1.891012	4.362169	7.748147	2.619813	-1.377178	6.039750	4.362169	7.748147
27	4	5.768816	-1.455525	-0.015011	8.143111	1.592678	5.768816	-4.158272	-0.015011	8.143111	6.442910	5.768816	-9.220467	5.912357	8.143111	6.442910	5.768816	-6.517720	5.912357	8.143111	1.592678
32	4	2.191531	0.813225	8.041013	5.964621	6.084160	6.887642	-2.511201	8.041013	5.964621	2.114536	6.887642	-3.484939	8.041013	5.964621	6.084160	2.191531	1.786963	8.041013	5.964621	2.114536
34	4	8.002761	0.665639	8.295954	6.239157	0.297346	8.002761	-1.134457	8.295954	6.239157	6.141465	2.728654	4.421371	8.295954	6.239157	0.297346	2.728654	2.621275	8.295954	6.239157	6.141465
35	4	1.648612	8.875117	1.284974	6.657094	1.401155	7.210132	4.633829	1.284974	6.657094	1.401155	1.648612	4.676748	1.284974	6.657094	6.695019	7.210132	0.435460	1.284974	6.657094	6.695019
40	4	6.406758	3.688296	7.644587	6.575482	2.666258	0.275967	9.892163	1.482484	6.575482	2.666258	0.275967	5.613865	7.644587	6.575482	2.666258	6.406758	7.966594	1.482484	6.575482	2.666258
41	4	6.754103	1.590601	6.580201	6.084280	1.223882	1.945386	5.778922	6.580201	6.084280	1.223882	6.754103	1.253027	6.580201	6.084280	5.467835	1.945386	5.441348	6.580201	6.084280	5.467835
42	4	7.746428	-7.927577	-1.257461	7.235394	6.545966	7.746428	-2.760379	-1.257461	7.235394	0.559818	1.408117	-1.552320	-1.257461	7.235394	6.545966	1.408117	3.614879	-1.257461	7.235394	0.559818
43	4	1.301876	7.842156	-2.046495	6.168623	3.022046	1.301876	2.117050	-2.046495	6.168623	8.121070	1.301876	2.090898	3.711033	6.168623	8.121070	1.301876	7.816005	3.711033	6.168623	3.022046
47	4	5.640762	0.508942	7.273121	6.788535	6.974953	0.264951	6.567942	7.273121	6.788535	0.978446	5.640762	6.553804	7.273121	6.788535	0.978446	0.264951	0.523080	7.273121	6.788535	6.974953
49	4	1.541320	8.158928	-0.534024	7.520395	6.237036	7.283564	3.703233	-0.534024	7.520395	0.019683	1.541320	10.098575	-0.534024	7.520395	0.019683	7.283564	1.763586	-0.534024	7.520395	6.237036
50	4	6.369009	-1.185966	-3.959195	4.832468	2.167107	2.054053	1.884235	-3.959195	4.832468	2.167107	6.369009	-6.882677	-3.959195	4.832468	7.326672	2.054053	-3.812476	-3.959195	4.832468	7.326672
53	4	8.802198	0.985006	0.920307	7.350077	0.940677	8.802198	-6.061406	7.448926	7.350077	6.395055	8.802198	-4.981679	7.448926	7.350077	0.940677	8.802198	-0.094721	0.920307	7.350077	6.395055
55	4	5.557553	-0.861085	8.626078	6.270112	1.076559	1.568712	-0.408595	8.626078	6.270112	1.076559	5.557553	-3.464126	8.626078	6.270112	6.676347	1.568712	-3.011636	8.626078	6.270112	6.676347
58	4	7.932534	0.970929	0.381874	6.611375	9.601089	7.932534	-3.202838	6.720152	6.611375	9.601089	2.310490	1.970416	6.720152	6.611375	9.601089	2.310490	6.144183	0.381874	6.611375	9.601089
62	4	0.800557	5.374065	5.531018	5.106724	1.176387	0.800557	-0.123949	5.531018	5.106724	7.689352	7.371029	0.750321	5.531018	5.106724	1.176387	7.371029	-4.747693	5.531018	5.106724	7.689352
64	4	3.227204	5.625107	0.394411	8.279862	-0.378241	3.227204	4.617433	0.394411	8.279862	5.049573	3.227204	3.620414	5.807839	8.279862	5.049573	3.227204	4.628088	5.807839	8.279862	-0.378241
71	4	5.203454	-1.844140	6.463366	6.958116	7.160142	5.203454	1.742139	0.031589	6.958116	1.431672	5.203454	-1.091117	0.031589	6.958116	7.160142	5.203454	0.989116	6.463366	6.958116	1.431672
74	4	6.447676	-0.584488	-3.053857	6.460213	0.737455	0.099151	5.709237	-3.053857	6.460213	0.737455	6.447676	-1.778682	-3.053857	6.460213	4.247946	0.099151	4.515042	-3.053857	6.460213	4.247946
75	4	7.826753	2.291121	6.422179	8.018984	4.004564	2.097072	7.594429	6.422179	8.018984	4.004564	7.826753	3.466446	3.230994	8.018984	4.004564	2.097072	8.769754	3.230994	8.018984	4.004564
77	4	8.226059	3.143026	8.089729	6.314741	1.608654	2.433239	6.124877	8.089729	6.314741	1.608654	2.433239	0.170900	8.089729	6.314741	7.913949	8.226059	-2.810952	8.089729	6.314741	7.913949
78	4	7.401469	0.451461	7.315620	5.911218	2.229738	2.093778	2.696205	7.315620	5.911218	2.229738	7.401469	-1.638300	7.315620	5.911218	7.273623	2.093778	0.606444	7.315620	5.911218	7.273623
94	4	-0.222057	-1.520046	-0.902939	7.797143	7.923058	-0.222057	4.445605	-0.902939	7.797143	1.549772	5.681577	1.000879	-0.902939	7.797143	1.549772	5.681577	-4.964772	-0.902939	7.797143	7.923058
101	4	0.856612	-4.852432	7.085296	8.762160	0.594368	0.856612	-6.199629	7.085296	8.762160	5.818811	0.856612	1.737010	1.721410	8.762160	0.594368	0.856612	0.389814	1.721410	8.762160	5.818811
