2	5	-4.123324	-6.077778	4.793208	4.818696	-0.416124	-4.028934	-4.279688	5.908012	-1.887570	-0.420259	-7.335004	-4.279675	5.908012	-1.887571	6.281756	-2.367899	2.319519	5.908973	-4.941763	6.088673	-7.429307	-6.077776	4.793213	4.818696	6.282193
12	5	2.842244	-6.243430	0.820411	5.597687	-2.808752	3.584791	-5.223455	6.057308	-0.137961	-2.811680	-0.178639	2.411403	8.989010	-3.775252	6.150770	-5.808551	-3.692635	0.820457	5.592833	7.177205	1.612944	-9.290547	6.057308	5.597830	-2.593581
18	5	-5.524882	7.293273	1.478017	-5.550764	6.451056	-5.365059	-5.319182	5.116787	5.950684	0.013860	0.539472	7.290931	1.478017	-5.550764	-4.773370	-5.199063	-2.684555	1.477992	5.949017	0.013860	-11.399542	-5.319182	5.116787	5.950684	6.451056
20	5	-7.816646	-4.117349	-6.161012	6.357751	8.145617	-3.906313	1.525166	-0.264888	5.363561	8.145615	2.190083	-5.031391	-6.161028	2.286580	-2.938548	-7.816642	-4.117342	-6.161012	2.239241	8.145617	2.190082	-5.031396	-6.161028	6.384830	-2.938548
26	5	-4.385123	5.995162	0.270971	-4.371034	7.571957	-8.835983	-5.981978	-5.865138	7.561253	7.574931	-5.152143	0.560239	6.702888	-2.406160	7.574808	0.391290	1.289836	0.270247	-4.068633	-5.211884	6.447771	1.051242	0.269569	-3.755476	-5.212044
27	5	-3.998702	8.533468	2.474510	-5.320304	4.923473	0.909428	-2.622415	6.874927	0.198672	-2.257226	1.766429	-3.012144	6.878509	0.198678	-3.443488	6.056919	1.758379	2.474509	-5.309594	-7.222591	1.119361	-2.980401	6.827264	0.198694	-2.833548
28	5	4.237028	-6.328287	-5.704589	9.073563	-5.097792	7.689566	-0.026277	-1.093499	5.412987	-5.121282	7.849923	1.211379	5.917106	-0.855141	-5.121288	7.863701	2.870634	-0.047609	-0.855129	-5.121288	4.411986	-3.114180	-5.704419	1.033854	-5.104919
42	5	-5.191397	7.846292	1.294069	-3.248794	6.439930	-12.046249	-3.932132	5.211193	5.771310	6.439930	4.898637	4.179654	1.271345	-3.248792	-6.149940	-5.191400	4.423989	7.491059	-3.248794	6.439930	3.150064	-1.421432	0.479320	5.767844	-6.135455
46	5	0.117130	-4.384127	-1.821148	5.251854	3.993674	3.829449	-1.028252	3.016767	4.910362	-4.117447	2.751411	-1.808406	1.552296	5.104060	-1.695995	1.508865	-3.005755	-1.211599	5.212785	3.251677	3.676599	-1.162143	2.791495	4.956383	-4.370371
50	5	7.237024	-6.067296	5.122459	7.143130	-3.050993	-1.817914	2.774796	7.157595	-4.017629	6.637418	8.256504	0.517762	7.157595	0.848267	-3.055606	7.236835	-6.203793	5.171355	7.143130	-3.050996	-1.862961	-3.132018	7.157582	2.448864	6.637434
